Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Kevin Plawecki,27,C,1.2,79,277,238,33,50,13,2,7,30,0,1,28,65,.210,.315,.370,.685,92,.314,99,88,12,9,1,1,2,2/H3,
2,Wilmer Flores,26,1B,0.9,126,429,386,43,103,25,0,11,51,0,0,29,42,.267,.319,.417,.736,105,.322,103,161,8,5,0,9,1,3H45/D,
3,Asdrúbal Cabrera#,32,2B,2.0,98,407,375,48,104,23,1,18,58,0,0,29,81,.277,.329,.488,.817,126,.357,129,183,12,1,0,2,1,4/HD,
4,Amed Rosario,22,SS,1.1,154,592,554,76,142,26,8,9,51,24,11,29,119,.256,.295,.381,.676,88,.301,87,211,9,3,3,3,4,*6/H,
5,Todd Frazier,32,3B,2.7,115,472,408,54,87,18,0,18,59,9,4,48,112,.213,.303,.390,.693,93,.318,100,159,10,8,0,8,1,*5/HD,
6,Michael Conforto*,25,LF,2.8,153,638,543,78,132,25,1,28,82,3,4,84,159,.243,.350,.448,.797,122,.350,125,243,10,7,0,4,8,*789H/D,
7,Austin Jackson,31,CF,-0.4,57,210,198,17,49,9,1,3,19,1,2,12,74,.247,.290,.348,.639,79,.282,76,69,4,0,0,0,0,8/H,
8,Jay Bruce*,31,RF,-0.8,94,361,319,31,71,18,1,9,37,2,3,41,75,.223,.310,.370,.680,90,.296,85,118,3,0,0,1,4,93/HD,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
9,Brandon Nimmo*,25,OF,4.6,140,535,433,77,114,28,8,17,47,9,6,80,140,.263,.404,.483,.886,148,.394,157,209,8,22,0,0,2,*987H,
10,José Bautista,37,RF,1.2,83,302,245,37,50,13,0,9,37,2,2,51,84,.204,.351,.367,.718,102,.344,121,90,2,5,0,1,2,9H75/34D,
11,José Reyes#,35,IF,-0.6,110,251,228,30,43,12,3,4,16,5,2,22,39,.189,.260,.320,.580,62,.264,59,73,5,0,1,0,1,H564/1,
12,Jeff McNeil*,26,2B,3.0,63,248,225,35,74,11,6,3,19,7,1,14,24,.329,.381,.471,.852,138,.386,147,106,2,5,4,0,1,4/H5,ROY-6
13,Devin Mesoraco,30,C,0.6,66,229,203,23,45,8,0,10,30,0,0,23,42,.222,.306,.409,.715,98,.312,96,83,7,2,0,1,3,2H/D,
14,Adrián González*,36,1B,-0.2,54,187,169,15,40,5,0,6,26,0,0,15,34,.237,.299,.373,.672,88,.291,80,63,5,1,0,2,3,3/H,
15,Yoenis Céspedes,32,LF,0.8,38,157,141,20,37,6,0,9,29,3,0,13,50,.262,.325,.496,.821,126,.357,125,70,1,1,0,2,2,7/HD,
