Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
14,Will Vest,26,,-0.7,1,0,1.000,6.17,32,0,4,0,0,0,35.0,38,25,24,2,18,0,27,3,0,3,156,67,4.17,1.600,9.8,0.5,4.6,6.9,1.50,
15,Kendall Graveman,30,,1.6,4,0,1.000,0.82,30,0,14,0,0,10,33.0,15,7,3,2,8,0,34,3,0,2,121,508,2.90,0.697,4.1,0.5,2.2,9.3,4.25,
16,Keynan Middleton,27,,0.0,1,2,.333,4.94,32,1,10,0,0,4,31.0,30,20,17,2,19,1,24,2,0,0,140,84,4.49,1.581,8.7,0.6,5.5,7.0,1.26,
17,JT Chargois,30,,0.6,1,0,1.000,3.00,31,0,0,0,0,0,30.0,23,11,10,2,6,0,29,5,1,2,118,139,3.20,0.967,6.9,0.6,1.8,8.7,4.83,
18,Yohan Ramírez,26,,0.3,1,3,.250,3.90,25,0,15,0,0,2,27.2,18,14,12,6,12,0,35,3,1,2,114,107,5.09,1.084,5.9,2.0,3.9,11.4,2.92,
19,Héctor Santiago*,33,,0.4,1,1,.500,3.42,13,1,6,0,0,0,26.1,27,10,10,2,11,0,30,0,0,0,117,122,3.13,1.443,9.2,0.7,3.8,10.3,2.73,
20,Robert Dugger,25,,-0.6,0,2,.000,7.36,12,4,5,0,0,0,25.2,34,24,21,4,12,0,19,1,0,1,121,57,5.23,1.792,11.9,1.4,4.2,6.7,1.58,
21,Diego Castillo,27,,0.4,3,1,.750,2.86,24,0,6,0,0,2,22.0,14,9,7,4,7,0,26,4,0,1,88,146,4.67,0.955,5.7,1.6,2.9,10.6,3.71,
22,Joe Smith,37,,0.7,3,3,.500,2.00,23,0,2,0,0,0,18.0,12,5,4,1,4,2,17,0,0,0,70,210,2.67,0.889,6.0,0.5,2.0,8.5,4.25,
23,Ljay Newsome,24,,-0.4,1,1,.500,7.98,7,1,4,0,0,0,14.2,20,14,13,5,3,1,16,0,0,1,69,53,6.03,1.568,12.3,3.1,1.8,9.8,5.33,
24,Wyatt Mills,26,,-0.5,0,0,,9.95,11,0,4,0,0,0,12.2,19,14,14,1,7,0,11,1,0,1,64,43,4.35,2.053,13.5,0.7,5.0,7.8,1.57,
25,Nick Margevicius*,25,,-0.7,0,2,.000,8.25,5,3,1,0,0,0,12.0,13,16,11,2,7,0,12,1,0,2,60,51,5.34,1.667,9.8,1.5,5.3,9.0,1.71,
26,Sean Doolittle*,34,,0.0,0,0,,4.76,11,0,2,0,0,0,11.1,10,6,6,1,5,0,12,1,0,2,50,89,3.79,1.324,7.9,0.8,4.0,9.5,2.40,
27,Matt Andriese,31,,0.1,0,0,,2.45,8,0,6,0,0,0,11.0,10,6,3,0,2,0,12,1,0,0,45,173,1.81,1.091,8.2,0.0,1.6,9.8,6.00,
28,Darren McCaughan,25,,-0.2,0,0,,8.00,2,1,0,0,0,0,9.0,8,8,8,3,4,0,2,1,0,0,39,54,8.73,1.333,8.0,3.0,4.0,2.0,0.50,
29,Daniel Zamora*,28,,-0.3,2,0,1.000,6.23,4,0,1,0,0,0,4.1,5,4,3,1,1,0,3,0,0,0,18,72,5.48,1.385,10.4,2.1,2.1,6.2,3.00,
30,Aaron Fletcher*,25,,-0.2,0,0,,12.27,4,0,2,0,0,0,3.2,7,5,5,1,1,0,2,0,0,0,20,37,6.44,2.182,17.2,2.5,2.5,4.9,2.00,
31,Yacksel Ríos,28,,-0.1,0,0,,9.00,3,0,0,0,0,0,3.0,5,3,3,0,2,0,2,1,0,1,16,51,4.84,2.333,15.0,0.0,6.0,6.0,1.00,
32,Ryan Weber,30,,0.0,0,0,,6.00,2,0,2,0,0,0,3.0,1,2,2,1,2,0,1,1,0,0,12,77,9.84,1.000,3.0,3.0,6.0,3.0,0.50,
33,Brady Lail,27,,-0.1,0,0,,13.50,2,0,2,0,0,0,2.0,4,3,3,1,0,0,1,0,0,0,10,36,8.67,2.000,18.0,4.5,0.0,4.5,,
34,Domingo Tapia,29,,0.1,0,0,,0.00,2,0,1,0,0,0,2.0,4,0,0,0,1,0,1,0,0,0,11,,3.67,2.500,18.0,0.0,4.5,4.5,1.00,
35,James Paxton*,32,,0.0,0,0,,6.75,1,1,0,0,0,0,1.1,0,1,1,0,1,0,2,0,0,1,5,78,2.42,0.750,0.0,0.0,6.8,13.5,2.00,
36,Vinny Nittoli,30,,-0.1,0,0,,18.00,1,0,0,0,0,0,1.0,1,2,2,1,2,0,1,0,0,0,6,31,20.17,3.000,9.0,9.0,18.0,9.0,0.50,
37,Andrés Muñoz,22,,0.0,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,2,0,1,0,0,0,4,,9.17,3.000,0.0,0.0,27.0,13.5,0.50,
38,Jack Mayfield,30,,0.0,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.17,0.000,0.0,0.0,0.0,0.0,,
,Team Totals,,,12.8,90,72,.556,4.30,162,162,161,1,0,51,1440.1,1356,748,688,197,485,23,1328,69,3,58,6106,97,4.26,1.278,8.5,1.2,3.0,8.3,2.74,
