Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Jake Rogers,28,C,0.7,107,365,331,47,73,11,0,21,49,1,1,28,118,.221,.286,.444,.730,98,.310,92,147,6,3,1,2,0,2/HD7,
2,Spencer Torkelson,23,1B,0.8,159,684,606,88,141,34,1,31,94,3,0,67,171,.233,.313,.446,.758,107,.332,106,270,15,6,0,5,1,*3/D,
3,Andy Ibáñez,30,2B,2.0,114,383,356,42,94,23,2,11,41,1,0,24,69,.264,.312,.433,.744,103,.320,98,154,7,1,1,1,0,4H57/93D,
4,Javier Báez,30,SS,0.6,136,547,510,58,113,18,4,9,59,12,0,24,125,.222,.267,.325,.593,63,.275,63,166,12,9,0,3,0,*6/DH,
5,Nick Maton*,26,3B,-1.5,93,293,249,29,43,9,0,8,32,1,2,38,73,.173,.288,.305,.593,65,.267,63,76,4,3,1,2,1,54HD/6,
6,Akil Baddoo*,24,LF,0.6,112,357,312,40,68,13,1,11,34,14,3,42,89,.218,.310,.372,.682,88,.302,82,116,4,0,2,1,2,7H/89D,
7,Riley Greene*,22,CF,1.9,99,416,378,51,109,19,4,11,37,7,0,35,114,.288,.349,.447,.796,119,.351,118,169,7,1,0,2,0,8/D79H,
8,Kerry Carpenter*,25,RF,1.9,118,459,418,57,116,17,2,20,64,6,0,32,115,.278,.340,.471,.811,122,.351,118,197,5,8,0,1,3,9D7/H,
9,Miguel Cabrera,40,DH,-0.4,98,370,334,21,86,20,0,4,34,0,0,31,74,.257,.322,.353,.675,87,.308,90,118,11,2,0,3,0,D/H3,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Matt Vierling,26,UT,1.5,134,530,479,63,125,21,5,10,44,6,6,44,112,.261,.329,.388,.717,98,.316,98,186,8,5,1,1,1,*9758H/4,
11,Zach McKinstry*,28,UT,1.1,148,518,464,60,107,21,4,9,35,16,6,44,113,.231,.302,.351,.654,81,.296,81,163,3,5,2,3,0,549H67/8D1,
12,Eric Haase,30,UT,-0.9,86,282,264,22,53,8,1,4,26,3,1,16,78,.201,.246,.284,.530,46,.242,42,75,10,0,1,1,1,27H/D9,
13,Zack Short,28,IF,0.5,110,253,221,17,45,9,0,7,33,5,0,28,66,.204,.292,.339,.631,75,.284,70,75,3,0,3,1,0,465H/189D,
14,Jonathan Schoop,31,IF,-0.4,55,151,136,15,29,8,0,0,7,0,0,13,37,.213,.278,.272,.550,54,.245,45,37,6,0,0,2,0,45H/16D,
15,Parker Meadows*,23,CF,0.9,37,145,125,19,29,4,2,3,13,8,1,17,37,.232,.331,.368,.699,94,.329,99,46,0,2,0,1,1,8/DH,
16,Tyler Nevin,26,UT,-0.6,41,111,95,11,19,3,1,2,10,0,1,12,25,.200,.306,.316,.622,73,.283,75,30,1,3,0,1,0,5HD/379,
17,Jake Marisnick,32,CF,0.4,33,75,69,9,16,3,2,2,10,2,2,3,20,.232,.270,.420,.691,87,.285,79,29,4,1,1,1,0,8/HD,
18,Carson Kelly,28,C,0.1,18,59,52,7,9,2,0,1,7,0,0,7,17,.173,.271,.269,.540,51,.248,47,14,0,0,0,0,0,2/DH1,
19,Andre Lipcius,25,3B,-0.3,13,38,35,3,10,1,0,1,4,0,0,3,8,.286,.342,.400,.742,105,.327,104,14,1,0,0,0,0,5/HD,
20,Austin Meadows*,28,LF,-0.2,6,21,21,0,5,1,0,0,2,0,0,0,3,.238,.238,.286,.524,44,.229,34,6,0,0,0,0,0,/79H,
21,Ryan Kreidler,25,IF,-0.4,11,18,18,2,2,0,0,0,0,0,0,0,7,.111,.111,.111,.222,-38,.094,-62,2,0,0,0,0,0,/456DH,
22,Isan Díaz*,27,2B,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-129,0,0,0,0,0,0,/4H,
23,Nick Solak,28,DH,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/DH,
24,Alex Lange,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
25,Will Vest,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,8.3,162,6080,5478,661,1292,245,29,165,635,85,23,508,1473,.236,.305,.382,.686,89,.305,87,2090,107,49,13,31,10,,
