Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Josh Donaldson,32.0,3,12,11,0,1,0,0,0,0,0,0,1,4,0.091,0.167,0.091,0.258,1,0,0,0,0,0,/*5,
2.0,José Ramírez#,25.0,3,12,11,0,0,0,0,0,1,0,0,1,3,0.0,0.083,0.0,0.083,0,1,0,0,0,0,/*4,
3.0,Francisco Lindor#,24.0,3,12,11,3,4,0,0,2,2,0,0,0,2,0.364,0.364,0.909,1.273,10,0,0,1,0,0,/*6,
4.0,Edwin Encarnación,35.0,3,12,10,1,1,0,0,0,0,0,0,2,4,0.1,0.25,0.1,0.35,1,0,0,0,0,0,/D3,
5.0,Michael Brantley*,31.0,3,12,10,0,2,0,0,0,1,0,0,1,1,0.2,0.25,0.2,0.45,2,0,0,0,1,0,*/7,
6.0,Jason Kipnis*,31.0,3,9,9,0,1,0,0,0,0,0,0,0,6,0.111,0.111,0.111,0.222,1,0,0,0,0,0,*/8,
7.0,Yan Gomes,30.0,3,9,8,2,2,0,0,0,0,0,0,1,4,0.25,0.333,0.25,0.583,2,0,0,0,0,0,/*2,
8.0,Melky Cabrera#,33.0,3,8,8,0,1,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.25,1,0,0,0,0,0,*/9H,
9.0,Yonder Alonso*,31.0,2,6,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/3,
10.0,Yandy Díaz,26.0,1,3,3,0,1,1,0,0,0,0,0,0,1,0.333,0.333,0.667,1.0,2,0,0,0,0,0,/D,
11.0,Brandon Guyer,32.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/9,
12.0,Greg Allen#,25.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,/DH,
13.0,Mike Clevinger,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
14.0,Trevor Bauer,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
15.0,Adam Cimber,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Brad Hand*,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
17.0,Carlos Carrasco,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Corey Kluber,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Andrew Miller*,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Dan Otero,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Cody Allen,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
,Team Totals,,3,98,90,6,13,1,0,2,4,0,0,6,30,0.144,0.196,0.222,0.418,20,2,0,1,1,0,,
