Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Tarik Skubal*,25,SP,1.4,7,8,.467,3.52,21,21,0,0,0,0,117.2,104,53,46,9,32,0,117,1,0,1,477,111,2.96,1.156,8.0,0.7,2.4,8.9,3.66,
2,Drew Hutchison,31,SP,0.2,3,9,.250,4.53,28,18,3,0,0,0,105.1,114,58,53,15,42,1,68,2,0,3,464,86,4.93,1.481,9.7,1.3,3.6,5.8,1.62,
3,Tyler Alexander*,27,SP,-0.2,4,11,.267,4.81,27,17,1,0,0,0,101.0,108,58,54,18,25,1,61,1,0,0,427,81,4.99,1.317,9.6,1.6,2.2,5.4,2.44,
4,Eduardo Rodríguez*,29,SP,0.3,5,5,.500,4.05,17,17,0,0,0,0,91.0,87,49,41,12,34,0,72,2,0,1,391,96,4.43,1.330,8.6,1.2,3.4,7.1,2.12,
5,Beau Brieske,24,SP,0.9,3,6,.333,4.19,15,15,0,0,0,0,81.2,73,39,38,14,25,0,54,1,1,2,339,93,4.97,1.200,8.0,1.5,2.8,6.0,2.16,
6,Matt Manning,24,SP,0.9,2,3,.400,3.43,12,12,0,0,0,0,63.0,55,27,24,6,19,0,48,1,0,2,263,114,3.78,1.175,7.9,0.9,2.7,6.9,2.53,
7,Gregory Soto*,27,CL,0.1,2,11,.154,3.28,64,0,54,0,0,30,60.1,49,32,22,2,34,1,60,7,0,3,263,119,3.59,1.376,7.3,0.3,5.1,9.0,1.76,AS
8,Alex Lange,26,RP,0.5,7,4,.636,3.41,71,0,11,0,0,0,63.1,47,30,24,5,31,1,82,5,0,15,271,115,3.25,1.232,6.7,0.7,4.4,11.7,2.65,
9,Jason Foley,26,RP,0.4,1,0,1.000,3.88,60,0,15,0,0,0,60.1,72,27,26,2,11,0,43,2,1,0,256,101,2.76,1.376,10.7,0.3,1.6,6.4,3.91,
10,Andrew Chafin*,32,RP,0.4,2,3,.400,2.83,64,0,10,0,0,3,57.1,48,26,18,5,19,0,67,3,0,4,243,138,3.06,1.169,7.5,0.8,3.0,10.5,3.53,
11,Joe Jiménez,27,RP,0.5,3,2,.600,3.49,62,0,12,0,0,2,56.2,49,24,22,4,13,0,77,0,0,0,231,112,2.00,1.094,7.8,0.6,2.1,12.2,5.92,
12,Will Vest,27,,0.2,3,3,.500,4.00,59,2,8,0,0,1,63.0,62,30,28,6,22,0,63,3,0,7,272,98,3.54,1.333,8.9,0.9,3.1,9.0,2.86,
13,Garrett Hill,26,,0.4,3,3,.500,4.03,17,8,1,0,0,0,60.1,53,29,27,8,29,0,40,4,0,2,263,97,5.15,1.359,7.9,1.2,4.3,6.0,1.38,
14,Alex Faedo,26,,-0.4,1,5,.167,5.53,12,12,0,0,0,0,53.2,63,34,33,7,25,0,44,1,0,2,244,71,4.62,1.640,10.6,1.2,4.2,7.4,1.76,
