Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Patrick Corbin*,31,SP,-1.2,9,16,.360,5.82,31,31,0,0,0,0,171.2,192,114,111,37,60,2,143,3,0,0,751,70,5.41,1.468,10.1,1.9,3.1,7.5,2.38,
2,Erick Fedde,28,SP,-1.1,7,9,.438,5.47,29,27,1,0,0,0,133.1,144,90,81,23,48,6,128,4,1,1,590,74,4.66,1.440,9.7,1.6,3.2,8.6,2.67,
3,Max Scherzer,36,SP,3.3,8,4,.667,2.76,19,19,0,1,0,0,111.0,71,36,34,18,28,0,147,8,0,0,428,147,3.60,0.892,5.8,1.5,2.3,11.9,5.25,"AS,CYA-3,MVP-14"
4,Paolo Espino,34,SP,1.0,5,5,.500,4.27,35,19,11,0,0,1,109.2,108,53,52,19,25,2,92,1,0,1,455,95,4.46,1.213,8.9,1.6,2.1,7.6,3.68,
5,Joe Ross,28,SP,0.8,5,9,.357,4.17,20,19,0,0,0,0,108.0,98,57,50,17,34,4,109,8,0,0,460,97,4.36,1.222,8.2,1.4,2.8,9.1,3.21,
6,Jon Lester*,37,SP,-0.6,3,5,.375,5.02,16,16,0,0,0,0,75.1,91,50,42,14,29,3,51,1,0,0,342,81,5.43,1.593,10.9,1.7,3.5,6.1,1.76,
Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
7,Brad Hand*,31,CL,0.3,5,5,.500,3.59,41,0,36,0,0,21,42.2,31,22,17,5,18,4,42,5,0,1,182,114,4.34,1.148,6.5,1.1,3.8,8.9,2.33,
8,Kyle Finnegan,29,RP,-0.6,5,9,.357,3.55,68,0,24,0,0,11,66.0,64,39,26,9,34,4,68,2,0,8,294,115,4.52,1.485,8.7,1.2,4.6,9.3,2.00,
9,Austin Voth,29,RP,-0.4,4,1,.800,5.34,49,1,8,0,0,0,57.1,57,35,34,10,28,5,59,1,0,1,248,76,4.90,1.483,8.9,1.6,4.4,9.3,2.11,
10,Sam Clay*,28,RP,-0.7,0,5,.000,5.60,58,0,9,0,0,0,45.0,55,32,28,4,22,5,34,5,0,3,214,73,4.61,1.711,11.0,0.8,4.4,6.8,1.55,
11,Wander Suero,29,RP,-1.2,2,3,.400,6.33,45,0,8,0,0,0,42.2,45,35,30,11,15,1,44,4,0,5,190,64,5.80,1.406,9.5,2.3,3.2,9.3,2.93,
Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
