Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Marcus Stroman,30,SP,3.4,10,13,.435,3.02,33,33,0,0,0,0,179.0,161,70,60,17,44,2,158,7,0,7,730,133,3.49,1.145,8.1,0.9,2.2,7.9,3.59,
2,Taijuan Walker,28,SP,0.5,7,11,.389,4.47,30,29,0,0,0,0,159.0,133,84,79,26,55,0,146,4,0,5,654,90,4.57,1.182,7.5,1.5,3.1,8.3,2.65,AS
3,Jacob deGrom,33,SP,4.5,7,2,.778,1.08,15,15,0,1,1,0,92.0,40,14,11,6,11,0,146,1,0,0,324,373,1.24,0.554,3.9,0.6,1.1,14.3,13.27,"AS,CYA-9"
4,Tylor Megill,25,SP,0.6,4,6,.400,4.52,18,18,0,1,0,0,89.2,88,46,45,19,27,0,99,2,0,1,379,89,4.69,1.283,8.8,1.9,2.7,9.9,3.67,
5,David Peterson*,25,SP,-0.5,2,6,.250,5.54,15,15,0,0,0,0,66.2,64,44,41,11,29,0,69,5,0,6,287,73,4.78,1.395,8.6,1.5,3.9,9.3,2.38,
6,Rich Hill*,41,SP,0.7,1,4,.200,3.84,13,12,0,0,0,0,63.1,62,29,27,7,19,0,59,8,0,0,272,105,4.02,1.279,8.8,1.0,2.7,8.4,3.11,
7,Edwin Díaz,27,CL,1.1,5,6,.455,3.45,63,0,51,0,0,32,62.2,43,27,24,3,23,1,89,9,1,5,257,117,2.48,1.053,6.2,0.4,3.3,12.8,3.87,
8,Miguel Castro,26,RP,0.6,3,4,.429,3.45,69,2,7,0,0,0,70.1,48,30,27,7,43,0,77,6,0,8,303,116,4.36,1.294,6.1,0.9,5.5,9.9,1.79,
9,Trevor May,31,RP,0.5,7,3,.700,3.59,68,0,19,0,0,4,62.2,55,29,25,10,24,4,83,0,0,7,266,112,3.74,1.261,7.9,1.4,3.4,11.9,3.46,
10,Jeurys Familia,31,RP,0.0,9,4,.692,3.94,65,0,16,0,0,1,59.1,57,31,26,10,27,2,72,2,0,4,262,102,4.40,1.416,8.6,1.5,4.1,10.9,2.67,
11,Aaron Loup*,33,RP,2.8,6,0,1.000,0.95,65,2,6,0,0,0,56.2,37,9,6,1,16,0,57,4,0,0,218,422,2.45,0.935,5.9,0.2,2.5,9.1,3.56,
12,Carlos Carrasco,34,,-0.8,1,5,.167,6.04,12,12,0,0,0,0,53.2,59,39,36,12,18,0,50,0,0,1,237,67,5.22,1.435,9.9,2.0,3.0,8.4,2.78,
13,Seth Lugo,31,,0.7,4,3,.571,3.50,46,0,10,0,0,1,46.1,41,18,18,6,19,2,55,1,0,0,195,115,3.77,1.295,8.0,1.2,3.7,10.7,2.89,
14,Drew Smith,27,,0.8,3,1,.750,2.40,31,1,10,0,0,0,41.1,28,13,11,7,16,4,41,2,0,0,165,168,4.69,1.065,6.1,1.5,3.5,8.9,2.56,
15,Joey Lucchesi*,28,,0.2,1,4,.200,4.46,11,8,1,0,0,0,38.1,34,20,19,4,11,0,41,2,0,1,157,90,3.40,1.174,8.0,0.9,2.6,9.6,3.73,
16,Trevor Williams,29,,0.5,0,0,,3.06,10,3,3,0,0,0,32.1,37,14,11,1,9,0,29,1,0,0,141,132,2.71,1.423,10.3,0.3,2.5,8.1,3.22,
17,Robert Gsellman,27,,0.1,0,1,.000,3.77,17,1,1,0,0,0,28.2,27,14,12,3,7,0,17,2,0,0,119,107,4.29,1.186,8.5,0.9,2.2,5.3,2.43,
18,Yennsy Díaz,24,,-0.2,0,2,.000,5.40,20,0,10,0,0,0,25.0,25,16,15,5,12,1,21,1,0,0,112,75,5.65,1.480,9.0,1.8,4.3,7.6,1.75,
19,Sean Reid-Foley,25,,-0.4,2,1,.667,5.23,12,0,1,0,0,0,20.2,22,15,12,3,9,2,26,0,0,1,92,78,3.85,1.500,9.6,1.3,3.9,11.3,2.89,
20,Jerad Eickhoff,30,,-0.9,0,2,.000,8.69,5,4,0,0,0,0,19.2,30,24,19,9,10,2,13,3,0,0,104,47,9.78,2.034,13.7,4.1,4.6,5.9,1.30,
21,Jacob Barnes,31,,-0.4,1,1,.500,6.27,19,0,6,0,0,2,18.2,19,13,13,6,5,0,18,0,0,0,79,65,6.22,1.286,9.2,2.9,2.4,8.7,3.60,
22,Heath Hembree,32,,0.3,0,0,,3.45,15,0,5,0,0,1,15.2,13,6,6,2,5,1,15,0,0,1,64,119,3.87,1.149,7.5,1.1,2.9,8.6,3.00,
23,Brad Hand*,31,,0.0,1,0,1.000,2.70,16,0,4,0,0,0,13.1,12,7,4,1,5,0,14,1,0,1,55,152,3.40,1.275,8.1,0.7,3.4,9.5,2.80,
24,Corey Oswalt,27,,0.1,1,1,.500,3.48,3,1,0,0,0,0,10.1,12,4,4,1,2,0,10,0,0,1,42,119,3.07,1.355,10.5,0.9,1.7,8.7,5.00,
25,Tommy Hunter,34,,0.4,0,0,,0.00,4,1,0,0,0,0,8.0,4,0,0,0,3,0,6,1,0,1,33,,3.17,0.875,4.5,0.0,3.4,6.8,2.00,
26,Anthony Banda*,27,,-0.3,1,0,1.000,7.36,5,0,3,0,0,0,7.1,14,8,6,2,1,0,7,0,0,1,37,57,5.22,2.045,17.2,2.5,1.2,8.6,7.00,
27,Jordan Yamamoto,25,,-0.2,1,1,.500,4.05,2,1,0,0,0,0,6.2,10,6,3,0,2,0,3,2,0,0,33,104,4.07,1.800,13.5,0.0,2.7,4.1,1.50,
28,Robert Stock,31,,0.0,0,1,.000,5.40,2,2,0,0,0,0,5.0,6,3,3,2,3,0,6,0,0,0,23,80,7.77,1.800,10.8,3.6,5.4,10.8,2.00,
29,Jake Reed,28,,0.1,0,1,.000,3.86,4,0,1,0,0,0,4.2,5,3,2,0,0,0,5,0,0,0,19,112,1.03,1.071,9.6,0.0,0.0,9.6,,
30,Geoff Hartlieb,27,,-0.3,0,0,,14.54,3,0,1,0,0,0,4.1,7,7,7,0,6,0,5,1,0,1,27,30,5.71,3.000,14.5,0.0,12.5,10.4,0.83,
31,Thomas Szapucki*,25,,-0.1,0,0,,14.73,1,0,0,0,0,0,3.2,7,6,6,2,3,0,4,0,0,0,20,30,10.53,2.727,17.2,4.9,7.4,9.8,1.33,
32,Stephen Nogosek,26,,0.0,0,1,.000,6.00,1,0,0,0,0,0,3.0,3,2,2,2,0,0,5,0,0,0,12,75,8.50,1.000,9.0,6.0,0.0,15.0,,
33,Trevor Hildenberger,30,,-0.1,0,0,,15.43,2,0,1,0,0,0,2.1,3,4,4,1,3,0,4,1,0,1,14,30,10.46,2.571,11.6,3.9,11.6,15.4,1.33,
34,Noah Syndergaard,28,,-0.1,0,1,.000,9.00,2,2,0,0,0,0,2.0,3,2,2,1,0,0,2,0,0,0,8,53,7.67,1.500,13.5,4.5,0.0,9.0,,
35,Nick Tropeano,30,,0.0,0,0,,4.50,1,0,0,0,0,0,2.0,4,1,1,1,1,0,0,0,0,0,11,106,11.17,2.500,18.0,4.5,4.5,0.0,0.00,
36,Luis Guillorme,26,,-0.1,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,0,7,31,6.17,4.000,27.0,0.0,9.0,0.0,0.00,
37,Akeem Bostick,26,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.17,1.000,0.0,0.0,9.0,0.0,0.00,
38,Dellin Betances,33,,0.0,0,0,,9.00,1,0,0,0,0,0,1.0,0,1,1,0,1,0,1,1,0,0,5,61,7.17,1.000,0.0,0.0,9.0,9.0,1.00,
39,Albert Almora,27,,-0.1,0,0,,27.00,1,0,1,0,0,0,1.0,1,3,3,1,1,0,0,1,0,0,6,20,22.17,2.000,9.0,9.0,9.0,0.0,0.00,
40,Brandon Drury,28,,-0.1,0,0,,27.00,1,0,0,0,0,0,0.2,3,2,2,1,1,0,0,1,0,0,7,23,31.67,6.000,40.5,13.5,13.5,0.0,0.00,
41,Kevin Pillar,32,,0.0,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.17,0.000,0.0,0.0,0.0,0.0,,
42,Stephen Tarpley*,28,,0.0,0,0,,,1,0,0,0,0,0,0.0,1,2,2,0,2,0,0,1,0,0,4,9,,,,,,,0.00,
