Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
13,Erasmo Ramírez,30,,0.8,0,0,,0.63,6,0,3,0,0,1,14.1,8,1,1,1,4,0,9,0,0,0,53,695,3.68,0.837,5.0,0.6,2.5,5.7,2.25,
14,Corey Oswalt,26,,0.1,0,0,,4.85,4,1,2,0,0,0,13.0,14,7,7,3,2,0,11,1,0,0,55,90,5.19,1.231,9.7,2.1,1.4,7.6,5.50,
15,Brad Brach,34,,0.0,1,0,1.000,5.84,14,0,5,0,0,0,12.1,8,8,8,2,14,0,14,1,0,2,58,75,6.68,1.784,5.8,1.5,10.2,10.2,1.00,
16,Dellin Betances,32,,-0.2,0,1,.000,7.71,15,0,2,0,0,0,11.2,12,10,10,0,12,0,11,2,0,2,59,57,4.91,2.057,9.3,0.0,9.3,8.5,0.92,
17,Franklyn Kilome,25,,-0.3,0,1,.000,11.12,4,0,2,0,0,1,11.1,14,14,14,5,9,0,13,1,0,1,58,40,9.28,2.029,11.1,4.0,7.1,10.3,1.44,
18,Miguel Castro,25,,0.1,1,2,.333,4.00,10,0,1,0,0,0,9.0,11,5,4,1,8,0,14,0,0,0,45,111,4.19,2.111,11.0,1.0,8.0,14.0,1.75,
19,Walker Lockett,26,,0.1,1,0,1.000,5.63,2,1,0,0,0,0,8.0,9,5,5,1,3,0,8,2,0,0,37,79,4.69,1.500,10.1,1.1,3.4,9.0,2.67,
20,Drew Smith,26,,-0.1,0,1,.000,6.43,8,0,3,0,0,0,7.0,6,6,5,2,2,1,7,0,0,1,29,70,5.76,1.143,7.7,2.6,2.6,9.0,3.50,
21,Paul Sewald,30,,-0.3,0,0,,13.50,5,0,1,0,0,0,6.0,12,9,9,1,4,0,2,1,0,0,35,33,7.19,2.667,18.0,1.5,6.0,3.0,0.50,
22,Ariel Jurado,24,,-0.2,0,0,,11.25,1,1,0,0,0,0,4.0,9,5,5,1,0,0,2,0,0,0,21,41,5.44,2.250,20.3,2.3,0.0,4.5,,
23,Hunter Strickland,31,,-0.1,0,1,.000,8.10,4,0,2,0,0,0,3.1,5,4,3,0,1,0,4,0,0,0,16,58,1.69,1.800,13.5,0.0,2.7,10.8,4.00,
24,Luis Guillorme,25,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.19,0.000,0.0,0.0,0.0,0.0,,
25,Todd Frazier,34,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,1.19,0.000,0.0,0.0,0.0,9.0,,
,Team Totals,,,5.1,26,34,.433,5.01,60,60,60,0,0,11,513.1,511,308,286,81,219,7,574,29,0,24,2262,86,4.46,1.422,9.0,1.4,3.8,10.1,2.62,
