Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Patrick Corbin*,33,SP,0.4,10,15,.400,5.20,32,32,0,0,0,0,180.0,210,113,104,33,57,0,124,4,0,6,790,82,5.28,1.483,10.5,1.7,2.9,6.2,2.18,
2,Josiah Gray,25,SP,3.1,8,13,.381,3.91,30,30,0,0,0,0,159.0,152,72,69,22,80,1,143,9,0,9,698,109,4.93,1.459,8.6,1.2,4.5,8.1,1.79,AS
3,Trevor Williams,31,SP,-0.1,6,10,.375,5.55,30,30,0,0,0,0,144.1,178,97,89,34,53,1,111,5,2,0,659,77,5.98,1.600,11.1,2.1,3.3,6.9,2.09,
4,MacKenzie Gore*,24,SP,2.0,7,10,.412,4.42,27,27,0,0,0,0,136.1,134,71,67,27,57,0,151,1,0,6,582,96,4.89,1.401,8.8,1.8,3.8,10.0,2.65,
5,Jake Irvin,26,SP,1.1,3,7,.300,4.61,24,24,0,0,0,0,121.0,118,66,62,20,54,0,99,8,1,2,530,92,5.30,1.421,8.8,1.5,4.0,7.4,1.83,
6,Kyle Finnegan,31,CL,1.0,7,5,.583,3.76,67,0,46,0,0,28,69.1,66,33,29,11,24,1,63,1,0,0,288,114,4.58,1.298,8.6,1.4,3.1,8.2,2.63,
7,Hunter Harvey,28,RP,1.9,4,4,.500,2.82,57,0,20,0,0,10,60.2,44,21,19,7,13,1,67,2,1,2,235,152,3.29,0.940,6.5,1.0,1.9,9.9,5.15,
8,Jordan Weems,30,RP,0.7,5,1,.833,3.62,51,0,7,0,0,0,54.2,38,25,22,9,28,5,60,3,0,0,232,118,4.90,1.207,6.3,1.5,4.6,9.9,2.14,
9,Mason Thompson,25,RP,-0.4,4,4,.500,5.50,51,0,5,0,0,1,54.0,62,35,33,4,22,0,44,4,0,4,240,78,4.03,1.556,10.3,0.7,3.7,7.3,2.00,
10,Andrés Machado,30,RP,0.0,4,1,.800,5.22,44,0,8,0,0,0,50.0,53,29,29,12,13,2,43,1,1,1,207,82,5.50,1.320,9.5,2.2,2.3,7.7,3.31,
11,Joan Adon,24,,-0.3,2,4,.333,6.45,12,10,2,0,0,0,51.2,60,37,37,8,24,3,48,3,0,6,240,66,4.98,1.626,10.5,1.4,4.2,8.4,2.00,
12,Cory Abbott,27,,-0.4,1,2,.333,6.64,22,0,10,0,0,0,39.1,48,29,29,9,19,0,40,4,1,4,183,65,5.95,1.703,11.0,2.1,4.3,9.2,2.11,
13,Chad Kuhl,30,,-1.3,0,4,.000,8.45,16,5,5,0,0,1,38.1,47,38,36,8,28,2,31,3,0,4,187,51,6.78,1.957,11.0,1.9,6.6,7.3,1.11,
14,Thaddeus Ward,26,,-0.3,0,0,,6.37,26,0,11,0,0,0,35.1,29,26,25,7,28,1,30,2,0,1,160,67,6.68,1.613,7.4,1.8,7.1,7.6,1.07,
