Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Christian Vázquez,32,C,-0.4,102,355,327,34,73,13,0,6,32,1,0,25,82,.223,.280,.318,.598,64,.264,58,104,11,1,1,1,1,2/3H4D,
2,Donovan Solano,35,1B,1.6,134,450,394,43,111,26,1,5,38,0,0,40,100,.282,.369,.391,.760,110,.341,113,154,8,15,0,1,1,3H45D,
3,Edouard Julien*,24,2B,2.6,109,408,338,60,89,16,1,16,37,3,0,64,128,.263,.381,.459,.839,130,.366,130,155,8,2,1,3,0,4DH/3,ROY-7
4,Carlos Correa,28,SS,1.3,135,580,514,60,118,29,2,18,65,0,0,59,131,.230,.312,.399,.711,94,.312,93,205,30,4,0,3,3,*6,
5,Royce Lewis,24,3B,2.4,58,239,217,36,67,7,0,15,52,6,1,20,55,.309,.372,.548,.921,149,.393,148,119,5,2,0,0,0,5/DH6,
6,Joey Gallo*,29,LF,0.5,111,332,282,39,50,9,1,21,40,1,1,48,142,.177,.301,.440,.741,100,.320,99,124,3,2,0,0,1,37H89/D,
7,Michael A. Taylor,32,CF,1.9,129,388,355,48,78,14,1,21,51,13,1,26,130,.220,.278,.442,.720,93,.316,91,157,7,3,3,1,0,*8H/D,
8,Max Kepler*,30,RF,2.8,130,491,438,72,114,22,2,24,66,1,1,45,106,.260,.332,.484,.816,120,.353,123,212,9,4,0,4,0,*9H/D,
9,Byron Buxton,29,DH,0.7,85,347,304,49,63,17,1,17,42,9,0,35,109,.207,.294,.438,.731,97,.321,95,133,3,4,0,4,2,D/H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Willi Castro#,26,UT,2.6,124,409,358,60,92,18,5,9,34,33,5,34,99,.257,.339,.411,.750,105,.341,105,147,5,12,2,3,1,785H4/691D,
11,Kyle Farmer,32,IF,1.7,120,369,336,49,86,14,2,11,46,2,4,23,86,.256,.317,.408,.725,97,.322,103,137,7,8,0,2,0,456H/37D,
12,Jorge Polanco#,29,2B,1.9,80,343,302,38,77,18,0,14,48,4,0,36,88,.255,.335,.454,.789,114,.341,111,137,2,2,0,3,0,45D/H,
13,Ryan Jeffers,26,C,3.2,96,335,286,46,79,15,2,14,43,3,2,33,93,.276,.369,.490,.858,133,.368,134,140,6,10,4,2,1,2H/D,
14,Alex Kirilloff*,25,1B,0.5,88,319,281,35,76,14,1,11,41,1,0,28,80,.270,.348,.445,.793,116,.343,114,125,2,7,0,3,1,3H97/D,
15,Matt Wallner*,25,OF,2.2,76,254,213,42,53,11,1,14,41,2,1,28,80,.249,.370,.507,.877,138,.386,146,108,1,13,0,0,1,79/DH,
16,Trevor Larnach*,26,LF,0.0,58,212,183,26,39,7,3,8,40,1,1,27,72,.213,.311,.415,.727,97,.318,98,76,2,0,0,2,1,79/HD,
17,José Miranda,25,3B,-0.2,40,152,142,12,30,4,0,3,13,0,0,9,24,.211,.263,.303,.566,55,.261,57,43,8,1,0,0,0,5/D3H,
18,Nick Gordon*,27,UT,-0.3,34,93,91,13,16,5,1,2,7,0,0,1,11,.176,.185,.319,.503,35,.222,28,29,1,0,1,0,0,874H/6,
19,Jordan Luplow,29,UT,0.1,32,73,63,10,13,3,0,2,4,2,0,9,19,.206,.315,.349,.664,83,.302,81,22,1,1,0,0,0,7H/39D18,
20,Andrew Stevenson*,29,OF,0.1,25,40,37,4,7,1,0,0,1,4,1,2,8,.189,.250,.216,.466,30,.222,21,8,0,1,0,0,0,8H/7,
21,Kyle Garlick,31,OF,-0.1,14,30,28,2,5,1,0,2,4,0,0,2,11,.179,.233,.429,.662,76,.276,67,12,0,0,0,0,0,/9H7D,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
22,Jovani Morán*,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
23,Emilio Pagán*,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
24,Cole Sands,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,25.0,162,6219,5489,778,1336,264,24,233,745,86,18,594,1654,.243,.326,.428,.753,105,.331,105,2347,119,92,12,32,13,,
