Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
19,Kaleb Ort,31,,-0.3,1,2,.333,6.26,21,2,7,0,0,0,23.0,27,19,16,6,9,1,24,1,0,2,107,74,5.86,1.565,10.6,2.3,3.5,9.4,2.67,
20,Ryan Brasier,35,,-0.3,1,0,1.000,7.29,20,0,10,0,0,1,21.0,24,18,17,2,9,0,18,2,0,2,95,63,4.35,1.571,10.3,0.9,3.9,7.7,2.00,
21,Justin Garza,29,,-0.4,0,2,.000,7.36,17,1,8,0,0,0,18.1,22,17,15,3,12,1,17,1,1,2,91,63,5.66,1.855,10.8,1.5,5.9,8.3,1.42,
22,Nick Robertson,24,,-0.1,0,0,,6.00,9,1,4,0,0,0,12.0,13,9,8,2,5,2,13,0,0,0,56,78,4.51,1.500,9.8,1.5,3.8,9.8,2.60,
23,Joely Rodríguez*,31,,-0.2,0,0,,6.55,11,0,1,0,0,0,11.0,13,9,8,2,6,0,14,0,0,0,51,71,4.71,1.727,10.6,1.6,4.9,11.5,2.33,
24,Zack Kelly,28,,0.2,0,0,,3.86,8,0,2,0,0,0,9.1,7,4,4,0,8,0,6,2,0,1,43,122,5.18,1.607,6.8,0.0,7.7,5.8,0.75,
25,Zack Weiss,31,,0.4,0,0,,2.08,6,0,1,0,0,0,8.2,3,3,2,2,4,0,8,0,0,0,33,227,5.79,0.808,3.1,2.1,4.2,8.3,2.00,
26,Kyle Barraclough,33,,-0.5,1,1,.500,12.91,3,0,2,0,0,0,7.2,14,11,11,3,6,0,4,4,0,0,46,37,11.21,2.609,16.4,3.5,7.0,4.7,0.67,
27,Ryan Sherriff*,33,,0.2,0,0,,2.70,5,0,1,0,0,0,6.2,6,2,2,0,2,0,5,1,0,0,29,177,3.11,1.200,8.1,0.0,2.7,6.8,2.50,
28,Matt Dermody*,32,,-0.1,0,1,.000,6.75,1,1,0,0,0,0,4.0,4,3,3,2,1,0,1,1,0,0,17,73,10.76,1.250,9.0,4.5,2.3,2.3,1.00,
29,Tayler Scott,31,,0.0,0,0,,4.91,4,1,1,0,0,0,3.2,6,3,2,1,4,0,2,1,0,1,20,101,9.80,2.727,14.7,2.5,9.8,4.9,0.50,
30,Zack Littell,27,,0.0,0,0,,9.00,2,0,2,0,0,0,3.0,3,3,3,0,3,1,2,0,0,0,15,56,4.92,2.000,9.0,0.0,9.0,6.0,0.67,
31,Pablo Reyes,29,,0.0,0,0,,4.50,2,0,2,0,0,0,2.0,3,1,1,0,4,0,0,0,0,1,13,118,9.26,3.500,13.5,0.0,18.0,0.0,0.00,
32,Dinelson Lamet,30,,-0.1,0,0,,13.50,1,0,0,0,0,0,2.0,4,3,3,1,1,0,1,0,0,1,11,39,10.26,2.500,18.0,4.5,4.5,4.5,1.00,
33,Jake Faria,29,,-0.1,0,0,,22.50,1,0,1,0,0,0,2.0,4,5,5,0,4,0,3,0,0,0,14,24,6.26,4.000,18.0,0.0,18.0,13.5,0.75,
,Team Totals,,,17.4,78,84,.481,4.52,162,162,162,0,0,43,1430.0,1416,776,718,208,497,21,1423,83,4,49,6168,101,4.37,1.338,8.9,1.3,3.1,9.0,2.86,
