Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Jordan Lyles,32,SP,-1.2,6,17,.261,6.28,31,31,0,3,0,0,177.2,176,130,124,39,45,0,120,6,0,10,748,71,5.62,1.244,8.9,2.0,2.3,6.1,2.67,
2,Brady Singer,26,SP,0.3,8,11,.421,5.52,29,29,0,0,0,0,159.2,182,102,98,20,49,0,133,8,0,3,702,81,4.29,1.447,10.3,1.1,2.8,7.5,2.71,
3,Zack Greinke,39,SP,1.0,2,15,.118,5.06,30,27,0,0,0,0,142.1,158,82,80,25,23,0,97,4,1,2,593,88,4.74,1.272,10.0,1.6,1.5,6.1,4.22,
4,Cole Ragans*,25,SP,2.6,5,2,.714,2.64,12,12,0,0,0,0,71.2,50,23,21,3,27,0,89,1,0,4,286,170,2.49,1.074,6.3,0.4,3.4,11.2,3.30,
5,Scott Barlow,30,CL,-0.4,2,4,.333,5.35,38,0,31,0,0,13,38.2,38,26,23,3,22,1,47,1,0,3,176,84,3.62,1.552,8.8,0.7,5.1,10.9,2.14,
6,Carlos Hernández,26,RP,-0.2,1,10,.091,5.27,67,4,15,0,0,4,70.0,62,43,41,10,31,1,77,1,2,5,300,85,4.28,1.329,8.0,1.3,4.0,9.9,2.48,
7,Taylor Clarke,30,RP,-0.9,3,6,.333,5.95,58,2,11,0,0,3,59.0,71,42,39,12,24,1,65,3,0,3,266,75,5.07,1.610,10.8,1.8,3.7,9.9,2.71,
8,José Cuas,29,RP,0.4,3,0,1.000,4.54,45,1,5,0,0,0,41.2,46,21,21,6,21,0,52,4,0,2,192,99,4.43,1.608,9.9,1.3,4.5,11.2,2.48,
9,Aroldis Chapman*,35,RP,0.9,4,2,.667,2.45,31,0,9,0,0,2,29.1,16,10,8,0,20,0,53,0,1,2,122,183,1.69,1.227,4.9,0.0,6.1,16.3,2.65,
10,Alec Marsh,25,,-0.3,3,9,.250,5.69,17,8,1,0,0,0,74.1,77,50,47,16,39,0,85,9,0,1,342,79,5.70,1.561,9.3,1.9,4.7,10.3,2.18,
11,Daniel Lynch IV*,26,,0.6,3,4,.429,4.64,9,9,0,0,0,0,52.1,50,29,27,9,16,0,34,1,1,1,223,96,5.17,1.261,8.6,1.5,2.8,5.8,2.13,
12,Ryan Yarbrough*,31,,0.8,4,5,.444,4.24,14,7,2,0,0,0,51.0,52,24,24,5,9,0,29,6,0,1,212,106,4.27,1.196,9.2,0.9,1.6,5.1,3.22,
13,Brad Keller,27,,0.4,3,4,.429,4.57,11,9,2,0,0,0,45.1,42,26,23,3,45,0,31,3,0,7,211,98,5.92,1.919,8.3,0.6,8.9,6.2,0.69,
14,Ángel Zerpa*,23,,0.2,3,3,.500,4.85,15,3,3,0,0,0,42.2,46,24,23,7,8,0,36,4,0,1,182,92,4.54,1.266,9.7,1.5,1.7,7.6,4.50,
15,Austin Cox*,26,,0.2,0,1,.000,4.54,24,3,3,0,0,1,35.2,28,20,18,2,17,0,33,2,0,1,149,99,3.73,1.262,7.1,0.5,4.3,8.3,1.94,
16,Nick Wittgren,32,,0.0,1,0,1.000,4.97,27,0,14,0,0,0,29.0,30,17,16,2,11,0,18,3,0,1,128,91,4.36,1.414,9.3,0.6,3.4,5.6,1.64,
17,Jackson Kowar,26,,-0.6,2,0,1.000,6.43,23,0,8,0,0,0,28.0,34,24,20,4,20,0,29,1,0,5,137,70,5.29,1.929,10.9,1.3,6.4,9.3,1.45,
18,Mike Mayers,31,,-0.2,1,2,.333,6.15,6,2,0,0,0,0,26.1,34,19,18,4,10,0,17,0,0,2,119,73,5.08,1.671,11.6,1.4,3.4,5.8,1.70,
19,Amir Garrett*,31,,0.3,0,1,.000,3.33,27,0,3,0,0,0,24.1,22,11,9,4,20,0,28,0,0,1,112,136,5.56,1.726,8.1,1.5,7.4,10.4,1.40,
20,James McArthur,26,,0.1,1,0,1.000,4.63,18,2,6,0,0,4,23.1,20,12,12,2,2,0,23,1,0,1,90,98,2.78,0.943,7.7,0.8,0.8,8.9,11.50,
21,Collin Snider,27,,0.0,0,0,,4.87,20,1,2,0,0,1,20.1,24,12,11,3,13,0,11,0,0,0,95,93,6.01,1.820,10.6,1.3,5.8,4.9,0.85,
