Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Giancarlo Stanton,28.0,5,22,21,4,5,0,0,1,1,1,0,1,7,0.238,0.273,0.381,0.654,8,1,0,0,0,0,/*D,
2.0,Aaron Judge,26.0,5,22,19,6,8,1,0,3,4,0,0,3,3,0.421,0.5,0.947,1.447,18,0,0,0,0,0,*/9,
3.0,Luke Voit,27.0,5,21,17,2,4,0,1,0,4,0,0,4,6,0.235,0.381,0.353,0.734,6,0,0,0,0,0,/*3,
4.0,Gary Sánchez,25.0,5,20,18,3,3,1,0,2,5,0,0,1,5,0.167,0.2,0.556,0.756,10,1,0,0,1,0,/*2,
5.0,Didi Gregorius*,28.0,5,19,17,1,4,1,0,0,3,0,0,0,4,0.235,0.222,0.294,0.516,5,0,0,1,1,0,/*6,
6.0,Andrew McCutchen,31.0,5,19,18,2,2,0,0,0,1,0,0,1,3,0.111,0.158,0.111,0.269,2,1,0,0,0,0,*/7H,
7.0,Gleyber Torres,21.0,5,18,16,1,4,0,0,0,0,0,0,2,3,0.25,0.333,0.25,0.583,4,0,0,0,0,0,/*4,
8.0,Brett Gardner*,34.0,5,12,8,1,0,0,0,0,1,0,0,3,1,0.0,0.25,0.0,0.25,0,0,0,0,1,0,*/87H,
9.0,Miguel Andujar,23.0,4,12,10,0,2,0,0,0,0,0,0,2,2,0.2,0.333,0.2,0.533,2,1,0,0,0,0,/*5,
10.0,Aaron Hicks#,28.0,3,10,9,1,2,1,0,0,1,0,0,1,1,0.222,0.3,0.333,0.633,3,0,0,0,0,0,/8,
11.0,Neil Walker#,32.0,4,5,4,0,1,0,0,0,1,0,0,0,2,0.25,0.4,0.25,0.65,1,0,1,0,0,0,/35H,
12.0,Adeiny Hechavarría,29.0,4,4,3,0,0,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,/5H,
13.0,Lance Lynn#,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
14.0,Stephen Tarpley,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
15.0,Masahiro Tanaka,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Luis Severino,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
17.0,CC Sabathia*,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Austin Romine,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,David Robertson,33.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Jonathan Holder,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,J.A. Happ*,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Chad Green*,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Aroldis Chapman*,30.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Zack Britton*,30.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
25.0,Dellin Betances,30.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
,Team Totals,,5,184,160,21,35,4,1,6,21,1,0,19,37,0.219,0.301,0.369,0.669,59,4,1,1,3,0,,
