Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Anthony Santander#,28.0,3,13,11,2,3,0,0,1,1,0,0,2,0,0.273,0.385,0.545,0.93,6,1,0,0,0,0,/D9,
2.0,Adley Rutschman#,25.0,3,13,12,0,1,1,0,0,0,0,0,1,2,0.083,0.154,0.167,0.321,2,0,0,0,0,0,/*2,
3.0,Ryan Mountcastle,26.0,3,13,11,1,2,1,0,0,2,0,0,1,4,0.182,0.231,0.273,0.503,3,0,0,0,1,0,/*3,
4.0,Austin Hays,27.0,3,13,11,1,3,1,0,0,0,0,0,2,3,0.273,0.385,0.364,0.748,4,1,0,0,0,0,*/7,
5.0,Gunnar Henderson*,22.0,3,13,12,3,6,0,0,1,2,0,1,1,4,0.5,0.538,0.75,1.288,9,0,0,0,0,0,/*56,
6.0,Cedric Mullins*,28.0,3,12,12,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,*/8,
7.0,Aaron Hicks#,33.0,3,10,8,1,2,0,0,1,5,0,0,2,1,0.25,0.4,0.625,1.025,5,0,0,0,0,0,/9DH,
8.0,Jordan Westburg,24.0,3,9,9,2,2,1,0,0,0,0,0,0,4,0.222,0.222,0.333,0.556,3,0,0,0,0,0,/*45,
9.0,Jorge Mateo,28.0,3,5,5,1,4,2,0,0,1,0,0,0,1,0.8,0.8,1.2,2.0,6,0,0,0,0,0,/*6H,
10.0,Ryan O'Hearn*,29.0,3,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1,0,0,0,0,0,/HD,
11.0,Adam Frazier*,31.0,2,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/4H,
12.0,Ramón Urías,29.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0,0,0,0,0,/5,
13.0,DL Hall*,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
14.0,Dean Kremer,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
15.0,Bryan Baker,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Kyle Gibson,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
17.0,Jack Flaherty,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Cionel Pérez,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Grayson Rodriguez*,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Danny Coulombe*,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Yennier Cano,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Jacob Webb,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Tyler Wells,28.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
24.0,Kyle Bradish,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
