Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
22,Casey Legumina,27,,-0.3,0,0,,8.68,6,0,6,0,0,0,9.1,15,11,9,2,2,0,7,1,0,0,47,52,5.42,1.821,14.5,1.9,1.9,6.8,3.50,
23,Brandon Leibrandt*,31,,-0.2,0,0,,9.95,2,0,1,0,0,0,6.1,11,7,7,3,2,0,5,0,0,0,32,47,8.69,2.053,15.6,4.3,2.8,7.1,2.50,
24,Casey Kelly,34,,0.0,0,0,,5.06,2,0,1,0,0,1,5.1,5,3,3,1,1,0,4,0,0,0,21,92,4.67,1.125,8.4,1.7,1.7,6.8,4.00,
25,Alan Busenitz,33,,-0.3,0,0,,13.50,3,0,2,0,0,0,4.0,9,7,6,1,0,0,3,0,0,0,21,35,4.92,2.250,20.3,2.3,0.0,6.8,,
26,Luke Maile,33,,-0.2,0,0,,14.73,3,0,3,0,0,0,3.2,6,6,6,1,0,0,0,0,0,0,18,33,6.71,1.636,14.7,2.5,0.0,0.0,,
27,David Buchanan,35,,0.1,0,0,,2.70,1,0,0,0,0,0,3.1,2,1,1,0,2,0,1,0,0,0,14,180,4.37,1.200,5.4,0.0,5.4,2.7,0.50,
28,Ian Gibaut,30,,0.0,0,0,,4.50,2,0,0,0,0,0,2.0,3,1,1,0,1,0,1,0,0,0,10,115,3.67,2.000,13.5,0.0,4.5,4.5,1.00,
29,Tejay Antone,30,,0.0,0,0,,4.50,4,0,2,0,0,0,2.0,2,2,1,0,4,0,2,0,0,0,11,115,7.17,3.000,9.0,0.0,18.0,9.0,0.50,
30,Alex Young*,30,,0.1,0,0,,0.00,3,0,1,0,0,0,2.0,4,0,0,0,0,0,2,0,0,0,10,,1.17,2.000,18.0,0.0,0.0,9.0,,
31,Evan Kravetz*,27,,0.0,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2,,3.17,0.000,0.0,0.0,0.0,0.0,,
32,Lyon Richardson,24,,-0.1,0,0,,27.00,1,0,0,0,0,0,0.2,2,2,2,1,1,0,1,0,0,0,5,25,24.17,4.500,27.0,13.5,13.5,13.5,1.00,
,Team Totals,,,24.5,77,85,.475,4.09,162,162,161,1,0,36,1428.0,1302,694,649,196,487,14,1370,93,3,43,6064,108,4.25,1.253,8.2,1.2,3.1,8.6,2.81,
