Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Dustin Pedroia,32.0,3,14,12,2,2,1,0,0,0,0,0,2,5,0.167,0.286,0.25,0.536,3,0.0,0,0,0.0,0.0,/*4,
2.0,Hanley Ramírez,32.0,3,12,12,0,3,2,0,0,2,0,0,0,4,0.25,0.25,0.417,0.667,5,0.0,0,0,0.0,0.0,/*3,
3.0,Mookie Betts,23.0,3,12,10,1,2,1,0,0,0,0,0,2,1,0.2,0.333,0.3,0.633,3,1.0,0,0,0.0,0.0,*/9,
4.0,Xander Bogaerts,23.0,3,12,12,1,3,0,0,0,0,0,0,0,4,0.25,0.25,0.25,0.5,3,0.0,0,0,0.0,0.0,/*6,
5.0,David Ortiz*,40.0,3,12,9,0,1,1,0,0,1,0,0,2,1,0.111,0.25,0.222,0.472,2,0.0,0,0,1.0,0.0,/*D,
6.0,Jackie Bradley Jr.*,26.0,3,11,10,0,1,0,0,0,0,0,0,0,7,0.1,0.182,0.1,0.282,1,0.0,1,0,0.0,0.0,*/8,
7.0,Sandy León#,27.0,3,11,10,1,1,0,0,1,1,0,0,1,5,0.1,0.182,0.4,0.582,4,0.0,0,0,0.0,0.0,/*2,
8.0,Brock Holt*,28.0,3,10,10,1,4,1,0,1,1,0,0,0,2,0.4,0.4,0.8,1.2,8,0.0,0,0,0.0,0.0,/*5,
9.0,Andrew Benintendi*,21.0,3,9,9,1,3,1,0,1,2,0,0,0,1,0.333,0.333,0.778,1.111,7,1.0,0,0,0.0,0.0,*/7,
10.0,Travis Shaw*,26.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0.0,0,0,0.0,0.0,/5H,
11.0,Chris Young,32.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,0,0.0,0,0,0.0,0.0,/7H,
12.0,Aaron Hill,34.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/5H,
13.0,Joe Kelly,28.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
14.0,Craig Kimbrel,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
15.0,Marco Hernández*,23.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/DH,
16.0,Clay Buchholz*,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Drew Pomeranz,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Rick Porcello,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,David Price*,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Matt Barnes,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Robbie Ross*,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Koji Uehara,41.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Brad Ziegler,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
,Team Totals,,3,108,98,7,21,7,0,3,7,0,0,8,31,0.214,0.278,0.378,0.655,37,2.0,1,0,1.0,0.0,,
