Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Logan Webb,27,SP,3.7,13,10,.565,3.47,33,33,0,1,1,0,204.2,202,83,79,11,50,3,172,2,1,4,841,111,2.95,1.231,8.9,0.5,2.2,7.6,3.44,"AS,CYA-6"
2,Kyle Harrison*,22,SP,0.6,7,7,.500,4.56,24,24,0,0,0,0,124.1,125,65,63,18,42,0,118,7,1,2,532,85,4.33,1.343,9.0,1.3,3.0,8.5,2.81,
3,Jordan Hicks,27,SP,0.9,4,7,.364,4.10,29,20,2,0,0,1,109.2,112,54,50,12,47,0,96,9,2,7,481,94,4.37,1.450,9.2,1.0,3.9,7.9,2.04,
4,Blake Snell*,31,SP,2.1,5,3,.625,3.12,20,20,0,1,1,0,104.0,65,38,36,6,44,0,145,1,0,8,418,124,2.43,1.048,5.6,0.5,3.8,12.5,3.30,
5,Hayden Birdsong,22,SP,0.2,5,6,.455,4.75,16,16,0,0,0,0,72.0,57,39,38,11,43,0,88,4,0,4,315,81,4.67,1.389,7.1,1.4,5.4,11.0,2.05,
6,Keaton Winn,26,SP,-1.1,3,8,.273,7.16,12,12,0,0,0,0,55.1,56,44,44,9,20,0,48,4,0,1,238,54,4.85,1.373,9.1,1.5,3.3,7.8,2.40,
7,Camilo Doval,26,CL,-0.5,5,3,.625,4.88,62,0,40,0,0,23,59.0,54,35,32,5,39,2,78,2,0,7,271,79,3.71,1.576,8.2,0.8,5.9,11.9,2.00,
8,Ryan Walker,28,RP,2.8,10,4,.714,1.91,76,1,22,0,0,10,80.0,50,19,17,5,18,1,99,9,0,2,308,202,2.52,0.850,5.6,0.6,2.0,11.1,5.50,
9,Tyler Rogers,33,RP,1.5,3,4,.429,2.82,77,0,13,0,0,1,70.1,67,23,22,7,6,2,51,7,0,1,290,137,3.56,1.038,8.6,0.9,0.8,6.5,8.50,
10,Erik Miller*,26,RP,0.4,4,5,.444,3.88,73,10,11,0,0,0,67.1,50,33,29,7,38,0,87,1,0,1,284,100,3.67,1.307,6.7,0.9,5.1,11.6,2.29,
11,Taylor Rogers*,33,RP,1.1,1,4,.200,2.40,64,0,16,0,0,0,60.0,53,22,16,7,22,0,64,2,0,0,249,161,3.75,1.250,8.0,1.1,3.3,9.6,2.91,
12,Sean Hjelle,27,,0.6,3,4,.429,3.90,58,0,12,0,0,0,80.2,84,37,35,10,14,2,75,5,0,0,337,99,3.62,1.215,9.4,1.1,1.6,8.4,5.36,
