Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Christian Yelich*,28.0,2,9,9,0,2,1,0,0,0,0,0,0,4,0.222,0.222,0.333,0.556,3,0,0,0,0,0,*/7,
2.0,Avisaíl García,29.0,2,8,8,0,4,0,0,0,0,0,0,0,3,0.5,0.5,0.5,1.0,4,0,0,0,0,0,*/8,
3.0,Orlando Arcia,25.0,2,7,7,1,1,0,0,1,2,0,0,0,4,0.143,0.143,0.571,0.714,4,0,0,0,0,0,/*6,
4.0,Jedd Gyorko,31.0,2,7,7,0,1,0,0,0,0,0,0,0,3,0.143,0.143,0.143,0.286,1,0,0,0,0,0,/*3,
5.0,Keston Hiura,23.0,2,7,6,0,1,0,0,0,0,0,0,1,2,0.167,0.286,0.167,0.452,1,0,0,0,0,0,/*4,
6.0,Daniel Vogelbach*,27.0,2,5,5,1,1,1,0,0,0,0,0,0,2,0.2,0.2,0.4,0.6,2,0,0,0,0,0,/DH,
7.0,Tyrone Taylor,26.0,2,5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,*/9H,
8.0,Eric Sogard*,34.0,1,4,3,0,0,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,/5,
9.0,Jacob Nottingham,25.0,2,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/*2H,
10.0,Luis Urías,23.0,1,3,2,0,1,0,0,0,0,0,0,1,0,0.5,0.667,0.5,1.167,1,0,0,0,0,0,/5,
11.0,Ryon Healy,28.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/D,
12.0,Ryan Braun,36.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/9,
13.0,Jace Peterson*,30.0,1,1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,0,0,0,0,/H,
14.0,Omar Narváez*,28.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/*2,
15.0,Ben Gamel*,28.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/DH,
16.0,David Freitas,,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/2H,
17.0,Freddy Peralta,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Drew Rasmussen,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Brent Suter*,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Adrian Houser,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Justin Topa,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Josh Hader*,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Brandon Woodruff*,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Eric Yardley,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
