Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
12,Andrew Moore,23,,-0.1,1,5,.167,5.34,11,9,1,0,0,0,59.0,60,36,35,14,8,0,31,1,0,0,243,78,5.65,1.153,9.2,2.1,1.2,4.7,3.88,
13,Christian Bergman,29,,0.1,4,5,.444,5.00,13,8,2,0,0,0,54.0,61,31,30,12,15,1,33,3,0,0,230,84,5.82,1.407,10.2,2.0,2.5,5.5,2.20,
14,Emilio Pagán,26,,0.7,2,3,.400,3.22,34,0,9,0,0,0,50.1,39,20,18,7,8,0,56,1,0,1,196,130,3.28,0.934,7.0,1.3,1.4,10.0,7.00,
15,Dan Altavilla,24,,-0.1,1,1,.500,4.24,41,0,13,0,0,0,46.2,43,27,22,9,20,1,52,1,0,9,203,99,4.79,1.350,8.3,1.7,3.9,10.0,2.60,
16,Casey Lawrence,29,,-0.2,2,0,1.000,5.57,23,0,10,0,0,0,42.0,56,27,26,9,14,1,45,1,0,1,192,75,4.87,1.667,12.0,1.9,3.0,9.6,3.21,
17,Andrew Albers*,31,,0.2,5,1,.833,3.51,9,6,2,0,0,1,41.0,43,22,16,6,10,0,37,2,0,1,178,119,4.13,1.293,9.4,1.3,2.2,8.1,3.70,
18,Marco Gonzales*,25,,0.0,1,1,.500,5.40,10,7,1,0,0,0,36.2,53,22,22,5,11,0,30,1,0,2,169,78,4.28,1.745,13.0,1.2,2.7,7.4,2.73,
19,Mike Leake,29,,1.0,3,1,.750,2.53,5,5,0,0,0,0,32.0,32,10,9,1,2,0,27,2,0,1,128,166,2.25,1.063,9.0,0.3,0.6,7.6,13.50,
20,Hisashi Iwakuma,36,,0.3,0,2,.000,4.35,6,6,0,0,0,0,31.0,27,16,15,7,12,0,16,2,0,1,128,97,6.42,1.258,7.8,2.0,3.5,4.6,1.33,
21,Chase De Jong,23,,-0.4,0,3,.000,6.35,7,4,2,0,0,0,28.1,31,20,20,5,13,0,13,0,0,0,125,66,5.91,1.553,9.8,1.6,4.1,4.1,1.00,
22,Steve Cishek,31,,0.4,1,1,.500,3.15,23,0,8,0,0,1,20.0,13,7,7,3,7,1,15,1,1,1,80,134,4.81,1.000,5.9,1.4,3.2,6.8,2.14,
23,Dillon Overton*,25,,-0.3,0,0,,6.38,9,1,4,0,0,0,18.1,21,15,13,4,2,1,8,0,0,3,79,66,5.45,1.255,10.3,2.0,1.0,3.9,4.00,
24,Ryan Garton,27,,0.4,0,0,,1.54,13,0,3,0,0,0,11.2,5,2,2,1,1,0,7,0,0,0,42,278,3.33,0.514,3.9,0.8,0.8,5.4,7.00,
25,David Phelps,30,,0.2,2,1,.667,3.12,10,0,1,0,0,0,8.2,9,3,3,0,5,0,11,1,0,0,41,139,2.70,1.615,9.3,0.0,5.2,11.4,2.20,
26,Evan Marshall,27,,-0.3,0,0,,9.39,6,0,2,0,0,0,7.2,12,8,8,1,5,1,4,0,0,0,38,46,5.77,2.217,14.1,1.2,5.9,4.7,0.80,
27,Jean Machi,35,,0.2,1,0,1.000,1.17,5,0,0,0,0,0,7.2,7,2,1,1,4,0,4,0,0,0,31,371,5.38,1.435,8.2,1.2,4.7,4.7,1.00,
28,Shae Simmons,26,,-0.2,0,2,.000,7.04,9,0,3,0,0,0,7.2,4,6,6,1,4,0,8,0,0,1,30,62,4.33,1.043,4.7,1.2,4.7,9.4,2.00,
29,Evan Scribner,31,,-0.4,0,2,.000,11.05,8,0,4,0,0,0,7.1,13,9,9,3,0,0,6,0,0,0,34,40,6.84,1.773,16.0,3.7,0.0,7.4,,
30,Rob Whalen,23,,0.0,0,1,.000,6.14,2,1,1,0,0,0,7.1,7,5,5,1,2,0,2,2,0,0,31,71,6.02,1.227,8.6,1.2,2.5,2.5,1.00,
31,Casey Fien,33,,-0.5,0,0,,15.00,6,0,2,0,0,0,6.0,9,10,10,3,4,0,6,0,0,0,29,29,9.66,2.167,13.5,4.5,6.0,9.0,1.50,
32,Chris Heston,29,,-0.6,0,1,.000,19.80,2,1,0,0,0,0,5.0,14,12,11,3,5,0,3,0,0,0,34,23,12.76,3.800,25.2,5.4,9.0,5.4,0.60,
33,Zac Curtis*,24,,0.0,0,0,,0.00,3,0,2,0,0,0,4.2,3,3,0,1,1,0,2,2,0,2,21,,7.02,0.857,5.8,1.9,1.9,3.9,2.00,
34,Max Povse,23,,-0.2,0,0,,7.36,3,0,2,0,0,0,3.2,9,5,3,1,1,0,2,0,0,0,21,62,6.43,2.727,22.1,2.5,2.5,4.9,2.00,
35,Ryan Weber,26,,0.1,0,0,,2.45,1,1,0,0,0,0,3.2,3,1,1,0,0,0,0,0,0,0,14,186,3.16,0.818,7.4,0.0,0.0,0.0,,
36,Cody Martin,27,,-0.1,0,0,,13.50,1,0,1,0,0,0,2.0,5,4,3,0,2,0,0,0,0,0,13,36,6.16,3.500,22.5,0.0,9.0,0.0,0.00,
37,Mike Freeman,29,,0.0,0,0,,9.00,1,0,1,0,0,0,1.0,3,1,1,0,0,0,0,0,0,0,6,63,3.16,3.000,27.0,0.0,0.0,0.0,,
38,Carlos Ruiz,38,,0.0,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,1,2,0,1,0,0,0,7,63,20.16,4.000,18.0,9.0,18.0,9.0,0.50,
39,Thyago Vieira,24,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,1.16,0.000,0.0,0.0,0.0,9.0,,
40,Tyler Cloyd,30,,0.1,1,0,1.000,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,4,,1.16,2.000,18.0,0.0,0.0,9.0,,
,Team Totals,,,9.1,78,84,.481,4.46,162,162,161,1,0,39,1440.1,1399,772,713,237,490,28,1244,53,7,73,6132,94,4.70,1.312,8.7,1.5,3.1,7.8,2.54,
