Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Zach Davies,24,SP,3.0,17,9,.654,3.90,33,33,0,0,0,0,191.1,204,90,83,20,55,3,124,9,0,2,817,112,4.22,1.354,9.6,0.9,2.6,5.8,2.25,
2,Jimmy Nelson,28,SP,3.3,12,6,.667,3.49,29,29,0,1,0,0,175.1,171,75,68,16,48,1,199,9,1,6,728,126,3.05,1.249,8.8,0.8,2.5,10.2,4.15,CYA-9
3,Chase Anderson,29,SP,4.2,12,4,.750,2.74,25,25,0,0,0,0,141.1,113,47,43,14,41,1,133,7,0,0,569,160,3.58,1.090,7.2,0.9,2.6,8.5,3.24,
4,Matt Garza,33,SP,-0.2,6,9,.400,4.94,24,22,1,0,0,0,114.2,121,72,63,17,45,4,79,1,0,4,504,89,4.91,1.448,9.5,1.3,3.5,6.2,1.76,
5,Brent Suter*,27,SP,1.8,3,2,.600,3.42,22,14,1,0,0,0,81.2,83,33,31,8,22,2,64,2,0,1,341,129,3.75,1.286,9.1,0.9,2.4,7.1,2.91,
6,Junior Guerra,32,SP,-0.1,1,4,.200,5.12,21,14,2,0,0,0,70.1,61,44,40,18,43,0,67,4,0,5,314,86,6.58,1.479,7.8,2.3,5.5,8.6,1.56,
7,Corey Knebel,25,CL,3.7,1,4,.200,1.78,76,0,48,0,0,39,76.0,48,15,15,6,40,5,126,2,0,2,309,248,2.53,1.158,5.7,0.7,4.7,14.9,3.15,AS
8,Carlos Torres,34,RP,0.3,4,4,.500,4.21,67,0,16,0,0,1,72.2,78,37,34,10,33,1,56,3,0,4,322,105,4.89,1.528,9.7,1.2,4.1,6.9,1.70,
9,Jacob Barnes,27,RP,0.5,3,4,.429,4.00,73,0,8,0,0,2,72.0,57,35,32,8,33,4,80,3,0,6,304,110,3.88,1.250,7.1,1.0,4.1,10.0,2.42,
10,Jared Hughes,31,RP,1.2,5,3,.625,3.02,67,0,15,0,0,1,59.2,49,21,20,4,24,5,48,6,0,6,244,146,3.93,1.223,7.4,0.6,3.6,7.2,2.00,
11,Oliver Drake,30,RP,0.2,3,5,.375,4.44,61,0,14,0,0,1,52.2,57,28,26,6,22,2,59,0,1,2,233,99,3.65,1.500,9.7,1.0,3.8,10.1,2.68,
12,Wily Peralta,28,,-1.5,5,4,.556,7.85,19,8,4,0,0,0,57.1,73,51,50,10,32,2,52,1,0,5,269,56,5.34,1.831,11.5,1.6,5.0,8.2,1.63,
13,Josh Hader*,23,,1.9,2,3,.400,2.08,35,0,2,0,0,0,47.2,25,11,11,4,22,1,68,4,0,0,188,213,3.03,0.986,4.7,0.8,4.2,12.8,3.09,
14,Brandon Woodruff,24,,0.5,2,3,.400,4.81,8,8,0,0,0,0,43.0,43,23,23,5,14,1,32,3,0,0,184,92,4.37,1.326,9.0,1.0,2.9,6.7,2.29,
15,Anthony Swarzak,31,,0.9,2,1,.667,2.48,29,0,1,0,0,1,29.0,21,9,8,4,9,2,39,2,0,0,117,179,3.40,1.034,6.5,1.2,2.8,12.1,4.33,
16,Neftalí Feliz,29,,-0.9,1,5,.167,6.00,29,0,21,0,0,8,27.0,23,22,18,8,15,2,21,0,0,0,115,74,7.12,1.407,7.7,2.7,5.0,7.0,1.40,
17,Jeremy Jeffress,29,,0.4,4,0,1.000,3.65,22,1,2,0,0,0,24.2,24,10,10,2,15,2,22,0,0,3,112,122,4.25,1.581,8.8,0.7,5.5,8.0,1.47,
18,Rob Scahill,30,,-0.2,1,3,.250,4.43,18,0,6,0,0,0,22.1,21,14,11,3,10,4,10,3,0,2,97,100,5.76,1.388,8.5,1.2,4.0,4.0,1.00,
19,Tommy Milone*,30,,-0.2,1,0,1.000,6.43,6,3,1,0,0,1,21.0,29,15,15,6,2,0,16,0,0,0,93,69,5.63,1.476,12.4,2.6,0.9,6.9,8.00,
