Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
21,Kohei Arihara,29,,-0.8,1,3,.250,9.45,5,4,0,0,0,0,20.0,36,22,21,4,11,0,14,3,0,0,108,43,6.41,2.350,16.2,1.8,5.0,6.3,1.27,
22,Tyson Miller,26,,-0.7,1,2,.333,10.97,4,2,0,0,0,0,10.2,16,14,13,1,8,0,8,2,0,0,56,37,5.64,2.250,13.5,0.8,6.8,6.8,1.00,
23,Dallas Keuchel*,34,,-0.6,0,2,.000,12.60,2,2,0,0,0,0,10.0,18,14,14,1,4,0,7,0,0,0,50,33,4.21,2.200,16.2,0.9,3.6,6.3,1.75,
24,Albert Abreu,26,,0.1,0,0,,3.12,7,0,0,0,0,0,8.2,4,3,3,2,12,0,9,1,0,0,42,133,8.54,1.846,4.2,2.1,12.5,9.3,0.75,
25,Spencer Patton,34,,0.1,0,0,,3.86,7,0,1,0,0,0,7.0,4,3,3,1,3,0,5,2,0,1,29,108,5.68,1.000,5.1,1.3,3.9,6.4,1.67,
26,A.J. Alexy,24,,-0.4,1,1,.500,11.57,4,0,0,0,0,0,7.0,10,9,9,1,9,0,6,0,0,1,38,36,7.11,2.714,12.9,1.3,11.6,7.7,0.67,
27,Greg Holland,36,,-0.3,0,1,.000,7.71,5,0,2,0,0,0,4.2,6,5,4,3,1,0,5,0,0,0,20,56,9.97,1.500,11.6,5.8,1.9,9.6,5.00,
28,Charlie Culberson,33,,0.1,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,1,0,0,0,0,0,8,,4.61,1.000,4.5,0.0,4.5,0.0,0.00,
29,Yerry Rodríguez,24,,0.1,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,1,4,,1.11,1.000,9.0,0.0,0.0,9.0,,
30,Nicklaus Snyder,26,,-0.1,0,0,,18.00,2,0,0,0,0,0,1.0,1,2,2,0,3,0,0,0,0,0,7,31,12.11,4.000,9.0,0.0,27.0,0.0,0.00,
