Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Juan Soto*,23.0,12,52,46,7,11,2,0,2,7,1,1,4,10,0.239,0.314,0.413,0.727,19,0.0,1,1,0.0,0.0,*9,
2.0,Jurickson Profar#,29.0,12,52,44,6,11,0,0,1,5,0,0,8,8,0.25,0.365,0.318,0.684,14,0.0,0,0,0.0,0.0,*7,
3.0,Manny Machado,29.0,12,52,48,4,13,3,0,4,7,0,0,4,17,0.271,0.327,0.583,0.91,28,0.0,0,0,0.0,0.0,*5,
4.0,Jake Cronenworth*,28.0,12,49,46,6,11,0,0,1,6,0,0,1,15,0.239,0.286,0.304,0.59,14,0.0,2,0,0.0,0.0,*4,
5.0,Ha-Seong Kim,26.0,12,49,43,8,8,3,0,0,3,1,1,6,14,0.186,0.286,0.256,0.542,11,0.0,0,0,0.0,0.0,*6,
6.0,Trent Grisham*,25.0,12,46,40,8,8,0,0,3,5,0,0,4,15,0.2,0.304,0.425,0.729,17,0.0,2,0,0.0,1.0,*8,
7.0,Austin Nola,32.0,12,46,40,3,9,2,0,0,5,0,0,3,10,0.225,0.273,0.275,0.548,11,0.0,0,2,1.0,0.0,*2,
8.0,Josh Bell#,29.0,10,37,36,4,9,1,0,2,5,0,0,1,12,0.25,0.27,0.444,0.715,16,1.0,0,0,0.0,0.0,/*DH3,
9.0,Brandon Drury,29.0,8,31,30,2,7,1,0,1,5,0,0,1,11,0.233,0.258,0.367,0.625,11,0.0,0,0,0.0,0.0,/3D,
10.0,Wil Myers,31.0,10,30,29,1,3,0,0,1,1,0,0,1,13,0.103,0.133,0.207,0.34,6,1.0,0,0,0.0,0.0,/*3DH,
11.0,Josh Hader*,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
12.0,Tim Hill,32.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
13.0,Pierce Johnson,31.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
14.0,Luis García,35.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
15.0,Sean Manaea,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
16.0,Nick Martinez*,31.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Adrián Morejón*,23.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Joe Musgrove,29.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Yu Darvish,35.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Mike Clevinger,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Blake Snell*,29.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,José Azocar,26.0,3,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,,0,0,,,/7HD,
23.0,Robert Suarez,31.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Steven Wilson,27.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
,Team Totals,,12,444,402,50,90,12,0,15,49,3,2,33,125,0.224,0.29,0.366,0.656,147,2.0,5,3,1.0,1.0,,
