Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Carlos Pérez,25,C,0.7,87,291,268,25,56,16,0,5,31,1,0,12,49,.209,.244,.325,.568,56,.252,48,87,6,1,8,2,0,2/H3D,
2,C.J. Cron,26,1B,1.9,116,445,407,51,113,25,2,16,69,2,3,24,75,.278,.325,.467,.792,116,.344,119,190,9,7,0,5,1,3D/H,
3,Johnny Giavotella,28,2B,0.2,99,367,346,44,90,20,1,6,31,4,3,13,39,.260,.287,.376,.662,82,.298,84,130,11,1,4,3,0,4/H,
4,Andrelton Simmons,26,SS,4.5,124,483,448,48,126,22,2,4,44,10,1,28,38,.281,.324,.366,.690,91,.318,96,164,16,2,1,4,0,*6,
5,Yunel Escobar,33,3B,1.3,132,567,517,68,157,28,1,5,39,0,3,40,67,.304,.355,.391,.745,107,.330,110,202,21,3,3,4,0,*5/H,
6,Rafael Ortega*,25,LF,-0.4,66,202,185,24,43,8,0,1,16,8,3,13,23,.232,.283,.292,.575,60,.271,62,54,5,0,3,0,0,7H8/9D,
7,Mike Trout,24,CF,10.4,159,681,549,123,173,32,5,29,100,30,7,116,137,.315,.441,.550,.991,173,.435,182,302,5,11,0,5,12,*8D/H,"AS,MVP-1,SS"
8,Kole Calhoun*,28,RF,3.4,157,672,594,91,161,35,5,18,75,2,3,67,118,.271,.348,.438,.786,116,.338,114,260,10,6,0,5,0,*9/DH,
9,Albert Pujols,36,DH,1.5,152,650,593,71,159,19,0,31,119,4,0,49,75,.268,.323,.457,.780,113,.339,113,271,24,2,0,6,6,*D3/H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Jefry Marté,25,UT,1.1,88,284,258,38,65,14,0,15,44,2,2,18,59,.252,.310,.481,.790,114,.342,118,124,8,5,0,3,0,375H/D,
11,Jett Bandy,26,C,1.0,70,231,209,23,49,9,0,8,25,1,0,11,38,.234,.281,.392,.673,84,.303,86,82,5,4,3,4,0,2/HD,
12,Gregorio Petit,31,MI,0.0,89,223,204,21,50,13,1,2,17,1,1,15,51,.245,.299,.348,.647,79,.280,71,71,7,1,2,1,1,46H5/7D9,
13,Cliff Pennington#,32,2B,0.5,74,188,172,18,36,4,2,3,10,1,0,13,55,.209,.265,.308,.573,58,.264,57,53,4,0,3,0,0,46H/35D,
14,Daniel Nava#,33,LF,-0.8,45,136,119,10,28,5,0,1,13,0,0,9,26,.235,.309,.303,.611,71,.283,73,36,2,5,0,3,0,7H/9D,
15,Jiman Choi*,25,UT,-0.6,54,129,112,9,19,4,0,5,12,2,4,16,27,.170,.271,.339,.611,68,.260,65,38,2,0,0,1,1,37H/D,
16,Shane Robinson,31,OF,0.3,65,111,98,16,17,3,0,1,10,3,2,10,17,.173,.257,.235,.492,38,.240,42,23,3,1,2,0,0,78H/9D,
17,Nick Buss*,29,LF,-0.2,36,90,81,7,16,7,1,1,8,2,1,6,24,.198,.247,.346,.593,62,.250,49,28,4,0,1,2,0,7/H98D,
18,Kaleb Cowart#,24,IF,-0.4,31,87,85,8,15,4,0,1,8,0,0,0,23,.176,.184,.259,.443,21,.200,12,22,1,1,0,1,0,54/H3,
19,Geovany Soto,33,C,0.4,26,86,78,11,21,5,0,4,9,0,0,6,21,.269,.321,.487,.809,120,.345,119,38,1,0,2,0,0,2/35H,
20,Craig Gentry,32,LF,-0.4,14,39,34,2,5,1,0,0,2,0,0,3,6,.147,.237,.176,.413,18,.195,6,6,2,1,1,0,0,7/H8D,
21,Todd Cunningham#,27,LF,-0.1,20,29,27,5,4,3,0,0,1,0,1,1,6,.148,.179,.259,.438,19,.171,1,7,1,0,1,0,0,7/H89D,
22,Juan Graterol,27,C,0.2,9,15,14,2,4,2,0,0,3,0,0,0,3,.286,.286,.429,.714,94,.304,87,6,0,0,1,0,0,/2,
23,Brendan Ryan,34,SS,-0.2,17,14,13,1,1,0,0,0,0,0,0,0,7,.077,.077,.077,.154,-57,.069,-97,1,0,0,1,0,0,6/7H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
24,Jered Weaver,33,P,-0.1,4,9,9,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,1,
25,Héctor Santiago,28,P,0.0,2,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,86,.297,83,1,0,0,0,0,0,1,
26,Ricky Nolasco,33,P,0.0,1,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,59,.346,117,0,0,0,0,0,0,1,
27,Nick Tropeano,25,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,
