Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Ozzie Albies#,22.0,5,23,20,3,5,0,0,1,3,0,0,2,3,0.25,0.304,0.4,0.704,8,0.0,0,0,1.0,0.0,/*4,
2.0,Ronald Acuña Jr.,21.0,5,23,18,1,8,3,1,1,2,0,1,4,5,0.444,0.565,0.889,1.454,16,0.0,1,0,0.0,0.0,*/8,
3.0,Josh Donaldson,33.0,5,22,19,2,3,1,0,1,3,0,0,2,4,0.158,0.273,0.368,0.641,7,0.0,1,0,0.0,1.0,/*5,
4.0,Nick Markakis*,35.0,5,22,21,1,3,1,0,0,0,0,1,1,4,0.143,0.182,0.19,0.372,4,1.0,0,0,0.0,0.0,*/97,
5.0,Freddie Freeman*,29.0,5,22,20,1,4,1,0,1,1,0,0,1,6,0.2,0.273,0.4,0.673,8,1.0,1,0,0.0,0.0,/*3,
6.0,Dansby Swanson,25.0,5,19,18,3,7,3,0,0,2,0,0,1,6,0.389,0.421,0.556,0.977,10,0.0,0,0,0.0,0.0,/*6,
7.0,Brian McCann*,35.0,5,17,16,1,3,1,0,0,0,0,0,1,2,0.188,0.235,0.25,0.485,4,0.0,0,0,0.0,1.0,/*2,
8.0,Adam Duvall,30.0,5,12,11,2,3,0,0,1,5,0,0,1,5,0.273,0.333,0.545,0.879,6,0.0,0,0,0.0,1.0,*/7H,
9.0,Matt Joyce*,34.0,5,11,10,0,1,0,0,0,0,0,0,1,2,0.1,0.182,0.1,0.282,1,0.0,0,0,0.0,0.0,*/9H,
10.0,Adeiny Hechavarría,30.0,3,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H5,
11.0,Francisco Cervelli,33.0,2,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,0,0.0,0,0,0.0,0.0,/H2,
12.0,Rafael Ortega*,28.0,4,3,3,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*H,
13.0,Michael Soroka,21.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
14.0,Dallas Keuchel*,31.0,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
15.0,Mike Foltynewicz,27.0,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
16.0,Tyler Flowers,33.0,2,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0.0,0,0,0.0,0.0,/2H,
17.0,Josh Tomlin,34.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
18.0,Billy Hamilton,28.0,2,1,0,2,0,0,0,0,0,1,0,1,0,,1.0,,,0,0.0,0,0,0.0,0.0,/H,
19.0,Shane Greene,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
20.0,Mark Melancon,34.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
21.0,Sean Newcomb*,26.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
22.0,Darren O'Day,36.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
23.0,Chris Martin,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
24.0,Max Fried*,25.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1H,
25.0,Luke Jackson,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
26.0,Julio Teheran,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
,Team Totals,,5,189,169,17,38,10,1,5,16,1,2,16,46,0.225,0.302,0.385,0.686,65,2.0,3,0,1.0,3.0,,
