Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,George Springer,29.0,18,85,73,11,15,4,0,4,8,3,0,12,20,0.205,0.318,0.425,0.742,31,1.0,0,0,0.0,0.0,*89,
2.0,Jose Altuve,29.0,18,82,76,14,25,6,0,5,9,2,1,5,7,0.329,0.366,0.605,0.971,46,4.0,0,0,1.0,0.0,*4,ALCS MVP
3.0,Michael Brantley*,32.0,18,79,70,7,20,0,0,1,4,1,0,9,12,0.286,0.367,0.329,0.696,23,1.0,0,0,0.0,2.0,*7/9,
4.0,Alex Bregman,25.0,18,77,64,13,15,3,0,4,12,1,0,12,13,0.234,0.364,0.469,0.832,30,1.0,1,0,0.0,1.0,*5,
5.0,Yuli Gurriel,35.0,18,77,72,5,18,3,0,2,13,1,0,4,5,0.25,0.286,0.375,0.661,27,0.0,0,0,1.0,0.0,*3,
6.0,Carlos Correa,24.0,18,74,68,5,13,4,0,3,9,1,0,6,27,0.191,0.257,0.382,0.639,26,1.0,0,0,0.0,0.0,*6,
7.0,Yordan Alvarez*,22.0,18,65,58,5,14,3,0,1,3,0,0,7,21,0.241,0.323,0.345,0.668,20,0.0,0,0,0.0,1.0,*D/H7,
8.0,Robinson Chirinos,35.0,14,45,41,4,6,1,0,3,4,0,0,3,17,0.146,0.222,0.39,0.612,16,2.0,1,0,0.0,0.0,*2,
9.0,Josh Reddick*,32.0,14,38,36,3,6,0,0,1,2,0,0,2,9,0.167,0.211,0.25,0.461,9,1.0,0,0,0.0,0.0,*9/7H,
10.0,Martín Maldonado,32.0,7,21,20,2,6,1,0,1,2,0,0,1,6,0.3,0.333,0.5,0.833,10,0.0,0,0,0.0,0.0,/2,
11.0,Kyle Tucker*,22.0,9,15,12,2,2,0,0,0,0,1,0,3,7,0.167,0.333,0.167,0.5,2,0.0,0,0,0.0,0.0,/H9,
12.0,Jake Marisnick,28.0,14,12,11,0,4,0,0,0,0,1,0,1,5,0.364,0.417,0.364,0.78,4,0.0,0,0,0.0,0.0,*8/H,
13.0,Aledmys Díaz,28.0,8,10,9,0,0,0,0,0,0,0,0,1,2,0.0,0.1,0.0,0.1,0,0.0,0,0,0.0,0.0,/H7D,
14.0,Gerrit Cole,28.0,5,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
15.0,José Urquidy,24.0,4,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
16.0,Zack Greinke,35.0,5,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/1,
17.0,Josh James,26.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Bryan Abreu,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Wade Miley*,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Roberto Osuna,24.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Brad Peacock,31.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Ryan Pressly,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,1,
23.0,Will Harris,34.0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,1,
24.0,Héctor Rondón,31.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Joe Smith,35.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,1,
26.0,Chris Devenski,28.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
27.0,Justin Verlander,36.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
,Team Totals,,18,687,616,71,144,25,0,25,66,11,1,66,154,0.234,0.309,0.396,0.705,244,11.0,2,1,2.0,4.0,,
