Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Shohei Ohtani,27,SP,6.2,15,9,.625,2.33,28,28,0,0,0,0,166.0,124,45,43,14,44,0,219,2,0,14,660,172,2.40,1.012,6.7,0.8,2.4,11.9,4.98,"AS,CYA-4,MVP-2"
2,Patrick Sandoval*,25,SP,3.3,6,9,.400,2.91,27,27,0,1,1,0,148.2,139,56,48,8,60,0,151,5,0,6,638,138,3.09,1.339,8.4,0.5,3.6,9.1,2.52,
3,Reid Detmers*,22,SP,2.4,7,6,.538,3.77,25,25,0,1,1,0,129.0,110,56,54,13,46,1,122,8,0,2,539,106,3.79,1.209,7.7,0.9,3.2,8.5,2.65,
4,José Suarez*,24,SP,1.6,8,8,.500,3.96,22,20,0,0,0,0,109.0,103,49,48,14,33,2,103,4,0,1,462,101,3.91,1.248,8.5,1.2,2.7,8.5,3.12,
5,Michael Lorenzen,30,SP,1.0,8,6,.571,4.24,18,18,0,0,0,0,97.2,81,48,46,11,44,0,85,4,0,3,411,95,4.31,1.280,7.5,1.0,4.1,7.8,1.93,
6,Noah Syndergaard,29,SP,1.3,5,8,.385,3.83,15,15,0,0,0,0,80.0,75,36,34,9,22,0,64,4,0,0,338,105,3.95,1.213,8.4,1.0,2.5,7.2,2.91,
Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
7,Raisel Iglesias,32,CL,0.2,2,6,.250,4.04,39,0,32,0,0,16,35.2,29,18,16,5,9,1,48,2,0,3,146,100,3.17,1.065,7.3,1.3,2.3,12.1,5.33,
8,Jimmy Herget,28,RP,2.3,2,1,.667,2.48,49,1,13,0,0,9,69.0,48,20,19,4,15,3,63,3,0,0,266,162,2.82,0.913,6.3,0.5,2.0,8.2,4.20,
9,Aaron Loup*,34,RP,-0.9,0,5,.000,3.84,65,0,7,0,0,1,58.2,54,38,25,4,22,3,52,8,0,0,260,105,3.76,1.295,8.3,0.6,3.4,8.0,2.36,
10,Ryan Tepera,34,RP,0.6,5,4,.556,3.61,59,0,12,0,0,6,57.1,42,27,23,7,20,3,47,2,0,5,232,112,4.21,1.081,6.6,1.1,3.1,7.4,2.35,
11,Andrew Wantz,26,RP,0.8,2,1,.667,3.22,42,1,7,0,0,0,50.1,37,19,18,8,21,0,52,2,1,2,204,125,4.48,1.152,6.6,1.4,3.8,9.3,2.48,
Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
12,Jaime Barria,25,,2.0,3,3,.500,2.61,35,1,21,0,0,0,79.1,63,29,23,11,19,0,54,3,0,3,316,154,4.39,1.034,7.1,1.2,2.2,6.1,2.84,
13,Mike Mayers,30,,-0.8,1,1,.500,5.68,24,3,7,0,0,0,50.2,52,35,32,15,18,0,45,2,0,3,223,71,6.37,1.382,9.2,2.7,3.2,8.0,2.50,
14,José Quijada*,26,,0.7,0,5,.000,3.98,42,0,11,0,0,3,40.2,25,19,18,5,21,4,52,2,0,1,169,101,3.85,1.131,5.5,1.1,4.6,11.5,2.48,
15,Tucker Davidson*,26,,-0.6,1,5,.167,6.87,8,8,0,0,0,0,36.2,39,28,28,7,22,0,23,2,0,1,169,59,6.30,1.664,9.6,1.7,5.4,5.6,1.05,
16,Oliver Ortega,25,,0.1,1,3,.250,3.71,27,0,7,0,0,1,34.0,32,18,14,5,18,0,33,1,0,5,148,109,4.76,1.471,8.5,1.3,4.8,8.7,1.83,
17,Chase Silseth,22,,-0.5,1,3,.250,6.59,7,7,0,0,0,0,28.2,33,21,21,7,12,0,24,1,0,2,129,61,5.97,1.570,10.4,2.2,3.8,7.5,2.00,
18,Touki Toussaint,26,,0.1,1,1,.500,4.62,8,2,2,0,0,0,25.1,15,13,13,2,19,0,26,4,0,2,108,88,4.81,1.342,5.3,0.7,6.8,9.2,1.37,
19,Archie Bradley,29,,-0.4,0,1,.000,4.82,21,0,6,0,0,2,18.2,17,13,10,1,7,1,15,0,0,1,78,85,3.33,1.286,8.2,0.5,3.4,7.2,2.14,
20,Elvis Peguero,25,,-0.5,0,0,,6.75,13,0,6,0,0,0,17.1,23,16,13,4,5,0,12,0,1,3,77,61,5.59,1.615,11.9,2.1,2.6,6.2,2.40,
21,Austin Warren,26,,-0.1,2,0,1.000,5.63,14,0,2,0,0,0,16.0,19,10,10,3,5,2,9,0,1,1,70,73,5.36,1.500,10.7,1.7,2.8,5.1,1.80,
22,Jhonathan Díaz*,25,,0.4,1,1,.500,2.93,4,3,1,0,0,0,15.1,13,5,5,1,10,0,11,0,0,0,66,140,4.48,1.500,7.6,0.6,5.9,6.5,1.10,
23,Zack Weiss,30,,0.1,0,1,.000,3.38,12,0,6,0,0,0,13.1,7,6,5,2,7,2,18,1,0,2,56,122,4.16,1.050,4.7,1.4,4.7,12.2,2.57,
24,José Marte,26,,-0.2,0,0,,7.36,11,0,4,0,0,0,11.0,8,9,9,2,18,0,15,0,0,1,58,56,7.66,2.364,6.5,1.6,14.7,12.3,0.83,
25,Kenny Rosenberg*,26,,0.1,0,0,,4.22,3,1,1,0,0,0,10.2,9,5,5,1,6,0,8,0,0,0,47,98,4.52,1.406,7.6,0.8,5.1,6.8,1.33,
26,Jesse Chavez,38,,-0.5,1,0,1.000,7.59,11,0,6,0,0,0,10.2,15,12,9,2,4,0,10,0,0,0,50,55,4.80,1.781,12.7,1.7,3.4,8.4,2.50,
27,Kyle Barraclough,32,,0.2,0,1,.000,3.00,8,0,3,0,0,0,9.0,7,3,3,0,4,0,9,0,0,2,37,139,2.45,1.222,7.0,0.0,4.0,9.0,2.25,
28,Janson Junk,26,,-0.1,1,1,.500,6.48,3,2,1,0,0,0,8.1,10,6,6,1,3,0,11,0,0,0,37,65,3.11,1.560,10.8,1.1,3.2,11.9,3.67,
29,Rob Zastryzny*,30,,-0.1,0,0,,6.00,5,0,1,0,0,0,3.0,2,3,2,0,1,0,2,0,0,1,12,75,2.78,1.000,6.0,0.0,3.0,6.0,2.00,
30,Gerardo Reyes,29,,0.0,0,0,,4.50,2,0,1,0,0,0,2.0,3,1,1,1,3,0,0,0,0,0,12,106,14.11,3.000,13.5,4.5,13.5,0.0,0.00,
31,César Valdez,37,,-0.1,0,0,,9.00,1,0,1,0,0,0,1.0,2,2,1,0,0,0,0,0,0,0,5,61,3.11,2.000,18.0,0.0,0.0,0.0,,
