Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Logan Webb,25,SP,4.6,15,9,.625,2.90,32,32,0,0,0,0,192.1,174,76,62,11,49,0,163,7,0,6,787,136,3.03,1.159,8.1,0.5,2.3,7.6,3.33,CYA-11
2,Carlos Rodón*,29,SP,5.2,14,8,.636,2.88,31,31,0,1,0,0,178.0,131,59,57,12,52,0,237,3,0,10,710,137,2.25,1.028,6.6,0.6,2.6,12.0,4.56,"AS,CYA-6"
3,Alex Cobb,34,SP,2.5,7,8,.467,3.73,28,28,0,0,0,0,149.2,152,72,62,9,43,0,151,3,1,4,631,106,2.80,1.303,9.1,0.5,2.6,9.1,3.51,
4,Alex Wood*,31,SP,0.1,8,12,.400,5.10,26,26,0,0,0,0,130.2,132,78,74,17,30,1,131,12,0,4,555,77,3.76,1.240,9.1,1.2,2.1,9.0,4.37,
5,Jakob Junis,29,SP,1.5,5,7,.417,4.42,23,17,0,0,0,0,112.0,120,57,55,13,25,0,98,4,0,1,478,89,3.65,1.295,9.6,1.0,2.0,7.9,3.92,
6,Camilo Doval,24,CL,1.8,6,6,.500,2.53,68,0,51,0,0,27,67.2,54,27,19,4,30,2,80,3,0,4,286,156,2.98,1.241,7.2,0.5,4.0,10.6,2.67,
7,Tyler Rogers,31,RP,0.9,3,4,.429,3.57,68,0,8,0,0,0,75.2,73,34,30,3,23,0,49,5,1,1,319,111,3.44,1.269,8.7,0.4,2.7,5.8,2.13,
8,John Brebbia,32,RP,1.5,6,2,.750,3.18,76,11,4,0,0,0,68.0,71,27,24,5,18,2,54,1,0,0,288,124,3.32,1.309,9.4,0.7,2.4,7.1,3.00,
9,Jarlín García*,29,RP,0.3,1,4,.200,3.74,58,0,14,0,0,1,65.0,60,34,27,10,18,1,56,1,0,2,270,106,4.27,1.200,8.3,1.4,2.5,7.8,3.11,
10,Dominic Leone,30,RP,0.5,4,5,.444,4.01,55,0,8,0,0,3,49.1,55,24,22,6,24,5,52,0,0,3,222,99,4.04,1.601,10.0,1.1,4.4,9.5,2.17,
11,Yunior Marté,27,,-0.4,1,1,.500,5.44,39,0,10,0,0,0,48.0,47,32,29,5,22,0,44,6,0,3,214,73,4.38,1.438,8.8,0.9,4.1,8.3,2.00,
12,Zack Littell,26,,0.1,3,3,.500,5.08,39,0,7,0,0,1,44.1,48,25,25,8,13,0,39,1,0,1,190,78,4.65,1.376,9.7,1.6,2.6,7.9,3.00,
13,Sam Long*,26,,0.1,1,3,.250,3.61,28,6,12,0,0,1,42.1,39,23,17,8,14,1,33,1,0,3,181,110,5.07,1.252,8.3,1.7,3.0,7.0,2.36,
14,Alex Young*,28,,0.6,1,1,.500,2.39,24,1,1,0,0,0,26.1,28,11,7,0,11,0,20,1,0,3,114,167,2.96,1.481,9.6,0.0,3.8,6.8,1.82,
15,Sean Hjelle,25,,-0.4,1,2,.333,5.76,8,0,0,0,0,0,25.0,33,19,16,3,8,0,28,1,0,1,115,69,3.51,1.640,11.9,1.1,2.9,10.1,3.50,
16,Jake McGee*,35,,-0.9,1,2,.333,7.17,24,0,8,0,0,3,21.1,27,18,17,2,6,1,11,0,0,1,96,56,4.14,1.547,11.4,0.8,2.5,4.6,1.83,
17,Anthony DeSclafani,32,,-0.8,0,2,.000,6.63,5,5,0,0,0,0,19.0,34,21,14,4,4,0,17,1,0,0,94,61,4.85,2.000,16.1,1.9,1.9,8.1,4.25,
18,Scott Alexander*,32,,1.1,0,0,,1.04,17,4,3,0,0,2,17.1,12,2,2,1,1,0,10,0,0,0,63,387,2.88,0.750,6.2,0.5,0.5,5.2,10.00,
19,Mauricio Llovera,26,,0.1,0,0,,4.41,17,1,5,0,0,0,16.1,14,8,8,2,8,1,20,0,0,1,72,91,3.72,1.347,7.7,1.1,4.4,11.0,2.50,
20,José Álvarez*,33,,-0.1,2,1,.667,5.28,21,0,6,0,0,1,15.1,17,10,9,3,9,1,15,2,0,1,76,76,5.85,1.696,10.0,1.8,5.3,8.8,1.67,
21,Thomas Szapucki*,26,,0.5,0,0,,1.98,10,0,2,0,0,0,13.2,12,3,3,2,4,0,16,0,0,1,54,205,3.55,1.171,7.9,1.3,2.6,10.5,4.00,
22,Tyler Beede,29,,0.1,0,0,,4.66,6,0,3,0,0,0,9.2,14,5,5,1,6,0,4,0,0,1,48,88,5.49,2.069,13.0,0.9,5.6,3.7,0.67,
23,Luis Ortiz,26,,0.3,0,0,,1.04,6,0,4,0,0,0,8.2,5,1,1,0,3,0,6,0,0,0,33,396,2.77,0.923,5.2,0.0,3.1,6.2,2.00,
24,Jharel Cotton,30,,-0.3,2,0,1.000,6.75,5,0,2,0,0,0,8.0,11,7,6,0,4,0,8,0,0,1,37,61,2.61,1.875,12.4,0.0,4.5,9.0,2.00,
25,Shelby Miller,31,,-0.2,0,1,.000,6.43,4,0,0,0,0,0,7.0,6,5,5,0,3,1,14,0,0,0,30,65,0.40,1.286,7.7,0.0,3.9,18.0,4.67,
26,Luis González*,26,,0.0,0,0,,5.68,5,0,5,0,0,0,6.1,9,4,4,0,1,0,0,0,0,0,30,73,3.59,1.579,12.8,0.0,1.4,0.0,0.00,
27,Cole Waites,24,,0.1,0,0,,3.18,7,0,3,0,0,0,5.2,6,2,2,1,4,0,4,0,0,0,25,132,6.11,1.765,9.5,1.6,6.4,6.4,1.00,
28,Gregory Santos,22,,0.0,0,0,,4.91,2,0,1,0,0,0,3.2,3,2,2,0,3,0,2,0,0,0,17,89,4.48,1.636,7.4,0.0,7.4,4.9,0.67,
29,Andrew Vasquez*,28,,0.1,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,1,0,4,0,0,0,7,,0.61,0.500,0.0,0.0,4.5,18.0,4.00,
30,Austin Wynns,31,,-0.1,0,0,,13.50,2,0,2,0,0,0,2.0,3,3,3,1,1,0,0,0,0,0,10,35,11.11,2.000,13.5,4.5,4.5,0.0,0.00,
31,Kervin Castro,23,,-0.2,0,0,,27.00,2,0,1,0,0,0,1.2,4,5,5,0,2,0,4,0,0,0,11,18,1.91,3.600,21.6,0.0,10.8,21.6,2.00,
32,Donovan Walton,28,,-0.1,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,1,1,0,0,0,0,1,7,20,19.11,4.000,27.0,9.0,9.0,0.0,0.00,
