Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Javier Báez,25.0,1,6,5,0,1,1,0,0,1,1,0,1,2,0.2,0.333,0.4,0.733,2,0.0,0,0,0.0,0.0,/*6,
2.0,Ben Zobrist#,37.0,1,6,6,0,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,1,0.0,0,0,0.0,0.0,*/479,
3.0,Kris Bryant,26.0,1,6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,1,0.0,0,0,0.0,0.0,*/57,
4.0,Albert Almora,24.0,1,6,5,0,2,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.8,2,0.0,0,1,0.0,0.0,*/8,
5.0,Daniel Murphy*,33.0,1,5,4,0,0,0,0,0,0,0,0,1,1,0.0,0.2,0.0,0.2,0,0.0,0,0,0.0,1.0,/*34,
6.0,Willson Contreras,26.0,1,5,3,0,0,0,0,0,0,0,0,2,0,0.0,0.4,0.0,0.4,0,0.0,0,0,0.0,0.0,/*2,
7.0,Anthony Rizzo*,28.0,1,4,4,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,1,1.0,0,0,0.0,0.0,/*3,
8.0,Jason Heyward*,28.0,1,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,*/9H,
9.0,Terrance Gore,27.0,1,2,2,1,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,*/7H,
10.0,David Bote,25.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*5,
11.0,Ian Happ#,23.0,1,1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,0,0.0,0,0,0.0,0.0,/*H,
12.0,Tommy La Stella*,29.0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*H,
13.0,Jon Lester*,34.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*1,
14.0,Kyle Schwarber*,25.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*H,
15.0,Victor Caratini#,24.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*H,
16.0,Jorge De La Rosa*,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
17.0,Cole Hamels*,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
18.0,Kyle Hendricks,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
19.0,Steve Cishek,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
20.0,Jesse Chavez,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
21.0,Randy Rosario*,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
22.0,Pedro Strop,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
23.0,Justin Wilson*,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
,Team Totals,,1,50,43,1,6,1,0,0,1,2,0,5,16,0.14,0.229,0.163,0.392,7,1.0,0,1,0.0,1.0,,
