Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
14,Brad Brach,35,,-0.7,1,2,.333,6.30,35,0,5,0,0,1,30.0,30,26,21,5,18,2,33,1,0,2,139,75,5.04,1.600,9.0,1.5,5.4,9.9,1.83,
15,Michael Lorenzen,29,,-0.1,1,2,.333,5.59,27,0,5,0,0,4,29.0,26,18,18,2,14,0,21,1,0,5,125,85,4.17,1.379,8.1,0.6,4.3,6.5,1.50,
16,Luis Cessa,29,,1.3,2,1,.667,2.05,24,0,2,0,0,0,26.1,24,7,6,3,2,0,23,0,0,1,100,230,3.13,0.987,8.2,1.0,0.7,7.9,11.50,
17,Carson Fulmer,27,,-0.2,0,0,,6.66,20,0,5,0,0,0,25.2,26,20,19,3,13,0,24,3,0,2,116,71,4.69,1.519,9.1,1.1,4.6,8.4,1.85,
18,Cionel Pérez*,25,,-0.5,1,2,.333,6.38,25,0,5,0,0,0,24.0,21,21,17,5,20,1,25,0,0,1,111,74,6.30,1.708,7.9,1.9,7.5,9.4,1.25,
19,Mychal Givens,31,,0.3,1,1,.500,4.22,23,0,13,0,0,8,21.1,18,11,10,2,13,2,20,0,1,0,92,112,4.34,1.453,7.6,0.8,5.5,8.4,1.54,
20,Art Warren,28,,1.0,3,0,1.000,1.29,26,0,6,0,0,0,21.0,11,3,3,1,8,1,34,1,0,0,82,369,1.84,0.905,4.7,0.4,3.4,14.6,4.25,
21,Sal Romano,27,,0.0,0,0,,5.23,14,0,5,0,0,0,20.2,20,14,12,4,9,2,12,0,1,0,91,91,5.83,1.403,8.7,1.7,3.9,5.2,1.33,
22,José De León,28,,-0.5,0,1,.000,8.35,9,2,1,0,0,0,18.1,22,17,17,4,11,0,33,2,0,3,91,57,4.53,1.800,10.8,2.0,5.4,16.2,3.00,
23,Justin Wilson*,33,,0.5,0,0,,2.81,21,0,6,0,0,0,16.0,14,5,5,1,7,0,14,0,0,1,66,169,3.55,1.313,7.9,0.6,3.9,7.9,2.00,
24,Josh Osich*,32,,0.1,2,0,1.000,5.02,17,0,3,0,0,1,14.1,15,9,8,4,5,0,9,0,0,0,60,95,6.59,1.395,9.4,2.5,3.1,5.7,1.80,
25,Reiver Sanmartin*,25,,0.6,2,0,1.000,1.54,2,2,0,0,0,0,11.2,12,2,2,0,2,0,11,0,1,1,47,311,1.80,1.200,9.3,0.0,1.5,8.5,5.50,
26,Ashton Goudeau,28,,0.1,0,0,,4.00,5,0,2,0,0,0,9.0,8,4,4,1,9,3,5,0,0,0,44,121,6.50,1.889,8.0,1.0,9.0,5.0,0.56,
27,Michael Feliz,28,,-0.6,0,0,,16.20,9,0,5,0,0,1,6.2,13,12,12,2,4,0,9,0,0,1,37,30,6.17,2.550,17.6,2.7,5.4,12.2,2.25,
28,Cam Bedrosian,29,,-0.2,0,0,,11.12,6,0,2,0,0,0,5.2,10,7,7,2,6,0,7,0,0,0,33,44,8.46,2.824,15.9,3.2,9.5,11.1,1.17,
29,Edgar García,24,,-0.6,0,1,.000,16.62,5,0,1,0,0,0,4.1,10,10,8,2,1,0,4,0,0,1,24,30,8.02,2.538,20.8,4.2,2.1,8.3,4.00,
30,Alex Blandino,28,,-0.1,0,0,,9.82,4,0,2,0,0,0,3.2,4,5,4,1,4,0,1,0,0,0,18,52,9.44,2.182,9.8,2.5,9.8,2.5,0.25,
31,Dauri Moreta,25,,0.1,0,0,,2.45,4,0,3,0,0,0,3.2,2,1,1,1,1,0,4,0,0,0,14,207,5.35,0.818,4.9,2.5,2.5,9.8,4.00,
32,R.J. Alaniz,30,,0.1,0,0,,3.38,3,0,0,0,0,0,2.2,1,1,1,1,3,0,3,1,0,0,13,155,10.30,1.500,3.4,3.4,10.1,10.1,1.00,
33,Max Schrock,26,,0.1,0,0,,0.00,2,0,2,0,0,0,1.2,0,0,0,0,0,0,1,0,0,0,6,,1.97,0.000,0.0,0.0,0.0,5.4,,
34,Riley O'Brien,26,,-0.1,0,1,.000,13.50,1,1,0,0,0,0,1.1,2,2,2,2,3,0,2,0,0,0,9,43,26.42,3.750,13.5,13.5,20.3,13.5,0.67,
35,Mike Freeman,33,,0.0,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,,-2.83,0.000,0.0,0.0,0.0,27.0,,
,Team Totals,,,24.3,83,79,.512,4.41,162,162,161,1,1,41,1434.1,1330,760,703,206,617,30,1524,64,8,62,6199,107,4.34,1.357,8.3,1.3,3.9,9.6,2.47,
