Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,George Springer,33.0,2,9,9,0,2,0,0,0,0,0,0,0,0,0.222,0.222,0.222,0.444,2,0,0,0,0,0,*/9,
2.0,Brandon Belt*,35.0,2,8,8,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/*D,
3.0,Bo Bichette,25.0,2,8,8,1,4,0,0,0,0,0,0,0,2,0.5,0.5,0.5,1.0,4,0,0,0,0,0,/*6,
4.0,Cavan Biggio*,28.0,2,8,8,0,1,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,1,0,0,0,0,0,/*47,
5.0,Matt Chapman,30.0,2,8,7,0,1,0,0,0,0,0,0,1,3,0.143,0.25,0.143,0.393,1,1,0,0,0,0,/*5,
6.0,Alejandro Kirk,24.0,2,8,6,0,2,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,2,0,1,0,0,0,/*2,
7.0,Vladimir Guerrero Jr.,24.0,2,8,7,0,1,1,0,0,0,0,0,1,0,0.143,0.25,0.286,0.536,2,0,0,0,0,0,/*3,
8.0,Daulton Varsho*,26.0,2,6,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,*/78,
9.0,Kevin Kiermaier*,33.0,2,6,5,0,2,0,0,0,1,0,0,1,2,0.4,0.5,0.4,0.9,2,0,0,0,0,0,*/8,
10.0,Santiago Espinal,28.0,1,2,2,0,2,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2,0,0,0,0,0,/4H,
11.0,Whit Merrifield,34.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,/*H7,
12.0,Chad Green*,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
13.0,Kevin Gausman*,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
14.0,Jordan Hicks,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
15.0,Yimi García,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Yusei Kikuchi*,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
17.0,Tim Mayza*,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Jordan Romano,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Génesis Cabrera*,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Erik Swanson,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
21.0,José Berríos,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
,Team Totals,,2,73,66,1,15,1,0,0,1,0,0,5,19,0.227,0.292,0.242,0.534,16,1,1,1,0,0,,
