Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Ketel Marte#,29.0,17,79,73,6,24,7,1,2,11,3,1,6,18,0.329,0.38,0.534,0.914,39,1,0,0,0,0,*4,NLCS MVP
2.0,Corbin Carroll*,22.0,17,78,66,11,18,1,1,2,10,5,1,9,13,0.273,0.364,0.409,0.773,27,0,1,1,1,1,*9/8,
3.0,Christian Walker,32.0,17,75,60,7,13,5,0,1,7,6,0,13,19,0.217,0.36,0.35,0.71,21,0,1,0,1,1,*3,
4.0,Gabriel Moreno,23.0,17,70,63,6,15,1,0,4,12,0,0,6,20,0.238,0.304,0.444,0.749,28,1,0,1,0,0,*2,
5.0,Lourdes Gurriel Jr.,29.0,17,70,66,5,18,3,0,3,11,2,0,2,13,0.273,0.29,0.455,0.744,30,3,0,1,1,1,*7,
6.0,Tommy Pham,35.0,16,64,61,10,17,3,0,3,4,2,0,2,19,0.279,0.297,0.475,0.772,29,2,0,0,1,0,*D/9,
7.0,Geraldo Perdomo#,23.0,17,63,51,10,14,0,0,2,4,3,2,7,16,0.275,0.362,0.392,0.754,20,0,0,5,0,0,*6/4,
8.0,Alek Thomas*,23.0,17,59,54,9,12,1,0,4,6,2,0,4,13,0.222,0.271,0.463,0.734,25,1,0,0,1,0,*8/H,
9.0,Evan Longoria,37.0,16,54,48,3,8,3,0,0,4,0,0,3,21,0.167,0.226,0.229,0.456,11,1,1,1,1,0,*5/D,
10.0,Emmanuel Rivera,27.0,13,18,17,3,4,1,0,0,3,0,0,1,2,0.235,0.278,0.294,0.572,5,1,0,0,0,0,*5/H,
11.0,Pavin Smith*,27.0,11,11,10,1,3,0,0,0,0,0,0,1,3,0.3,0.364,0.3,0.664,3,0,0,0,0,0,/HD9,
12.0,José Herrera#,26.0,2,4,3,0,0,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,/2,
13.0,Jordan Lawlar,20.0,3,2,1,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,/H6,
14.0,Jace Peterson*,33.0,3,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/H5D,
15.0,Miguel Castro,28.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Kevin Ginkel*,29.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,
17.0,Ryan Thompson,31.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Paul Sewald,33.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,
19.0,Andrew Saalfrank*,25.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,
20.0,Brandon Pfaadt,24.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Ryne Nelson,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Kyle Nelson*,26.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Slade Cecconi,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Luis Frías,25.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
25.0,Joe Mantiply,32.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
26.0,Merrill Kelly,34.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
27.0,Zac Gallen,27.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
