Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Graham Ashcraft,25,SP,2.4,7,9,.438,4.76,26,26,0,0,0,0,145.2,148,78,77,23,52,0,111,10,1,3,624,98,5.06,1.373,9.1,1.4,3.2,6.9,2.13,
2,Brandon Williamson*,25,SP,1.6,5,5,.500,4.46,23,23,0,0,0,0,117.0,111,63,58,18,39,0,98,2,2,4,491,104,4.63,1.282,8.5,1.4,3.0,7.5,2.51,
3,Hunter Greene,23,SP,0.9,4,7,.364,4.82,22,22,0,0,0,0,112.0,111,65,60,19,48,0,152,8,0,5,498,97,4.25,1.420,8.9,1.5,3.9,12.2,3.17,
4,Andrew Abbott*,24,SP,2.6,8,6,.571,3.87,21,21,0,0,0,0,109.1,100,47,47,16,44,0,120,1,1,1,459,120,4.20,1.317,8.2,1.3,3.6,9.9,2.73,
5,Luke Weaver,29,SP,-0.8,2,4,.333,6.87,21,21,0,0,0,0,97.0,125,76,74,24,34,0,85,3,0,3,448,68,5.86,1.639,11.6,2.2,3.2,7.9,2.50,
6,Ben Lively,31,SP,0.4,4,7,.364,5.38,19,12,0,0,0,0,88.2,96,53,53,20,25,0,79,3,0,1,383,87,5.35,1.365,9.7,2.0,2.5,8.0,3.16,
Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
7,Alexis Díaz,26,CL,1.8,9,6,.600,3.07,71,0,51,0,0,37,67.1,44,30,23,4,36,0,86,10,0,3,286,152,3.52,1.188,5.9,0.5,4.8,11.5,2.39,AS
8,Ian Gibaut,29,RP,1.8,8,4,.667,3.33,74,0,15,0,0,3,75.2,69,33,28,8,28,4,69,4,0,0,318,140,4.07,1.282,8.2,1.0,3.3,8.2,2.46,
9,Buck Farmer,32,RP,1.0,4,5,.444,4.20,71,0,10,0,0,3,75.0,58,36,35,11,29,0,70,4,0,1,309,111,4.62,1.160,7.0,1.3,3.5,8.4,2.41,
10,Lucas Sims,29,RP,1.8,7,3,.700,3.10,67,0,5,0,0,3,61.0,33,23,21,5,39,1,72,10,1,3,258,151,4.37,1.180,4.9,0.7,5.8,10.6,1.85,
11,Alex Young*,29,RP,0.7,4,2,.667,3.86,63,0,6,0,0,1,53.2,53,27,23,10,20,0,50,1,0,0,236,121,4.99,1.360,8.9,1.7,3.4,8.4,2.50,
Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
12,Fernando Cruz,33,,0.2,1,2,.333,4.91,58,2,15,0,0,0,66.0,52,39,36,6,28,0,98,2,0,5,279,95,2.83,1.212,7.1,0.8,3.8,13.4,3.50,
13,Derek Law,32,,1.0,4,6,.400,3.60,54,3,13,0,0,2,55.0,50,24,22,6,26,0,45,3,0,5,240,130,4.62,1.382,8.2,1.0,4.3,7.4,1.73,
14,Nick Lodolo*,25,,0.0,2,1,.667,6.29,7,7,0,0,0,0,34.1,50,24,24,10,10,1,47,7,0,2,166,75,5.79,1.748,13.1,2.6,2.6,12.3,4.70,
15,Daniel Duarte,26,,0.6,3,0,1.000,3.69,31,0,8,0,0,1,31.2,24,14,13,5,20,0,23,1,0,1,136,127,5.84,1.389,6.8,1.4,5.7,6.5,1.15,
16,Luis Cessa,31,,-0.7,1,4,.200,9.00,7,6,0,0,0,0,26.0,46,26,26,3,12,0,11,1,0,2,132,52,5.41,2.231,15.9,1.0,4.2,3.8,0.92,
17,Sam Moll*,31,,1.4,2,0,1.000,0.73,25,0,3,0,0,0,24.2,13,2,2,1,11,4,22,0,0,0,98,645,3.34,0.973,4.7,0.4,4.0,8.0,2.00,
18,Kevin Herget,32,,0.1,1,2,.333,5.18,14,0,7,0,0,1,24.1,26,14,14,4,6,1,13,2,1,1,105,91,5.31,1.315,9.6,1.5,2.2,4.8,2.17,
19,Connor Phillips,22,,-0.2,1,1,.500,6.97,5,5,0,0,0,0,20.2,18,16,16,5,13,0,26,1,0,2,96,68,5.92,1.500,7.8,2.2,5.7,11.3,2.00,
20,Brett Kennedy,28,,-0.1,1,0,1.000,6.50,5,2,3,0,0,0,18.0,19,13,13,1,7,0,9,3,0,0,83,73,4.64,1.444,9.5,0.5,3.5,4.5,1.29,
21,Lyon Richardson,23,,-0.4,0,2,.000,8.64,4,4,0,0,0,0,16.2,17,16,16,6,15,0,12,0,0,0,81,55,9.20,1.920,9.2,3.2,8.1,6.5,0.80,
22,Reiver Sanmartin*,27,,-0.3,1,0,1.000,7.07,14,0,3,0,0,0,14.0,17,13,11,2,10,0,13,0,0,2,70,67,5.40,1.929,10.9,1.3,6.4,8.4,1.30,
23,Carson Spiers,25,,-0.3,0,1,.000,6.92,4,2,1,0,0,1,13.0,18,12,10,1,7,0,12,0,0,0,64,69,4.02,1.923,12.5,0.7,4.8,8.3,1.71,
24,Casey Legumina,26,,-0.3,1,0,1.000,5.68,11,0,2,0,0,0,12.2,16,11,8,3,9,0,11,0,0,1,61,84,6.73,1.974,11.4,2.1,6.4,7.8,1.22,
25,Eduardo Salazar,25,,-0.1,1,0,1.000,8.03,8,0,3,0,0,0,12.1,16,11,11,0,5,0,5,4,0,1,61,59,4.63,1.703,11.7,0.0,3.6,3.6,1.00,
26,Connor Overton,29,,-0.5,0,1,.000,11.45,3,3,0,0,0,0,11.0,19,14,14,3,7,0,9,0,0,0,55,42,7.07,2.364,15.5,2.5,5.7,7.4,1.29,
27,Levi Stoudt,25,,-0.3,0,1,.000,9.58,4,2,0,0,0,0,10.1,16,11,11,1,8,0,9,0,1,0,55,50,5.09,2.323,13.9,0.9,7.0,7.8,1.13,
28,Silvino Bracho,30,,0.1,0,0,,3.68,5,0,2,0,0,0,7.1,5,3,3,0,6,0,6,0,0,0,31,132,4.07,1.500,6.1,0.0,7.4,7.4,1.00,
29,Alan Busenitz,32,,0.2,0,0,,2.57,6,0,5,0,0,0,7.0,8,2,2,0,1,1,5,0,0,0,29,189,2.26,1.286,10.3,0.0,1.3,6.4,5.00,
