Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Kyle Schwarber*,31.0,4,19,16,2,2,0,0,1,1,0,0,2,6,0.125,0.263,0.313,0.576,5,1,1,0,0,0,/*D,
2.0,Trea Turner,31.0,4,17,15,2,3,0,0,0,0,2,0,2,5,0.2,0.294,0.2,0.494,3,0,0,0,0,0,/*6,
3.0,Nick Castellanos,32.0,4,17,17,2,7,1,0,1,3,0,0,0,3,0.412,0.412,0.647,1.059,11,0,0,0,0,0,*/9,
4.0,Bryce Harper*,31.0,4,17,12,3,4,2,0,1,3,0,0,5,5,0.333,0.529,0.75,1.279,9,0,0,0,0,0,/*3,
5.0,J.T. Realmuto,33.0,4,16,11,1,0,0,0,0,1,0,0,3,4,0.0,0.313,0.0,0.313,0,0,2,0,0,0,/*2,
6.0,Alec Bohm,27.0,4,14,13,0,1,0,0,0,0,0,0,1,0,0.077,0.143,0.077,0.22,1,0,0,0,0,0,/*5H,
7.0,Bryson Stott*,26.0,4,13,11,1,2,0,1,0,2,0,1,2,4,0.182,0.308,0.364,0.671,4,0,0,0,0,0,/*4H,
8.0,Brandon Marsh*,26.0,4,13,13,0,1,0,0,0,0,0,0,0,3,0.077,0.077,0.077,0.154,1,0,0,0,0,0,*/87H,
9.0,Johan Rojas,23.0,3,6,5,0,1,0,0,0,0,1,0,1,1,0.2,0.333,0.2,0.533,1,0,0,0,0,0,*/8,
10.0,Kody Clemens*,28.0,4,5,5,0,2,1,0,0,1,0,0,0,2,0.4,0.4,0.6,1.0,3,0,0,0,0,0,/*H7,
11.0,Edmundo Sosa,28.0,2,5,4,1,1,0,0,0,0,0,0,0,2,0.25,0.4,0.25,0.65,1,0,1,0,0,0,/45,
12.0,Austin Hays,28.0,2,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/7,
13.0,Weston Wilson,29.0,2,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/7H,
14.0,Aaron Nola,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
15.0,José Ruiz,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Cristopher Sánchez*,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
17.0,Orion Kerkering,23.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
18.0,Jeff Hoffman,31.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
19.0,Carlos Estévez,31.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
20.0,Matt Strahm,32.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
21.0,Ranger Suárez*,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Tanner Banks,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Zack Wheeler*,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,José Alvarado*,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
,Team Totals,,4,149,129,12,24,4,1,3,11,3,1,16,38,0.186,0.295,0.302,0.598,39,1,4,0,0,0,,
