Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,George Springer,30.0,13,60,57,8,15,1,0,4,10,0,1,2,14,0.263,0.3,0.491,0.791,28,1.0,1,0,0.0,0.0,*8/9,
2.0,Jose Altuve,30.0,13,60,48,11,18,2,0,5,11,0,2,11,8,0.375,0.5,0.729,1.229,35,1.0,1,0,0.0,0.0,*4,
3.0,Michael Brantley*,33.0,13,59,52,10,18,2,0,3,11,1,0,6,9,0.346,0.424,0.558,0.981,29,3.0,1,0,0.0,0.0,/D7,
4.0,Alex Bregman,26.0,13,57,50,5,11,1,0,1,2,0,0,5,6,0.22,0.316,0.3,0.616,15,3.0,2,0,0.0,0.0,*5,
5.0,Carlos Correa,25.0,13,55,47,7,17,1,0,6,17,0,0,8,11,0.362,0.455,0.766,1.221,36,3.0,0,0,0.0,1.0,*6,
6.0,Kyle Tucker*,23.0,13,53,49,4,15,0,0,1,6,0,0,2,8,0.306,0.327,0.367,0.694,18,1.0,0,0,1.0,0.0,*/79,
7.0,Yuli Gurriel,36.0,13,53,44,4,5,0,0,0,1,0,0,6,3,0.114,0.245,0.114,0.359,5,4.0,2,0,1.0,0.0,*3,
8.0,Martín Maldonado,33.0,13,41,35,6,6,2,0,1,1,0,0,4,18,0.171,0.275,0.314,0.589,11,0.0,1,1,0.0,0.0,*2,
9.0,Josh Reddick*,33.0,13,38,36,4,7,0,0,0,0,0,0,2,11,0.194,0.237,0.194,0.431,7,0.0,0,0,0.0,1.0,/9DH,
10.0,Aledmys Díaz,29.0,8,18,17,3,6,0,0,1,2,0,0,1,5,0.353,0.389,0.529,0.918,9,0.0,0,0,0.0,0.0,/DH57,
11.0,Dustin Garneau,32.0,2,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/2,
12.0,Abraham Toro#,23.0,1,1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,0,0.0,0,0,0.0,0.0,/H,
13.0,Framber Valdez,26.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
14.0,Blake Taylor*,24.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
15.0,Garrett Stubbs*,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/2,
16.0,Myles Straw,25.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/8H,
17.0,Andre Scrubb,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Brooks Raley*,32.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Ryan Pressly,31.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Enoli Paredes,24.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Lance McCullers Jr.*,26.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Cristian Javier,23.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Josh James,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,José Urquidy,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Zack Greinke,36.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
26.0,Luis Garcia,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
,Team Totals,,13,497,437,62,118,9,0,22,61,1,3,48,95,0.27,0.352,0.442,0.793,193,16.0,8,1,2.0,2.0,,
