Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Trea Turner,26.0,17,79,73,10,17,4,0,1,3,1,0,6,15,0.233,0.291,0.329,0.62,24,0.0,0,0,0.0,1.0,*6,
2.0,Juan Soto*,20.0,17,75,65,12,18,3,0,5,14,1,0,9,21,0.277,0.373,0.554,0.927,36,0.0,1,0,0.0,2.0,*7,
3.0,Anthony Rendon,29.0,17,75,61,11,20,7,0,3,15,0,0,11,10,0.328,0.413,0.59,1.003,36,0.0,0,0,3.0,2.0,*5,
4.0,Adam Eaton*,30.0,17,75,61,11,15,2,1,2,10,1,0,10,9,0.246,0.361,0.41,0.771,25,1.0,1,3,0.0,0.0,*9,
5.0,Howie Kendrick,35.0,17,67,63,8,18,4,0,2,12,0,0,4,11,0.286,0.328,0.444,0.773,28,3.0,0,0,0.0,2.0,/43DH,NLCS MVP
6.0,Ryan Zimmerman,34.0,16,60,55,5,14,3,0,2,7,0,0,5,17,0.255,0.317,0.418,0.735,23,1.0,0,0,0.0,0.0,*3/H,
7.0,Víctor Robles,22.0,12,45,41,8,9,1,1,1,3,1,0,2,15,0.22,0.273,0.366,0.639,15,2.0,1,1,0.0,0.0,*8,
8.0,Kurt Suzuki,35.0,10,35,30,2,3,0,0,1,1,0,0,4,11,0.1,0.229,0.2,0.429,6,3.0,1,0,0.0,0.0,2,
9.0,Asdrúbal Cabrera#,33.0,12,33,30,1,7,1,0,0,5,0,0,1,10,0.233,0.25,0.267,0.517,8,0.0,0,1,1.0,0.0,/*4H,
10.0,Yan Gomes,31.0,11,31,29,3,7,2,0,0,3,0,0,2,9,0.241,0.29,0.31,0.601,9,0.0,0,0,0.0,1.0,*2/H,
11.0,Michael A. Taylor,28.0,8,23,21,4,7,0,0,2,2,0,0,1,7,0.333,0.391,0.619,1.01,13,0.0,1,0,0.0,0.0,/89H,
12.0,Stephen Strasburg,30.0,6,8,4,0,0,0,0,0,0,0,0,1,3,0.0,0.2,0.0,0.2,0,0.0,0,3,0.0,0.0,/1,WS MVP
13.0,Gerardo Parra*,32.0,7,7,6,1,1,0,0,0,0,0,0,1,2,0.167,0.286,0.167,0.452,1,0.0,0,0,0.0,0.0,/H9,
14.0,Brian Dozier,32.0,8,7,6,0,0,0,0,0,0,0,0,1,2,0.0,0.143,0.0,0.143,0,0.0,0,0,0.0,0.0,/4H,
15.0,Aníbal Sánchez,35.0,3,7,7,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
16.0,Max Scherzer,34.0,6,6,6,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
17.0,Patrick Corbin*,29.0,8,5,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/1,
18.0,Matt Adams*,30.0,4,4,3,1,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,1,0.0,0,0,0.0,0.0,/H,
19.0,Joe Ross,26.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
20.0,Javy Guerra,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
21.0,Sean Doolittle*,32.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
22.0,Andrew Stevenson*,25.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*H,
23.0,Fernando Rodney,42.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
24.0,Hunter Strickland,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
25.0,Wander Suero,27.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
26.0,Tanner Rainey,26.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
27.0,Daniel Hudson,32.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
,Team Totals,,17,643,566,78,137,27,2,19,75,4,0,59,154,0.242,0.317,0.398,0.715,225,10.0,5,9,4.0,8.0,,
