Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Jordan Lyles,30,SP,0.0,10,13,.435,5.15,32,30,1,0,0,0,180.0,194,104,103,38,56,0,146,7,0,9,769,86,5.34,1.389,9.7,1.9,2.8,7.3,2.61,
2,Mike Foltynewicz,29,SP,-0.6,2,12,.143,5.44,28,24,0,0,0,0,139.0,139,86,84,35,36,0,97,9,0,2,586,81,6.02,1.259,9.0,2.3,2.3,6.3,2.69,
3,Kolby Allard*,23,SP,-0.8,3,12,.200,5.41,32,17,3,0,0,0,124.2,128,80,75,29,31,0,104,4,0,4,534,82,5.37,1.275,9.2,2.1,2.2,7.5,3.35,
4,Dane Dunning,26,SP,0.7,5,10,.333,4.51,27,25,0,0,0,0,117.2,126,61,59,13,43,0,114,7,0,8,511,98,3.94,1.436,9.6,1.0,3.3,8.7,2.65,
5,Kyle Gibson,33,SP,3.2,6,3,.667,2.87,19,19,0,0,0,0,113.0,92,38,36,9,41,0,94,5,0,2,460,154,3.76,1.177,7.3,0.7,3.3,7.5,2.29,AS
6,Ian Kennedy,36,CL,1.2,0,0,,2.51,32,0,25,0,0,16,32.1,27,9,9,5,7,2,35,0,0,0,126,178,3.66,1.052,7.5,1.4,1.9,9.7,5.00,
7,Taylor Hearn*,26,RP,0.0,6,6,.500,4.66,42,11,10,0,0,0,104.1,96,58,54,17,42,1,92,3,0,6,441,95,4.82,1.323,8.3,1.5,3.6,7.9,2.19,
8,Brett Martin*,26,RP,0.4,4,4,.500,3.18,66,0,24,0,0,0,62.1,67,31,22,5,14,4,42,0,0,4,264,140,3.54,1.299,9.7,0.7,2.0,6.1,3.00,
9,Josh Sborz,27,RP,0.3,4,3,.571,3.97,63,0,16,0,0,1,59.0,52,29,26,7,32,1,69,0,0,8,257,112,4.00,1.424,7.9,1.1,4.9,10.5,2.16,
10,Spencer Patton,33,RP,0.4,2,2,.500,3.83,42,0,13,0,0,2,42.1,36,20,18,4,15,0,48,0,0,1,172,116,3.19,1.205,7.7,0.9,3.2,10.2,3.20,
11,John King*,26,,0.1,7,5,.583,3.52,27,0,6,0,0,0,46.0,41,24,18,3,12,1,40,4,0,2,193,126,3.32,1.152,8.0,0.6,2.3,7.8,3.33,
12,Kohei Arihara,28,,-0.7,2,4,.333,6.64,10,10,0,0,0,0,40.2,45,31,30,11,13,0,24,4,0,1,178,67,6.76,1.426,10.0,2.4,2.9,5.3,1.85,
13,Dennis Santana,25,,0.2,2,4,.333,3.63,39,0,7,0,0,0,39.2,30,20,16,4,21,1,38,0,0,2,163,123,4.15,1.286,6.8,0.9,4.8,8.6,1.81,
14,Hyeon-jong Yang*,33,,-0.4,0,3,.000,5.60,12,4,1,0,0,0,35.1,42,24,22,9,16,0,25,1,0,2,160,80,6.51,1.642,10.7,2.3,4.1,6.4,1.56,
15,Jharel Cotton,29,,0.3,2,0,1.000,3.52,23,0,5,0,0,0,30.2,28,12,12,2,15,0,30,2,0,1,137,127,3.72,1.402,8.2,0.6,4.4,8.8,2.00,
16,Joe Barlow,25,,0.8,0,2,.000,1.55,31,0,18,0,0,11,29.0,12,9,5,2,12,0,27,0,0,1,111,288,3.45,0.828,3.7,0.6,3.7,8.4,2.25,
17,Joely Rodríguez*,29,,-0.6,1,3,.250,5.93,31,0,6,0,0,1,27.1,32,19,18,3,12,1,30,0,0,1,128,75,3.72,1.610,10.5,1.0,4.0,9.9,2.50,
18,Brett de Geus,23,,-0.8,0,0,,8.44,19,0,7,0,0,0,26.2,31,25,25,3,13,0,26,6,0,3,127,53,4.82,1.650,10.5,1.0,4.4,8.8,2.00,
19,Demarcus Evans,24,,-0.1,0,2,.000,5.13,25,0,3,0,0,0,26.1,24,16,15,4,16,0,33,1,0,2,120,87,4.58,1.519,8.2,1.4,5.5,11.3,2.06,
20,Glenn Otto,25,,-0.9,0,3,.000,9.26,6,6,0,0,0,0,23.1,32,24,24,2,8,0,28,2,0,1,111,48,3.17,1.714,12.3,0.8,3.1,10.8,3.50,
