Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
20,Ross Detwiler*,36,,0.4,0,2,.000,4.44,30,0,7,0,0,1,26.1,31,13,13,5,10,2,28,3,0,0,122,99,4.93,1.557,10.6,1.7,3.4,9.6,2.80,
21,Chase Anderson,34,,-0.2,2,4,.333,6.38,9,7,1,0,0,0,24.0,17,18,17,3,15,0,23,3,0,0,103,69,5.07,1.333,6.4,1.1,5.6,8.6,1.53,
22,Tony Santillan,25,,-0.4,0,1,.000,5.49,21,0,4,0,0,4,19.2,23,14,12,1,12,1,21,4,0,4,96,80,4.08,1.780,10.5,0.5,5.5,9.6,1.75,
23,Derek Law,31,,0.4,2,2,.500,4.08,15,0,1,0,0,0,17.2,19,8,8,2,7,0,15,1,0,0,79,109,4.24,1.472,9.7,1.0,3.6,7.6,2.14,
24,Fernando Cruz,32,,0.8,0,1,.000,1.23,14,2,1,0,0,0,14.2,9,3,2,1,9,0,21,1,0,1,64,362,3.18,1.227,5.5,0.6,5.5,12.9,2.33,
25,Robert Dugger,26,,-0.2,0,1,.000,6.75,3,1,0,0,0,0,10.2,11,8,8,3,7,0,12,0,0,1,48,66,6.49,1.688,9.3,2.5,5.9,10.1,1.71,
26,T.J. Zeuch,26,,-0.8,0,3,.000,15.19,3,3,0,0,0,0,10.2,24,18,18,5,7,0,5,3,0,0,64,30,11.08,2.906,20.3,4.2,5.9,4.2,0.71,
27,Jared Solomon,25,,-0.3,0,0,,10.80,9,0,5,0,0,0,8.1,8,10,10,3,5,0,9,1,0,0,39,42,7.79,1.560,8.6,3.2,5.4,9.7,1.80,
28,Ryan Hendrix,27,,0.0,0,0,,5.40,9,0,7,0,0,0,8.1,9,5,5,0,6,1,9,2,0,3,38,84,3.83,1.800,9.7,0.0,6.5,9.7,1.50,
29,Lucas Sims,28,,-0.3,1,0,1.000,9.45,6,0,1,0,0,1,6.2,5,7,7,0,6,0,5,1,0,0,31,48,4.76,1.650,6.8,0.0,8.1,6.8,0.83,
30,Kyle Dowdy,29,,0.3,0,0,,0.00,2,0,0,0,0,0,6.1,5,0,0,0,3,0,3,1,0,0,27,,4.06,1.263,7.1,0.0,4.3,4.3,1.00,
31,Phillip Diehl*,27,,-0.2,0,0,,11.12,5,0,1,0,0,0,5.2,8,7,7,3,3,1,3,0,0,1,28,41,10.52,1.941,12.7,4.8,4.8,4.8,1.00,
32,Raynel Espinal,30,,-0.1,0,1,.000,7.71,2,0,0,0,0,0,4.2,6,4,4,1,1,0,5,0,0,0,21,60,4.40,1.500,11.6,1.9,1.9,9.6,5.00,
33,Luke Farrell,31,,-0.1,0,0,,9.00,2,0,1,0,0,0,4.0,6,5,4,1,4,0,5,0,0,0,22,52,6.86,2.500,13.5,2.3,9.0,11.3,1.25,
34,Justin Wilson*,34,,0.1,0,1,.000,2.45,5,0,0,0,0,0,3.2,3,1,1,0,0,0,7,0,0,0,13,194,-0.71,0.818,7.4,0.0,0.0,17.2,,
35,Alejo López,26,,0.0,0,0,,6.75,3,0,3,0,0,0,2.2,2,2,2,2,0,0,0,0,0,0,10,73,12.86,0.750,6.8,6.8,0.0,0.0,,
36,Daniel Duarte,25,,-0.1,0,0,,10.13,3,0,1,0,0,0,2.2,3,3,3,1,3,0,2,0,0,0,14,49,9.86,2.250,10.1,3.4,10.1,6.8,0.67,
37,Matt Reynolds,31,,0.0,0,0,,6.75,2,0,2,0,0,0,1.1,3,1,1,0,0,0,0,2,0,0,9,81,7.61,2.250,20.3,0.0,0.0,0.0,,
38,Max Schrock,27,,-0.2,0,0,,45.00,1,0,1,0,0,0,1.0,7,5,5,2,0,0,0,0,0,0,10,13,29.11,7.000,63.0,18.0,0.0,0.0,,
,Team Totals,,,11.6,62,100,.383,4.86,162,162,161,1,1,31,1423.1,1366,815,769,213,612,21,1414,110,5,58,6220,90,4.59,1.390,8.6,1.3,3.9,8.9,2.31,
