Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,David Peralta*,29.0,4,19,18,2,4,0,0,0,0,0,0,1,1,0.222,0.263,0.222,0.485,4,1.0,0,0,0.0,0.0,*/7,
2.0,Paul Goldschmidt,29.0,4,17,16,2,3,0,0,2,5,0,0,1,4,0.188,0.235,0.563,0.798,9,1.0,0,0,0.0,0.0,/*3,
3.0,Ketel Marte#,23.0,4,17,17,4,7,0,2,1,2,0,0,0,5,0.412,0.412,0.824,1.235,14,0.0,0,0,0.0,0.0,/*6,
4.0,AJ Pollock,29.0,4,16,14,3,3,1,1,1,3,0,0,2,4,0.214,0.313,0.643,0.955,9,0.0,0,0,0.0,0.0,*/8,
5.0,J.D. Martinez,29.0,4,16,15,2,4,0,0,1,1,0,0,1,6,0.267,0.313,0.467,0.779,7,0.0,0,0,0.0,1.0,*/9,
6.0,Daniel Descalso*,30.0,4,13,9,3,3,1,0,2,3,0,0,4,4,0.333,0.538,1.111,1.65,10,0.0,0,0,0.0,1.0,/*4H,
7.0,Jake Lamb*,26.0,4,13,13,4,6,0,0,0,0,0,0,0,2,0.462,0.462,0.462,0.923,6,0.0,0,0,0.0,0.0,/*5H,
8.0,Jeff Mathis,34.0,3,10,9,1,2,0,0,1,2,0,0,1,3,0.222,0.3,0.556,0.856,5,0.0,0,0,0.0,0.0,/*2,
9.0,Brandon Drury,24.0,3,6,6,1,1,0,0,1,3,0,0,0,2,0.167,0.167,0.667,0.833,4,2.0,0,0,0.0,0.0,/H4,
10.0,Chris Iannetta,34.0,2,5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/2H,
11.0,Grégor Blanco*,33.0,3,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*H,
12.0,Adam Rosales,34.0,1,3,2,0,0,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0.0,0,0,0.0,0.0,/5,
13.0,Robbie Ray*,25.0,2,3,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/1,
14.0,Zack Greinke,33.0,2,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
15.0,Christian Walker,26.0,2,2,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0.0,1,0,0.0,0.0,/H,
16.0,Zack Godley,27.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
17.0,Archie Bradley,24.0,3,1,1,0,1,0,1,0,2,0,0,0,0,1.0,1.0,3.0,4.0,3,0.0,0,0,0.0,0.0,/*1,
18.0,David Hernández,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
19.0,Jorge De La Rosa*,36.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
20.0,Fernando Rodney,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
21.0,Andrew Chafin,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
22.0,James Sherfy,25.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
23.0,Taijuan Walker#,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
,Team Totals,,4,149,136,22,35,2,4,9,21,0,0,11,39,0.257,0.318,0.529,0.847,72,4.0,1,1,0.0,2.0,,
