Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Brian Dozier,30.0,1,5,4,1,2,0,0,1,1,0,0,1,2,0.5,0.6,1.25,1.85,5,0.0,0,0,0.0,0.0,/*4,
2.0,Jorge Polanco#,23.0,1,5,4,2,1,0,0,0,0,0,0,1,2,0.25,0.4,0.25,0.65,1,0.0,0,0,0.0,0.0,/*6,
3.0,Joe Mauer*,34.0,1,5,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,1.0,0,0,0.0,0.0,/*3,
4.0,Eddie Rosario*,25.0,1,4,3,1,1,0,0,1,2,0,0,1,1,0.333,0.5,1.333,1.833,4,0.0,0,0,0.0,0.0,*/78,
5.0,Eduardo Escobar#,28.0,1,4,4,0,2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,2,0.0,0,0,0.0,0.0,/*5,
6.0,Robbie Grossman#,27.0,1,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*D,
7.0,Max Kepler*,24.0,1,4,3,0,1,1,0,0,0,0,0,1,0,0.333,0.5,0.667,1.167,2,0.0,0,0,0.0,0.0,*/9,
8.0,Jason Castro*,30.0,1,3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*2,
9.0,Byron Buxton,23.0,1,2,2,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,*/8,
10.0,Zack Granite*,24.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0.0,0,0,0.0,0.0,*/8,
11.0,Ehire Adrianza#,27.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,*/7H,
12.0,Ervin Santana,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
13.0,Taylor Rogers*,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
14.0,Trevor Hildenberger,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
15.0,Chris Gimenez,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*2,
16.0,Alan Busenitz,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
17.0,José Berríos,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
18.0,Matt Belisle,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
