Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Bo Bichette,22.0,2,8,6,0,0,0,0,0,1,0,0,1,1,0.0,0.125,0.0,0.125,0,0.0,0,0,1.0,0.0,/*6,
2.0,Cavan Biggio*,25.0,2,8,8,0,1,1,0,0,0,0,0,0,6,0.125,0.125,0.25,0.375,2,0.0,0,0,0.0,0.0,/*5,
3.0,Teoscar Hernández,27.0,2,8,7,0,1,0,0,0,0,0,0,1,4,0.143,0.25,0.143,0.393,1,0.0,0,0,0.0,0.0,*/9,
4.0,Vladimir Guerrero Jr.,21.0,2,8,7,0,1,0,0,0,0,0,0,0,4,0.143,0.25,0.143,0.393,1,0.0,1,0,0.0,0.0,/3D,
5.0,Lourdes Gurriel Jr.,26.0,2,8,8,0,2,1,0,0,0,0,0,0,1,0.25,0.25,0.375,0.625,3,0.0,0,0,0.0,0.0,*/7,
6.0,Randal Grichuk,28.0,2,8,7,0,1,0,0,0,0,0,0,1,5,0.143,0.25,0.143,0.393,1,0.0,0,0,0.0,0.0,*/8,
7.0,Joe Panik*,29.0,2,6,6,0,1,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.333,1,0.0,0,0,0.0,0.0,/*4H,
8.0,Danny Jansen,25.0,2,5,5,2,2,0,0,2,2,0,0,0,0,0.4,0.4,1.6,2.0,8,0.0,0,0,0.0,0.0,/*2,
9.0,Travis Shaw*,30.0,1,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0.0,0,0,0.0,0.0,/3,
10.0,Alejandro Kirk,21.0,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0.0,0,0,0.0,0.0,/D,
11.0,Jonathan Villar#,29.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,/4,
12.0,Rowdy Tellez*,25.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0.0,0,0,0.0,0.0,/H,
13.0,Rafael Dolis,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
14.0,Thomas Hatch,25.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/*1,
15.0,A.J. Cole,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
16.0,Anthony Bass,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Reese McGuire*,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/2,
18.0,Ryan Borucki*,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Nate Pearson,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Robbie Ray*,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Hyun Jin Ryu,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Matt Shoemaker,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Ross Stripling,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
,Team Totals,,2,69,64,3,12,2,0,2,3,0,0,3,23,0.188,0.232,0.313,0.544,20,1.0,1,0,1.0,0.0,,
