Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Aaron Nola,27,SP,2.2,5,5,.500,3.28,12,12,0,2,1,0,71.1,54,31,26,9,23,2,96,2,0,1,289,137,3.19,1.079,6.8,1.1,2.9,12.1,4.17,CYA-7
2,Zack Wheeler,30,SP,2.8,4,2,.667,2.92,11,11,0,0,0,0,71.0,67,26,23,3,16,2,53,7,0,0,288,154,3.22,1.169,8.5,0.4,2.0,6.7,3.31,CYA-12
3,Zach Eflin,26,SP,1.7,4,2,.667,3.97,11,10,0,1,1,0,59.0,60,28,26,8,15,0,70,1,0,1,245,114,3.39,1.271,9.2,1.2,2.3,10.7,4.67,
4,Jake Arrieta,34,SP,0.8,4,4,.500,5.08,9,9,0,0,0,0,44.1,51,25,25,6,16,0,32,1,0,4,190,89,4.66,1.511,10.4,1.2,3.2,6.5,2.00,
5,Vince Velasquez,28,SP,0.4,1,1,.500,5.56,9,7,0,0,0,0,34.0,36,21,21,5,17,1,46,3,0,0,154,81,4.16,1.559,9.5,1.3,4.5,12.2,2.71,
6,Spencer Howard,23,SP,0.1,1,2,.333,5.92,6,6,0,0,0,0,24.1,30,17,16,6,10,0,23,1,0,0,113,77,5.86,1.644,11.1,2.2,3.7,8.5,2.30,
7,Héctor Neris,31,CL,-0.1,2,2,.500,4.57,24,0,13,0,0,5,21.2,24,15,11,0,13,2,27,0,1,3,103,100,2.50,1.708,10.0,0.0,5.4,11.2,2.08,
8,Tommy Hunter,33,RP,0.6,0,1,.000,4.01,24,0,1,0,0,1,24.2,22,11,11,2,6,0,25,3,0,0,102,113,3.31,1.135,8.0,0.7,2.2,9.1,4.17,
9,Blake Parker,35,RP,0.6,3,0,1.000,2.81,14,1,4,0,0,0,16.0,12,7,5,2,9,2,25,0,0,0,69,163,3.38,1.313,6.8,1.1,5.1,14.1,2.78,
10,Brandon Workman,31,RP,-0.2,1,4,.200,6.92,14,0,9,0,0,5,13.0,23,11,10,4,9,2,15,0,0,0,70,66,6.96,2.462,15.9,2.8,6.2,10.4,1.67,
