Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Marcus Semien,32.0,17,82,76,12,17,2,1,2,10,0,0,6,12,0.224,0.28,0.355,0.636,27,1.0,0,0,0.0,0.0,*4,
2.0,Corey Seager*,29.0,17,82,66,18,20,6,0,6,12,0,0,15,12,0.303,0.439,0.667,1.106,44,0.0,1,0,0.0,2.0,*6,WS MVP
3.0,Evan Carter*,20.0,17,72,60,9,18,9,0,1,6,3,0,10,19,0.3,0.417,0.5,0.917,30,0.0,2,0,0.0,0.0,*7,
4.0,Nathaniel Lowe*,27.0,17,72,66,10,14,2,0,3,6,0,0,6,22,0.212,0.278,0.379,0.657,25,0.0,0,0,0.0,0.0,*3,
5.0,Jonah Heim#,28.0,17,71,66,5,14,0,0,3,8,1,0,5,10,0.212,0.268,0.348,0.616,23,0.0,0,0,0.0,0.0,*2,
6.0,Josh Jung,25.0,17,70,65,13,20,4,1,3,8,0,0,3,19,0.308,0.329,0.538,0.867,35,4.0,0,0,2.0,0.0,*5,
7.0,Adolis García,30.0,15,68,62,11,20,1,0,8,22,2,0,3,18,0.323,0.382,0.726,1.108,45,0.0,3,0,0.0,0.0,*9,ALCS MVP
8.0,Leody Taveras#,24.0,17,67,57,8,10,1,1,1,3,4,0,10,13,0.175,0.299,0.281,0.579,16,0.0,0,0,0.0,0.0,*8,
9.0,Mitch Garver,32.0,14,60,53,8,12,2,0,3,14,0,0,6,12,0.226,0.317,0.434,0.751,23,6.0,1,0,0.0,1.0,*D,
10.0,Robbie Grossman#,33.0,7,20,19,1,2,1,0,0,0,0,0,1,10,0.105,0.15,0.158,0.308,3,0.0,0,0,0.0,0.0,/D7H,
11.0,Travis Jankowski*,32.0,7,10,9,2,3,1,0,0,2,0,0,1,0,0.333,0.4,0.444,0.844,4,0.0,0,0,0.0,0.0,/9HD,
12.0,Austin Hedges,30.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/2,
13.0,Andrew Heaney*,32.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
14.0,Cody Bradford*,25.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
15.0,Jon Gray,31.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
16.0,José Leclerc,29.0,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,*1,
17.0,Nathan Eovaldi,33.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Jordan Montgomery*,30.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Martín Pérez*,32.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
20.0,Josh Sborz,29.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,1,
21.0,Max Scherzer,38.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Dane Dunning,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Aroldis Chapman*,35.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Josh Smith*,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/H6D,
25.0,Will Smith,33.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
26.0,Chris Stratton,32.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
27.0,Brock Burke*,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
,Team Totals,,17,675,600,97,150,29,3,30,91,10,0,66,148,0.25,0.33,0.458,0.789,275,11.0,7,0,2.0,3.0,,
