Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,JT Brubaker,27,SP,0.5,5,13,.278,5.36,24,24,0,0,0,0,124.1,123,75,74,28,38,1,129,9,1,3,538,80,5.16,1.295,8.9,2.0,2.8,9.3,3.39,
2,Wil Crowe,26,SP,0.1,4,8,.333,5.48,26,25,0,0,0,0,116.2,126,75,71,25,57,1,111,6,1,3,524,78,5.67,1.569,9.7,1.9,4.4,8.6,1.95,
3,Tyler Anderson*,31,SP,1.4,5,8,.385,4.35,18,18,0,0,0,0,103.1,99,52,50,16,25,0,86,1,0,0,430,98,4.27,1.200,8.6,1.4,2.2,7.5,3.44,
4,Mitch Keller,25,SP,-0.3,5,11,.313,6.17,23,23,0,0,0,0,100.2,131,69,69,10,49,1,92,7,0,2,470,69,4.30,1.788,11.7,0.9,4.4,8.2,1.88,
5,Richard Rodríguez,31,CL,1.5,4,2,.667,2.82,37,0,33,0,0,14,38.1,27,12,12,2,5,0,33,1,1,2,145,152,2.60,0.835,6.3,0.5,1.2,7.7,6.60,
6,Chris Stratton,30,RP,1.1,7,1,.875,3.63,68,0,18,0,0,8,79.1,70,34,32,9,33,2,86,1,0,3,337,118,3.76,1.298,7.9,1.0,3.7,9.8,2.61,
7,David Bednar,26,RP,2.1,3,1,.750,2.23,61,0,24,0,0,3,60.2,40,15,15,5,19,2,77,1,0,1,237,192,2.69,0.973,5.9,0.7,2.8,11.4,4.05,ROY-8
8,Chasen Shreve*,30,RP,1.3,3,3,.500,3.20,57,0,5,0,0,0,56.1,43,20,20,7,28,0,45,1,0,0,235,134,4.73,1.260,6.9,1.1,4.5,7.2,1.61,
9,Sam Howard*,28,RP,-0.4,3,4,.429,5.60,54,1,5,0,0,0,45.0,34,29,28,7,32,1,60,3,0,2,199,76,4.86,1.467,6.8,1.4,6.4,12.0,1.88,
10,Chad Kuhl,28,,0.2,5,7,.417,4.82,28,14,2,0,0,0,80.1,73,50,43,13,42,0,75,9,0,9,349,89,5.31,1.432,8.2,1.5,4.7,8.4,1.79,
11,Duane Underwood Jr.,26,,0.2,2,3,.400,4.33,43,0,6,0,0,0,72.2,77,40,35,9,27,1,65,4,0,3,320,98,4.27,1.431,9.5,1.1,3.3,8.1,2.41,
12,Chase De Jong,27,,-0.1,1,4,.200,5.77,9,9,0,0,0,0,43.2,49,28,28,11,19,2,39,1,0,0,196,74,6.03,1.557,10.1,2.3,3.9,8.0,2.05,
13,Clay Holmes,28,,0.0,3,2,.600,4.93,44,0,10,0,0,0,42.0,35,24,23,3,25,2,44,4,1,5,189,87,4.07,1.429,7.5,0.6,5.4,9.4,1.76,
14,Bryse Wilson,23,,0.4,1,4,.200,4.91,8,8,0,0,0,0,40.1,40,22,22,8,10,1,23,0,0,1,169,87,5.35,1.240,8.9,1.8,2.2,5.1,2.30,
15,Max Kranick,23,,-0.4,2,3,.400,6.28,9,9,0,0,0,0,38.2,47,28,27,4,19,3,32,4,0,2,182,68,4.64,1.707,10.9,0.9,4.4,7.4,1.68,
16,Cody Ponce,27,,-0.9,0,6,.000,7.04,15,2,1,0,0,0,38.1,56,34,30,8,11,1,36,1,0,2,179,61,4.94,1.748,13.1,1.9,2.6,8.5,3.27,
17,Trevor Cahill,33,,-0.5,1,5,.167,6.57,9,8,1,0,0,0,37.0,42,29,27,4,14,0,32,1,0,2,166,65,4.06,1.514,10.2,1.0,3.4,7.8,2.29,
18,Kyle Keller,28,,-0.5,1,1,.500,6.48,32,0,7,0,0,0,33.1,30,27,24,9,22,2,36,5,0,1,155,66,6.95,1.560,8.1,2.4,5.9,9.7,1.64,
19,Luis Oviedo,22,,-0.9,1,2,.333,8.80,22,1,12,0,0,0,29.2,33,32,29,4,26,1,31,2,0,2,147,49,5.66,1.989,10.0,1.2,7.9,9.4,1.19,
20,Steven Brault*,29,,0.0,0,3,.000,5.86,7,7,0,0,0,0,27.2,33,18,18,3,12,2,19,1,0,0,127,73,4.62,1.627,10.7,1.0,3.9,6.2,1.58,
21,Dillon Peters*,28,,0.6,1,2,.333,3.71,6,6,0,0,0,0,26.2,26,12,11,2,10,0,23,1,0,0,117,116,3.66,1.350,8.8,0.7,3.4,7.8,2.30,
22,Anthony Banda*,27,,0.5,1,2,.333,3.42,25,0,2,0,0,0,26.1,25,10,10,4,12,1,25,2,0,2,116,126,4.84,1.405,8.5,1.4,4.1,8.5,2.08,
23,Kyle Crick,28,,0.1,1,1,.500,4.44,27,0,6,0,0,0,24.1,14,14,12,0,19,0,21,5,0,6,107,97,4.40,1.356,5.2,0.0,7.0,7.8,1.11,
24,Nick Mears,24,,-0.1,1,0,1.000,5.01,30,0,6,0,0,0,23.1,25,14,13,5,13,1,23,0,0,3,107,86,5.66,1.629,9.6,1.9,5.0,8.9,1.77,
