Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Francisco Lindor#,30.0,13,62,51,11,14,3,1,2,8,0,0,10,13,0.275,0.387,0.49,0.877,25,0,0,0,1,2,*6,
2.0,Pete Alonso,29.0,13,58,44,10,12,1,0,4,10,2,0,12,15,0.273,0.431,0.568,0.999,25,2,1,0,1,1,*3,
3.0,Mark Vientos,24.0,13,58,55,8,18,2,0,5,14,0,0,3,19,0.327,0.362,0.636,0.998,35,1,0,0,0,0,*5,
4.0,Brandon Nimmo*,31.0,13,58,50,7,11,0,0,1,6,0,0,7,11,0.22,0.328,0.28,0.608,14,0,1,0,0,0,*7,
5.0,Starling Marte,35.0,13,55,47,4,13,4,0,0,9,1,0,3,11,0.277,0.345,0.362,0.707,17,0,3,0,2,0,*9,
6.0,Francisco Alvarez,22.0,13,47,43,4,11,1,0,0,3,0,0,2,13,0.256,0.298,0.279,0.577,12,1,1,0,1,0,*2,
7.0,Jose Iglesias,34.0,12,46,44,3,10,0,0,0,3,0,0,2,9,0.227,0.261,0.227,0.488,10,2,0,0,0,0,*4/5,
8.0,Tyrone Taylor,30.0,13,44,37,6,6,2,0,0,1,0,0,4,8,0.162,0.295,0.216,0.512,8,1,3,0,0,0,*8/97,
9.0,Jesse Winker*,30.0,10,32,22,7,7,0,2,1,4,1,0,7,4,0.318,0.531,0.636,1.168,14,0,3,0,0,0,/DH,
10.0,J.D. Martinez,36.0,8,24,18,1,4,0,0,0,3,0,0,6,7,0.222,0.417,0.222,0.639,4,1,0,0,0,0,/DH,
11.0,Jeff McNeil*,32.0,5,13,11,0,2,0,0,0,3,0,0,0,1,0.182,0.154,0.182,0.336,2,0,0,0,2,0,/H4,
12.0,Harrison Bader,30.0,12,9,9,3,1,0,0,0,0,2,0,0,3,0.111,0.111,0.111,0.222,1,0,0,0,0,0,*8/H,
13.0,Luisangel Acuña,22.0,9,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/4HD,
14.0,Luis Torrens,28.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/2,
15.0,Sean Manaea,32.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Phil Maton,31.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
17.0,Tylor Megill,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Reed Garrett,31.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,David Peterson*,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Jose Quintana,35.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Kodai Senga*,31.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Luis Severino,30.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Ryne Stanek,32.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Edwin Díaz,30.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
25.0,José Buttó,26.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
26.0,Danny Young*,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
,Team Totals,,13,510,435,64,109,13,3,13,64,6,0,56,116,0.251,0.347,0.384,0.731,167,8,12,0,7,3,,
