Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
1,Matthew Boyd*,29,SP,-0.6,3,7,.300,6.71,12,12,0,1,0,0,60.1,67,46,45,15,22,0,60,5,0,5,271,68,5.78,1.475,10.0,2.2,3.3,9.0,2.73,
2,Spencer Turnbull,27,SP,1.1,4,4,.500,3.97,11,11,0,0,0,0,56.2,47,25,25,2,29,1,51,2,0,0,242,114,3.49,1.341,7.5,0.3,4.6,8.1,1.76,
3,Tarik Skubal*,23,SP,-0.1,1,4,.200,5.63,8,7,0,0,0,0,32.0,28,21,20,9,11,0,37,2,0,0,134,81,5.75,1.219,7.9,2.5,3.1,10.4,3.36,
4,Casey Mize,23,SP,-0.5,0,3,.000,6.99,7,7,0,0,0,0,28.1,29,25,22,7,13,0,26,5,0,2,133,65,6.47,1.482,9.2,2.2,4.1,8.3,2.00,
5,Michael Fulmer,27,SP,-0.8,0,2,.000,8.78,10,10,0,0,0,0,27.2,45,27,27,8,12,0,20,1,0,0,136,52,6.91,2.060,14.6,2.6,3.9,6.5,1.67,
6,Iván Nova,33,SP,-0.5,1,1,.500,8.53,4,4,0,0,0,0,19.0,22,18,18,4,9,0,9,0,0,2,88,54,6.40,1.632,10.4,1.9,4.3,4.3,1.00,
7,Joe Jiménez,25,CL,-0.7,1,3,.250,7.15,25,0,9,0,0,5,22.2,25,19,18,7,6,0,22,5,0,1,101,64,6.72,1.368,9.9,2.8,2.4,8.7,3.67,
8,José Cisnero,31,RP,0.7,3,3,.500,3.03,29,0,2,0,0,0,29.2,23,10,10,1,10,0,34,3,0,0,123,150,2.65,1.112,7.0,0.3,3.0,10.3,3.40,
9,Gregory Soto*,25,RP,0.2,0,1,.000,4.30,27,0,6,0,0,2,23.0,16,11,11,2,13,0,29,2,0,3,98,106,3.76,1.261,6.3,0.8,5.1,11.3,2.23,
10,Bryan Garcia,25,RP,0.8,2,1,.667,1.66,26,0,12,0,0,4,21.2,18,6,4,0,10,0,12,1,0,1,93,276,3.61,1.292,7.5,0.0,4.2,5.0,1.20,
11,Buck Farmer,29,RP,0.3,1,0,1.000,3.80,23,0,9,0,0,0,21.1,20,9,9,3,5,0,14,0,0,1,89,121,4.41,1.172,8.4,1.3,2.1,5.9,2.80,
12,Tyler Alexander*,25,,0.5,2,3,.400,3.96,14,2,0,0,0,0,36.1,39,16,16,8,9,0,34,4,0,0,152,115,5.26,1.321,9.7,2.0,2.2,8.4,3.78,
13,Daniel Norris*,27,,0.6,3,1,.750,3.25,14,1,1,0,0,0,27.2,25,10,10,2,7,0,28,0,0,0,116,140,2.87,1.157,8.1,0.7,2.3,9.1,4.00,
14,Rony García,22,,-0.5,1,0,1.000,8.14,15,2,7,0,0,0,21.0,25,20,19,7,9,0,14,0,0,1,96,56,7.48,1.619,10.7,3.0,3.9,6.0,1.56,
15,Kyle Funkhouser,26,,-0.3,1,1,.500,7.27,13,0,4,0,0,0,17.1,22,14,14,3,11,0,12,0,0,1,81,63,5.96,1.904,11.4,1.6,5.7,6.2,1.09,
16,John Schreiber,26,,-0.2,0,1,.000,6.32,15,0,2,0,0,0,15.2,19,11,11,2,4,1,14,1,0,0,70,73,4.02,1.468,10.9,1.1,2.3,8.0,3.50,
17,Nick Ramirez*,30,,0.0,0,0,,5.91,5,0,1,0,0,0,10.2,8,7,7,3,4,0,11,1,0,0,46,79,6.19,1.125,6.8,2.5,3.4,9.3,2.75,
18,Carson Fulmer,26,,0.0,0,0,,6.75,7,0,1,0,0,0,6.2,8,5,5,1,3,0,7,1,0,1,32,70,4.84,1.650,10.8,1.4,4.1,9.5,2.33,
19,Beau Burrows,23,,0.0,0,0,,5.40,5,0,1,0,0,0,6.2,8,4,4,3,1,0,3,1,0,0,30,88,9.04,1.350,10.8,4.1,1.4,4.1,3.00,
20,Jordan Zimmermann,34,,-0.2,0,0,,7.94,3,2,0,0,0,0,5.2,11,6,5,0,2,0,6,0,0,0,28,60,2.13,2.294,17.5,0.0,3.2,9.5,3.00,
21,Travis Demeritte,25,,-0.1,0,0,,36.00,1,0,1,0,0,0,1.0,4,4,4,2,0,0,0,0,0,0,7,17,29.19,4.000,36.0,18.0,0.0,0.0,,
22,Anthony Castro,25,,-0.1,0,0,,18.00,1,0,1,0,0,0,1.0,1,2,2,1,1,0,1,0,0,0,5,34,17.19,2.000,9.0,9.0,9.0,9.0,1.00,
23,David McKay,25,,-0.1,0,0,,54.00,1,0,0,0,0,0,0.1,1,2,2,1,1,0,0,0,0,0,3,17,51.19,6.000,27.0,27.0,27.0,0.0,0.00,
