Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Ozzie Albies#,27.0,2,8,8,0,1,0,0,0,0,1,0,0,4,0.125,0.125,0.125,0.25,1,0.0,0,0,0.0,0,/*4,
2.0,Jorge Soler,32.0,2,8,7,1,2,0,0,1,1,0,0,1,2,0.286,0.375,0.714,1.089,5,0.0,0,0,0.0,0,*/9,
3.0,Michael Harris II*,23.0,2,8,8,2,5,1,0,1,2,0,0,0,1,0.625,0.625,1.125,1.75,9,0.0,0,0,0.0,0,*/8,
4.0,Marcell Ozuna,33.0,2,8,7,0,2,0,0,0,1,0,0,0,4,0.286,0.25,0.286,0.536,2,0.0,0,0,1.0,0,/*D,
5.0,Matt Olson*,30.0,2,8,8,0,1,0,0,0,0,0,0,0,1,0.125,0.125,0.125,0.25,1,0.0,0,0,0.0,0,/*3,
6.0,Ramón Laureano,29.0,2,8,8,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,*/7,
7.0,Orlando Arcia,29.0,2,6,6,1,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,1,0.0,0,0,0.0,0,/*6,
8.0,Gio Urshela,32.0,2,6,6,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,/*5,
9.0,Travis d'Arnaud,35.0,2,5,5,0,1,1,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6,2,0.0,0,0,0.0,0,/2H,
10.0,Sean Murphy,29.0,1,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,/2,
11.0,Eli White,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,0,/H,
12.0,AJ Smith-Shawver,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
13.0,Dylan Lee*,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
14.0,Pierce Johnson,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
15.0,Joe Jiménez,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
16.0,Luke Jackson,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
17.0,Daysbel Hernández,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
18.0,Max Fried*,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
19.0,Jesse Chavez,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
20.0,Aaron Bummer*,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0,/1,
,Team Totals,,2,68,66,4,13,2,0,2,4,1,0,1,23,0.197,0.206,0.318,0.524,21,0.0,0,0,1.0,0,,
