Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Matt Vierling,27.0,7,33,28,1,4,1,0,0,2,0,0,4,14,0.143,0.242,0.179,0.421,5,0,0,0,1,0,/5938,
2.0,Riley Greene*,23.0,7,31,26,1,6,1,0,0,1,0,0,4,5,0.231,0.355,0.269,0.624,7,2,1,0,0,1,*/7,
3.0,Parker Meadows*,24.0,7,29,26,3,7,2,0,1,1,3,1,3,6,0.269,0.345,0.462,0.806,12,0,0,0,0,0,*/8,
4.0,Trey Sweeney*,24.0,7,26,22,2,2,0,0,0,2,1,0,3,12,0.091,0.192,0.091,0.283,2,0,0,0,1,0,/*6,
5.0,Jake Rogers,29.0,7,25,22,3,6,1,0,0,2,0,0,3,8,0.273,0.36,0.318,0.678,7,0,0,0,0,0,/*2,
6.0,Spencer Torkelson,24.0,7,24,21,2,4,3,0,0,1,0,0,3,11,0.19,0.292,0.333,0.625,7,2,0,0,0,0,/*3,
7.0,Colt Keith*,22.0,7,24,18,3,2,1,0,0,1,0,0,6,8,0.111,0.333,0.167,0.5,3,0,0,0,0,0,/*4H,
8.0,Kerry Carpenter*,26.0,7,20,19,3,5,0,0,1,4,0,0,1,7,0.263,0.3,0.421,0.721,8,1,0,0,0,1,/*DH,
9.0,Wenceel Pérez#,24.0,6,20,20,1,5,1,0,0,1,0,0,0,7,0.25,0.25,0.3,0.55,6,0,0,0,0,0,*/9H,
10.0,Justyn-Henry Malloy,24.0,7,11,8,1,5,1,0,0,0,0,0,2,1,0.625,0.727,0.75,1.477,6,0,1,0,0,0,/*DH,
11.0,Andy Ibáñez,31.0,7,9,9,0,2,2,0,0,3,0,0,0,2,0.222,0.222,0.444,0.667,4,0,0,0,0,0,/*4H5,
12.0,Zach McKinstry*,29.0,5,9,7,1,3,2,0,1,1,0,0,1,0,0.429,0.556,1.143,1.698,8,0,1,0,0,0,/54,
13.0,Jace Jung*,23.0,2,3,2,0,0,0,0,0,1,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,/DH,
14.0,Jackson Jobe,21.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
15.0,Ty Madden,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Brant Hurter*,25.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
17.0,Keider Montero,23.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Reese Olson,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Tyler Holton*,28.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
20.0,Brenan Hanifee,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Tarik Skubal,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Sean Guenther*,28.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Jason Foley,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Will Vest,29.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
25.0,Beau Brieske,26.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
,Team Totals,,7,264,228,21,51,15,0,3,20,4,1,31,81,0.224,0.322,0.329,0.651,75,5,3,0,2,2,,
