Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Jeff Mathis,35,C,0.6,69,218,195,15,39,9,1,1,20,0,0,20,66,.200,.272,.272,.544,45,.255,39,53,7,0,1,2,1,2/H14,
2,Paul Goldschmidt,30,1B,5.5,158,690,593,95,172,35,5,33,83,7,4,90,173,.290,.389,.533,.922,142,.407,153,316,7,6,0,0,11,*3/DH,"AS,MVP-6,SS"
3,Ketel Marte#,24,2B,3.9,153,580,520,68,135,26,12,14,59,6,1,54,79,.260,.332,.437,.768,102,.345,105,227,12,3,1,2,3,*46H,
4,Nick Ahmed,28,SS,4.1,153,564,516,61,121,33,5,16,70,5,4,40,109,.234,.290,.411,.700,83,.310,82,212,15,2,1,5,2,*6/H,GG
5,Jake Lamb*,27,3B,0.5,56,238,207,34,46,8,0,6,31,1,2,26,65,.222,.307,.348,.655,74,.307,80,72,4,1,0,4,0,5/H,
6,David Peralta*,30,LF,3.4,146,614,560,75,164,25,5,30,87,4,0,48,124,.293,.352,.516,.868,127,.379,130,289,14,4,0,2,4,*7/H9,SS
7,AJ Pollock,30,CF,2.2,113,460,413,61,106,21,5,21,65,13,2,31,100,.257,.316,.484,.800,108,.346,103,200,6,8,1,7,2,*8/H,
8,Steven Souza Jr.,29,RF,-0.4,72,272,241,21,53,15,3,5,29,6,1,28,75,.220,.309,.369,.678,79,.305,74,89,4,3,0,0,0,9/H8,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
9,Daniel Descalso*,31,IF,0.6,138,423,349,54,83,22,4,13,57,0,1,64,110,.238,.353,.436,.789,108,.346,108,152,2,2,0,7,2,4H53/D71,
10,Jon Jay*,33,RF,-0.3,84,320,289,46,68,10,5,2,22,1,1,14,56,.235,.304,.325,.629,68,.291,67,94,7,15,1,1,0,9H78,
11,Chris Owings,26,RF,-0.4,106,309,281,34,58,15,0,4,22,11,4,24,75,.206,.272,.302,.574,53,.265,45,85,4,2,0,2,4,9H85/47,
12,Jarrod Dyson*,33,CF,0.1,67,237,206,29,39,4,2,2,12,16,3,27,34,.189,.282,.257,.539,45,.259,34,53,3,0,3,1,2,89/H7,
13,Alex Avila*,31,C,0.0,80,234,194,13,32,6,0,7,20,0,0,37,90,.165,.299,.304,.603,61,.279,57,59,4,1,0,2,2,2H/31,
14,John Ryan Murphy,27,C,-0.4,87,223,208,19,42,9,0,9,24,0,0,11,71,.202,.244,.375,.619,61,.273,53,78,1,1,2,1,1,2H/D,
15,Eduardo Escobar#,29,3B,0.5,54,223,198,30,53,11,0,8,21,1,1,18,35,.268,.327,.444,.772,102,.336,100,88,5,2,0,5,2,5/H,
16,Deven Marrero,27,3B,-0.4,49,85,78,11,13,1,1,0,7,3,0,6,23,.167,.224,.205,.429,15,.205,-2,16,5,0,0,1,0,5H/4,
17,Christian Walker,27,UT,-0.2,37,53,49,6,8,2,0,3,6,1,0,3,22,.163,.226,.388,.614,59,.270,48,19,1,1,0,0,0,H/37D,
18,Sócrates Brito*,25,OF,-0.3,24,44,40,3,7,0,0,1,3,0,1,3,9,.175,.227,.250,.477,27,.224,25,10,0,0,0,1,0,9H/78,
19,Ildemaro Vargas#,26,IF,0.1,14,20,19,2,4,0,0,1,4,1,0,1,4,.211,.250,.368,.618,61,.330,86,7,1,0,0,0,0,H/546,
20,Patrick Kivlehan,28,LF,0.2,9,14,13,3,3,0,2,0,0,0,0,0,6,.231,.286,.538,.824,112,.343,105,7,0,1,0,0,0,/H7,
21,Kristopher Negrón,32,RF,0.1,2,3,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,78,.300,73,1,0,0,0,0,0,/9H,
22,Chris Stewart,36,C,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,/2,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
23,Zack Greinke,34,P,0.7,30,71,64,6,15,4,0,0,5,3,0,3,16,.234,.269,.297,.566,50,.263,35,19,3,0,4,0,0,1/H,"AS,GG"
24,Patrick Corbin*,28,P,0.2,31,67,61,1,12,1,0,0,5,0,0,2,25,.197,.222,.213,.435,17,.197,-8,13,3,0,4,0,0,1,"AS,CYA-5"
25,Zack Godley,28,P,-0.2,32,65,53,1,3,0,0,0,1,0,0,4,30,.057,.123,.057,.179,-50,.096,-101,3,0,0,8,0,0,1,
26,Robbie Ray*,26,P,-0.3,24,44,39,2,3,1,0,0,2,0,0,0,24,.077,.075,.103,.178,-53,.074,-111,4,1,0,4,1,0,1/H,
27,Clay Buchholz*,33,P,-0.2,16,37,31,0,2,1,0,0,1,0,0,1,17,.065,.094,.097,.191,-49,.089,-110,3,0,0,5,0,0,1,
28,Matt Koch*,27,P,0.1,18,23,17,1,1,0,0,0,0,0,0,3,11,.059,.200,.059,.259,-26,.194,-20,1,0,0,3,0,0,1,
29,T.J. McFarland*,29,P,-0.1,46,7,7,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,1,
