Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Tommy Pham,31.0,6,26,25,2,9,0,0,2,3,1,0,1,4,0.36,0.385,0.6,0.985,15,2,0,0,0,0,/*D7,
2.0,Austin Meadows*,24.0,6,26,23,2,3,2,0,0,3,0,0,3,10,0.13,0.231,0.217,0.448,5,1,0,0,0,0,*/79,
3.0,Jiman Choi*,28.0,6,23,16,2,3,0,0,1,1,0,0,7,10,0.188,0.435,0.375,0.81,6,0,0,0,0,0,/*3H,
4.0,Travis d'Arnaud,30.0,6,23,19,1,2,0,0,0,2,0,0,1,6,0.105,0.217,0.105,0.323,2,0,2,0,1,0,/*2,
5.0,Kevin Kiermaier*,29.0,6,22,22,1,3,1,0,1,3,0,0,0,7,0.136,0.136,0.318,0.455,7,0,0,0,0,0,*/8,
6.0,Willy Adames,23.0,6,20,17,3,5,1,0,2,2,0,1,3,5,0.294,0.4,0.706,1.106,12,0,0,0,0,0,/*6,
7.0,Brandon Lowe*,24.0,5,20,19,1,4,1,0,1,1,0,0,1,10,0.211,0.25,0.421,0.671,8,0,0,0,0,0,/*4H,
8.0,Avisaíl García,28.0,5,20,20,4,6,0,0,1,3,0,0,0,5,0.3,0.3,0.45,0.75,9,1,0,0,0,0,*/9,
9.0,Yandy Díaz,27.0,4,13,13,2,3,0,0,2,2,0,0,0,4,0.231,0.231,0.692,0.923,9,0,0,0,0,0,/53D,
10.0,Joey Wendle*,29.0,5,10,10,1,2,1,0,0,1,0,0,0,5,0.2,0.2,0.3,0.5,3,1,0,0,0,0,/5H46,
11.0,Matt Duffy,28.0,3,5,5,2,3,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,3,0,0,0,0,0,/5H,
12.0,Eric Sogard*,33.0,2,4,4,2,2,0,0,1,2,0,0,0,1,0.5,0.5,1.25,1.75,5,0,0,0,0,0,/45H,
13.0,Mike Brosseau,25.0,1,3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,0,0,0,0,0,0,/*345,
14.0,Blake Snell*,26.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
15.0,Chaz Roe,32.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Colin Poche*,25.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
17.0,Ryan Yarbrough,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Emilio Pagán*,28.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Charlie Morton,35.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,Brendan McKay*,23.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Tyler Glasnow*,25.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Oliver Drake,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Diego Castillo,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Nick Anderson,28.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
