Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Carlos Santana#,34.0,2,9,8,1,0,0,0,0,0,0,0,1,3,0.0,0.111,0.0,0.111,0,1,0,0,0,0,/*3,
2.0,Franmil Reyes,24.0,2,9,7,2,0,0,0,0,0,0,0,2,5,0.0,0.222,0.0,0.222,0,0,0,0,0,0,/*D,
3.0,César Hernández#,30.0,2,9,8,2,3,1,0,0,1,0,0,1,3,0.375,0.444,0.5,0.944,4,0,0,0,0,0,/*4,
4.0,José Ramírez#,27.0,2,9,7,1,3,3,0,0,4,0,0,2,1,0.429,0.556,0.857,1.413,6,0,0,0,0,0,/*5,
5.0,Francisco Lindor#,26.0,2,9,8,1,1,1,0,0,0,0,0,1,3,0.125,0.222,0.25,0.472,2,1,0,0,0,0,/*6,
6.0,Delino DeShields,27.0,2,8,7,2,2,0,0,0,0,0,0,1,2,0.286,0.375,0.286,0.661,2,0,0,0,0,0,*/8,
7.0,Tyler Naquin*,29.0,2,8,8,0,1,0,0,0,1,0,0,0,4,0.125,0.125,0.125,0.25,1,0,0,0,0,0,*/9,
8.0,Josh Naylor*,23.0,2,7,7,3,5,3,0,1,3,0,0,0,0,0.714,0.714,1.571,2.286,11,0,0,0,0,0,*/7,
9.0,Roberto Pérez,31.0,2,7,6,0,2,0,0,0,1,0,0,0,2,0.333,0.429,0.333,0.762,2,0,1,0,0,0,/*2,
10.0,Jordan Luplow,26.0,1,2,2,0,1,1,0,0,2,0,0,0,0,0.5,0.5,1.0,1.5,2,0,0,0,0,0,/7H,
11.0,Austin Hedges,27.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/H,
12.0,Sandy León#,31.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/*2,
13.0,Óscar Mercado,25.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,/H,
14.0,Cal Quantrill*,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
15.0,Óliver Pérez*,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
16.0,Phil Maton,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/*1,
17.0,Nick Wittgren,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
18.0,Triston McKenzie,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
19.0,Shane Bieber,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
20.0,James Karinchak,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
21.0,Cam Hill,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
22.0,Brad Hand*,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
23.0,Adam Cimber,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
24.0,Carlos Carrasco,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,/1,
,Team Totals,,2,80,71,12,18,9,0,1,12,0,0,8,25,0.254,0.338,0.423,0.76,30,2,1,0,0,0,,
