Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Salvador Perez,28,C,2.2,129,544,510,52,120,23,0,27,80,1,1,17,108,.235,.274,.439,.713,91,.311,91,224,19,12,0,5,0,2D/3H,"AS,GG,SS"
2,Lucas Duda*,32,1B,0.6,87,345,310,34,75,12,1,13,48,1,0,24,95,.242,.310,.413,.723,96,.314,92,128,4,8,0,3,2,3D/H,
3,Whit Merrifield,29,2B,4.5,158,707,632,88,192,43,3,12,60,45,10,61,114,.304,.367,.438,.806,120,.360,120,277,12,6,2,6,2,48D/937H,MVP-17
4,Alcides Escobar,31,SS,-2.1,140,531,485,54,112,22,3,4,34,8,2,29,74,.231,.279,.313,.593,63,.275,63,152,14,5,8,4,1,65/84,
5,Mike Moustakas*,29,3B,1.7,98,417,378,46,94,21,1,20,62,3,0,30,63,.249,.309,.468,.778,109,.336,107,177,10,5,0,4,3,5D/3H,
6,Alex Gordon*,34,LF,2.0,141,568,506,56,124,24,0,13,54,12,2,50,124,.245,.324,.370,.694,90,.309,87,187,7,10,0,2,4,*78/D9,GG
7,Abraham Almonte#,29,CF,-0.7,50,151,134,15,24,1,2,3,9,2,2,15,36,.179,.260,.284,.544,50,.247,47,38,6,0,1,1,0,8H/9D7,
8,Jorge Bonifacio,25,RF,-0.2,69,270,236,31,53,16,2,4,23,0,1,29,71,.225,.312,.360,.672,84,.300,84,85,3,2,1,2,1,9/7DH,
9,Ryan O'Hearn*,24,DH,0.8,44,170,149,23,39,10,2,12,30,0,0,20,45,.262,.353,.597,.950,154,.395,151,89,0,1,0,0,0,3D/H7,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Hunter Dozier,26,CI,-2.1,102,388,362,36,83,19,4,11,34,2,3,24,109,.229,.278,.395,.673,82,.290,77,143,12,1,0,1,0,35/DH9,
11,Adalberto Mondesí#,22,SS,2.1,75,291,275,47,76,13,3,14,37,32,7,11,77,.276,.306,.498,.804,115,.366,120,137,2,1,3,1,0,64/HD,
12,Rosell Herrera#,25,UT,0.6,75,289,265,25,63,14,3,1,20,3,4,19,52,.238,.292,.325,.616,69,.280,72,86,6,2,1,2,0,948/DH5,
13,Jon Jay*,33,OF,0.7,59,266,238,28,73,9,2,1,18,3,2,19,39,.307,.363,.374,.737,104,.329,105,89,4,3,4,2,0,78/9DH,
14,Jorge Soler,26,RF,0.3,61,257,223,27,59,18,0,9,28,3,1,28,69,.265,.354,.466,.820,123,.370,132,104,6,4,0,2,0,9/D,
15,Drew Butera,34,C,-0.7,51,166,149,11,28,9,0,2,18,0,0,13,37,.188,.259,.289,.548,51,.261,54,43,4,2,0,2,0,2/31D,
16,Brett Phillips*,24,CF,0.5,36,123,112,13,21,4,2,2,7,1,1,9,50,.188,.252,.313,.565,54,.261,56,35,1,1,0,1,0,8/9DH7,
17,Ryan Goins*,30,2B,0.2,41,120,115,10,26,8,1,0,6,0,0,4,29,.226,.252,.313,.565,54,.245,43,36,2,0,1,0,0,4/H56,
18,Cheslor Cuthbert,25,CI,-0.3,30,117,103,11,20,2,0,3,7,0,1,11,23,.194,.282,.301,.583,61,.259,57,31,5,2,0,1,0,53/DH,
19,Brian Goodwin*,27,CF,0.1,27,101,94,11,25,5,0,3,13,1,1,6,31,.266,.317,.415,.732,99,.331,107,39,0,1,0,0,0,8/H7,
20,Paulo Orlando,32,CF,-0.6,25,93,90,6,15,3,0,0,5,0,0,3,25,.167,.194,.200,.394,9,.192,5,18,3,0,0,0,0,8/D79,
21,Cam Gallagher,25,C,0.0,22,69,63,5,13,3,0,1,7,0,0,3,15,.206,.250,.302,.552,51,.255,50,19,1,1,1,1,0,2/D,
22,Meibrys Viloria*,21,C,0.0,10,29,27,4,7,2,0,0,4,0,0,1,9,.259,.286,.333,.619,70,.273,62,9,1,0,1,0,0,2,
23,Ramón Torres#,25,IF,-0.2,9,29,28,4,5,1,0,0,1,0,0,1,3,.179,.207,.214,.421,16,.187,1,6,1,0,0,0,0,/54,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
24,Heath Fillmyer,24,P,0.1,2,5,4,0,1,1,0,0,1,0,0,0,3,.250,.250,.500,.750,98,.309,87,2,0,0,1,0,0,1,
25,Jason Hammel,35,P,0.0,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-134,0,0,0,0,0,0,1,
26,Eric Skoglund*,25,P,0.0,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-134,0,0,0,0,0,0,1,
27,Brad Keller,22,P,0.0,3,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,85,.298,80,1,0,0,0,0,0,1,
28,Jakob Junis,25,P,0.0,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,
29,Danny Duffy*,29,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,
30,Ian Kennedy,33,P,0.1,1,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,177,.447,191,1,0,0,0,0,0,1,
31,Brian Flynn*,28,P,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
