Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Christian Vázquez,26,C,0.9,99,345,324,43,94,18,2,5,32,7,2,17,64,.290,.330,.404,.735,92,.329,93,131,14,3,0,1,0,2/5DH,
2,Mitch Moreland*,31,1B,1.9,149,576,508,73,125,34,0,22,79,0,1,57,120,.246,.326,.443,.769,99,.332,97,225,14,6,0,5,6,*3H/D1,
3,Dustin Pedroia,33,2B,2.6,105,463,406,46,119,19,0,7,62,4,3,49,48,.293,.369,.392,.760,101,.342,105,159,11,2,2,4,4,4/DH,
4,Xander Bogaerts,24,SS,2.3,148,635,571,94,156,32,6,10,62,15,1,56,116,.273,.343,.403,.746,95,.338,97,230,17,6,0,2,6,*6/H,
5,Rafael Devers*,20,3B,0.9,58,240,222,34,63,14,0,10,30,3,1,18,57,.284,.338,.482,.819,112,.355,112,107,5,0,0,0,3,5/HD,
6,Andrew Benintendi*,22,LF,2.8,151,658,573,84,155,26,1,20,90,20,5,70,112,.271,.352,.424,.776,103,.338,98,243,16,6,1,8,7,*78/H,ROY-2
7,Jackie Bradley Jr.*,27,CF,3.4,133,541,482,58,118,19,3,17,63,8,3,48,124,.245,.323,.402,.726,89,.325,91,194,8,9,0,2,4,*8/H,
8,Mookie Betts,24,RF,6.4,153,712,628,101,166,46,2,24,102,26,3,77,79,.264,.344,.459,.803,108,.352,106,288,9,2,0,5,9,*9,"AS,MVP-6,GG"
9,Hanley Ramírez,33,DH,-0.3,133,553,496,58,120,24,0,23,62,1,3,51,116,.242,.320,.429,.750,95,.322,91,213,15,6,0,0,8,D3/H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Sandy León#,28,C,0.7,85,301,271,32,61,14,0,7,39,0,0,25,74,.225,.290,.354,.644,68,.282,60,96,5,1,1,3,1,2/H,
11,Chris Young,33,LF,-0.3,90,276,243,30,57,12,2,7,25,3,2,30,55,.235,.322,.387,.709,86,.315,85,94,4,2,0,1,0,7DH/9,
12,Deven Marrero,26,3B,0.5,71,188,171,32,36,9,0,4,27,5,0,12,61,.211,.259,.333,.593,54,.282,55,57,8,0,3,2,0,54H/63,
13,Eduardo Núñez,30,2B,0.7,38,173,165,23,53,12,0,8,27,6,2,6,25,.321,.353,.539,.892,129,.391,137,89,3,2,0,0,0,4/65D,
14,Brock Holt*,29,2B,-0.2,64,164,140,20,28,6,0,0,7,2,1,19,34,.200,.305,.243,.548,47,.270,52,34,3,3,0,2,0,4H7/5D39,
15,Josh Rutledge,28,IF,-0.3,37,118,107,10,24,2,1,0,9,1,0,9,31,.224,.297,.262,.558,49,.262,45,28,1,2,0,0,0,54/3H,
16,Pablo Sandoval#,30,3B,-0.9,32,108,99,10,21,2,0,4,12,0,1,8,24,.212,.269,.354,.622,62,.273,57,35,4,0,0,1,0,5/HD4,
17,Sam Travis,23,1B,-0.5,33,83,76,13,20,6,0,0,1,1,0,6,23,.263,.325,.342,.667,76,.297,69,26,2,1,0,0,0,3H/D,
18,Tzu-Wei Lin*,23,IF,0.2,25,66,56,7,15,0,2,0,2,1,1,9,17,.268,.369,.339,.709,89,.331,98,19,0,0,1,0,0,4/56HD,
19,Marco Hernández*,24,IF,0.2,21,60,58,7,16,3,0,0,2,0,1,1,15,.276,.300,.328,.628,65,.265,55,19,0,1,0,0,0,/546H,
20,Rajai Davis,36,OF,-0.1,17,38,36,7,9,2,0,0,2,3,1,1,13,.250,.289,.306,.595,57,.290,63,11,2,1,0,0,0,/789HD,
21,Steve Selsky,27,UT,-0.2,8,9,9,0,1,1,0,0,0,0,0,0,5,.111,.111,.222,.333,-16,.136,-44,2,0,0,0,0,0,/H5D8,
22,Blake Swihart#,25,DH,0.0,6,7,5,1,1,0,0,0,0,0,0,2,3,.200,.429,.200,.629,75,.313,83,1,0,0,0,0,0,/H2D,
