Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
28,Trevor Cahill,29,P,0.3,9,17,13,1,4,1,0,0,2,0,0,1,3,.308,.357,.385,.742,99,.330,101,5,0,0,3,0,0,1,
29,Jered Weaver,34,P,-0.2,8,10,10,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,.000,-136,0,1,0,0,0,0,/1,
30,Jordan Lyles,26,P,0.1,5,9,8,1,2,0,0,0,3,0,0,1,3,.250,.333,.250,.583,61,.277,62,2,0,0,0,0,0,/1,
31,Craig Stammen,33,P,0.3,57,8,6,2,3,1,0,0,0,0,0,2,2,.500,.625,.667,1.292,247,.541,253,4,0,0,0,0,0,1,
32,Christian Bethancourt,25,P,-0.1,8,7,7,0,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,-23,.114,-54,1,0,0,0,0,0,/H14,
33,Jarred Cosart,27,P,-0.1,7,6,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-257,0,0,0,2,0,0,/1,
34,Miguel Díaz,22,P,-0.1,31,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-220,0,0,0,1,0,0,1,
35,Zach Lee,25,P,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-140,0,0,0,0,0,0,/1,
36,Brad Hand*,27,P,0.1,66,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.898,908,0,0,0,1,0,0,1,AS
37,José Torres*,23,P,0.1,57,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,440,.896,500,1,0,0,0,0,0,1,
38,Dillon Overton*,25,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,/1,
39,Kyle Lloyd,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,/1,
40,Kevin Quackenbush,28,P,0.0,18,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,1,
41,José Váldez,27,P,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
42,Kirby Yates*,30,P,0.0,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
43,José Ruiz,22,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
44,Tim Melville,27,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
45,Kyle McGrath*,24,P,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
46,Cory Mazzoni,27,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
47,Brandon Maurer,26,P,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
48,Phil Maton,24,P,0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
49,Jake Esch,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
50,Carter Capps,26,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
51,Ryan Buchter*,30,P,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
52,Buddy Baumann*,29,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,9.2,162,5954,5356,604,1251,227,31,189,576,89,33,460,1499,.234,.299,.393,.692,83,.306,82,2107,99,53,52,33,20,,
,Non-Pitcher Totals,,,8.2,,5647,5088,591,1209,221,27,186,554,88,33,454,1387,.238,.305,.401,.706,87,.311,87,2042,95,51,21,33,20,,
,Pitcher Totals,,,1.0,,307,268,13,42,6,4,3,22,1,0,6,112,.157,.181,.243,.424,12,.195,-8,65,4,2,31,0,0,,
