Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
24,Zack Wheeler*,31,P,0.1,32,73,68,1,11,2,0,0,3,0,0,0,39,.162,.162,.191,.353,-5,.169,-21,13,1,0,5,0,0,1/H,"AS,CYA-2,MVP-19"
25,Aaron Nola,28,P,0.3,31,63,49,5,7,2,0,0,4,0,0,6,29,.143,.232,.184,.416,15,.199,-2,9,0,0,7,1,0,1/H,
26,Zach Eflin,27,P,-0.3,17,37,29,1,0,0,0,0,1,0,0,1,15,.000,.065,.000,.065,-80,.046,-138,0,0,1,6,0,0,1,
27,Kyle Gibson,33,P,0.1,12,28,27,3,4,0,0,1,2,0,0,0,9,.148,.148,.259,.407,8,.174,-13,7,0,0,1,0,0,1,AS
28,Vince Velasquez,29,P,-0.1,20,26,22,0,2,0,0,0,2,0,0,1,9,.091,.130,.091,.221,-38,.108,-76,2,0,0,3,0,0,1/H,
29,Ranger Suárez*,25,P,0.2,35,23,16,2,3,2,0,0,1,0,0,1,5,.188,.278,.313,.590,60,.262,40,5,0,1,5,0,0,1,
30,Matt Moore*,32,P,-0.2,22,20,19,0,0,0,0,0,0,0,0,0,13,.000,.000,.000,.000,-100,.000,-145,0,0,0,1,0,0,1,
31,Chase Anderson,33,P,-0.2,13,14,11,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,.000,-195,0,0,0,3,0,0,1,
32,Spencer Howard,24,P,0.2,10,7,6,0,2,1,0,0,0,0,0,0,3,.333,.333,.500,.833,122,.357,124,3,0,0,1,0,0,1,
33,Bailey Falter,24,P,-0.1,21,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,1,
34,Archie Bradley,28,P,0.0,49,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
35,Adonis Medina,24,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/1,
36,Ramón Rosso,25,P,0.0,7,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/1,
37,Sam Coonrod,28,P,0.0,40,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
38,Héctor Neris,32,P,0.0,70,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
39,J.D. Hammer,26,P,0.0,19,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
40,Hans Crouse*,22,P,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/1,
41,Brandon Kintzler,36,P,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
42,Cam Bedrosian,29,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
43,Neftalí Feliz,33,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
44,Damon Jones*,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
45,José Alvarado*,26,P,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
46,Ian Kennedy,36,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
47,Connor Brogdon,26,P,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
48,Cristopher Sánchez*,24,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
49,JoJo Romero*,24,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
50,Seranthony Domínguez,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
51,Mauricio Llovera,25,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
52,David Paulino,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
53,Kyle Dohy*,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
54,Enyel De Los Santos,25,P,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
55,David Hale,33,P,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,15.2,162,6089,5366,734,1288,262,24,198,700,77,19,564,1402,.240,.318,.408,.726,95,.323,95,2192,103,67,47,43,37,,
,Non-Pitcher Totals,,,15.1,,5786,5108,722,1259,255,24,197,687,77,19,555,1263,.246,.326,.421,.747,101,.332,102,2153,102,65,14,42,37,,
,Pitcher Totals,,,0.1,,303,258,12,29,7,0,1,13,0,0,9,139,.112,.148,.151,.299,-18,.141,-47,39,1,2,33,1,0,,
