Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Jose Altuve,31.0,16,77,67,21,14,3,0,5,9,2,0,8,17,0.209,0.299,0.478,0.776,32,1.0,1,0,1.0,0.0,*4,
2.0,Michael Brantley*,34.0,16,73,69,4,22,4,0,0,9,1,0,3,14,0.319,0.347,0.377,0.724,26,3.0,0,1,0.0,0.0,*7/9D,
3.0,Yordan Alvarez*,24.0,16,69,54,13,17,4,2,2,9,0,0,13,17,0.315,0.449,0.574,1.023,31,1.0,1,0,1.0,0.0,*D/7,ALCS MVP
4.0,Alex Bregman,27.0,16,69,60,9,13,2,0,1,7,0,0,7,15,0.217,0.304,0.3,0.604,18,2.0,1,0,1.0,2.0,*5,
5.0,Carlos Correa,26.0,16,68,60,10,17,4,0,1,9,0,0,6,13,0.283,0.368,0.4,0.768,24,2.0,2,0,0.0,1.0,*6,
6.0,Kyle Tucker*,24.0,16,66,61,13,17,4,0,4,15,5,0,5,12,0.279,0.333,0.541,0.874,33,1.0,0,0,0.0,0.0,*9/8,
7.0,Yuli Gurriel,37.0,16,66,61,8,19,1,0,1,10,2,0,5,10,0.311,0.364,0.377,0.741,23,1.0,0,0,0.0,4.0,*3,
8.0,Martín Maldonado,34.0,16,52,46,2,6,0,0,0,5,0,0,2,16,0.13,0.196,0.13,0.327,6,1.0,2,1,1.0,0.0,*2,
9.0,Chas McCormick,26.0,9,27,23,3,6,0,0,0,2,0,0,3,10,0.261,0.333,0.261,0.594,6,0.0,0,0,1.0,0.0,/8H7,
10.0,Jose Siri,25.0,7,14,14,1,2,0,0,0,3,1,0,0,4,0.143,0.143,0.143,0.286,2,0.0,0,0,0.0,0.0,/8H,
11.0,Jason Castro*,34.0,6,9,7,2,2,0,0,1,2,0,0,2,2,0.286,0.444,0.714,1.159,5,0.0,0,0,0.0,0.0,/2H,
12.0,Jake Meyers,25.0,4,8,8,1,3,0,0,0,2,1,0,0,2,0.375,0.375,0.375,0.75,3,0.0,0,0,0.0,0.0,*/8,
13.0,Aledmys Díaz,30.0,8,7,6,0,1,0,0,0,0,0,0,1,3,0.167,0.286,0.167,0.452,1,0.0,0,0,0.0,0.0,/H37,
14.0,Marwin González#,32.0,4,4,4,0,1,0,0,0,2,0,0,0,2,0.25,0.25,0.25,0.5,1,0.0,0,0,0.0,0.0,/H,
15.0,Zack Greinke,37.0,4,3,3,0,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333,2,0.0,0,0,0.0,0.0,/1H,
16.0,Framber Valdez,27.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
17.0,Kendall Graveman,30.0,9,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
18.0,Luis Garcia,24.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
19.0,Phil Maton,28.0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,*1,
20.0,Cristian Javier,24.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Lance McCullers Jr.*,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,José Urquidy,26.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Jake Odorizzi,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Ryan Pressly,32.0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Brooks Raley*,33.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
26.0,Ryne Stanek,29.0,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,*1,
27.0,Garrett Stubbs*,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/2,
28.0,Blake Taylor*,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
29.0,Yimi García,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,1,
,Team Totals,,16,615,546,87,142,22,2,15,84,12,0,55,139,0.26,0.333,0.39,0.723,213,12.0,7,2,5.0,7.0,,
