Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Yadier Molina,33,C,3.0,147,581,534,56,164,38,1,8,58,3,2,39,63,.307,.360,.427,.787,111,.350,114,228,22,6,0,2,1,*2/3H,MVP-23
2,Matt Adams*,27,1B,0.5,118,327,297,37,74,18,0,16,54,0,1,25,81,.249,.309,.471,.780,106,.339,107,140,5,2,0,3,1,3H,
3,Kolten Wong*,25,2B,1.3,121,361,313,39,75,7,7,5,23,7,0,34,52,.240,.327,.355,.682,84,.318,87,111,3,9,0,5,2,4H/879,
4,Aledmys Díaz,25,SS,2.9,111,460,404,71,121,28,3,17,65,4,4,41,60,.300,.369,.510,.879,134,.381,138,206,10,7,2,6,6,6/H4,"AS,ROY-5"
5,Jhonny Peralta,34,3B,-0.3,82,313,289,37,75,17,1,8,29,0,0,20,56,.260,.307,.408,.715,90,.311,86,118,5,1,0,3,0,5/6HD,
6,Matt Holliday,36,LF,0.5,110,426,382,48,94,20,1,20,62,0,0,35,71,.246,.322,.461,.782,107,.344,109,176,9,8,0,1,1,73H/D,
7,Randal Grichuk,24,CF,2.7,132,478,446,66,107,29,3,24,68,5,4,28,141,.240,.289,.480,.769,102,.337,105,214,9,3,0,1,0,*8H/79,
8,Stephen Piscotty,25,RF,2.8,153,649,582,86,159,35,3,22,85,7,5,51,133,.273,.343,.457,.800,113,.361,123,266,14,12,1,2,0,*98/H3,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
9,Matt Carpenter*,30,IF,4.1,129,566,473,81,128,36,6,21,68,0,4,81,108,.271,.380,.505,.885,136,.378,137,239,4,5,3,4,6,534/HD,AS
10,Brandon Moss*,32,UT,0.5,128,464,413,66,93,19,2,28,67,1,0,39,141,.225,.300,.484,.784,106,.337,104,200,8,7,0,5,3,37H9,
11,Jedd Gyorko,27,IF,2.7,128,438,400,58,97,9,1,30,59,0,0,37,96,.243,.306,.495,.801,111,.358,119,198,11,0,0,1,1,456H3,
12,Greg Garcia*,26,MI,1.5,99,257,214,33,59,11,0,3,17,1,1,38,50,.276,.393,.369,.762,108,.347,112,79,3,4,0,1,4,H564,
13,Jeremy Hazelbaker*,28,LF,0.2,114,224,200,35,47,7,3,12,28,5,2,18,64,.235,.295,.480,.775,104,.332,100,96,1,0,4,2,2,H78/9,
14,Tommy Pham,28,CF,-0.3,78,183,159,26,36,7,0,9,17,2,2,20,71,.226,.324,.440,.764,103,.328,100,70,3,3,1,0,1,87H/9,
15,Alberto Rosario,29,C,-0.3,20,41,38,3,7,2,0,0,2,0,0,2,5,.184,.225,.237,.462,25,.232,27,9,2,0,1,0,0,2/H5,
16,Eric Fryer,30,C,0.6,24,41,38,7,14,2,0,0,5,0,1,3,7,.368,.415,.421,.836,126,.354,125,16,0,0,0,0,0,2/H,
17,Rubén Tejada,26,IF,-0.4,23,40,34,6,6,2,0,0,3,0,0,2,8,.176,.225,.235,.460,25,.203,8,8,1,1,0,3,0,5/6H41,
18,José Martínez,27,UT,0.1,12,18,16,4,7,1,0,0,1,0,0,2,1,.438,.500,.500,1.000,171,.441,180,8,0,0,0,0,0,/H73,
19,Carson Kelly,21,C,0.0,10,14,13,1,2,1,0,0,1,0,0,0,2,.154,.214,.231,.445,20,.270,56,3,0,1,0,0,0,2,
20,Brayan Peña#,34,UT,-0.2,9,14,13,0,2,1,0,0,0,0,0,1,2,.154,.214,.231,.445,20,.203,8,3,0,0,0,0,0,/H23,
21,Michael McKenry,31,,,3,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-400,0,0,0,1,0,0,/H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
22,Adam Wainwright,34,P,0.8,32,69,62,6,13,7,1,2,18,0,0,2,17,.210,.234,.452,.686,79,.315,87,28,1,0,5,0,0,1/H,
23,Carlos Martínez,24,P,0.5,31,65,59,5,14,1,0,0,6,0,0,0,13,.237,.246,.254,.500,35,.243,32,15,1,1,4,1,0,1/H,
24,Mike Leake,28,P,0.0,32,55,49,3,7,1,0,0,4,0,0,3,19,.143,.192,.163,.356,-3,.168,-25,8,3,0,3,0,0,1/H,
25,Jaime García*,29,P,0.1,29,51,41,3,7,0,0,0,4,0,0,2,17,.171,.205,.171,.375,3,.173,-32,7,0,0,7,1,0,1,
26,Michael Wacha,24,P,-0.3,26,45,39,1,1,0,0,0,0,0,0,3,22,.026,.095,.026,.121,-65,.090,-86,1,1,0,3,0,0,1,
27,Alex Reyes,21,P,-0.1,11,15,14,0,1,0,0,0,1,0,0,0,5,.071,.071,.071,.143,-61,.064,-106,1,1,0,1,0,0,1,
28,Luke Weaver,22,P,0.2,9,13,13,1,5,0,0,0,0,0,0,0,4,.385,.385,.385,.769,109,.339,105,5,0,0,0,0,0,/1,
29,Tyler Lyons*,28,P,-0.1,28,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-139,0,0,0,0,0,0,1,
30,Matt Bowman,25,P,0.0,57,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-400,0,0,0,1,0,0,1,
31,Jerome Williams,34,P,0.0,11,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-139,0,0,0,0,0,0,1,
32,Seunghwan Oh,33,P,0.0,72,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-139,0,0,0,0,0,0,1,ROY-6
33,Trevor Rosenthal,26,P,0.0,41,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,1,
34,Seth Maness,27,P,0.0,27,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,1,
35,Dean Kiekhefer*,27,P,0.0,26,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,1,
36,Kevin Siegrist*,26,P,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
37,Miguel Socolovich,29,P,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
38,Sam Tuivailala,23,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
39,Mike Mayers,24,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
40,Zach Duke*,33,P,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
41,Jonathan Broxton,32,P,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,23.0,162,6223,5548,779,1415,299,32,225,745,35,26,526,1318,.255,.325,.442,.767,104,.339,106,2453,117,70,37,41,28,,
,Non-Pitcher Totals,,,22.0,,5895,5258,760,1367,290,31,223,712,35,26,516,1212,.260,.332,.454,.786,109,.346,112,2388,110,69,12,39,28,,
,Pitcher Totals,,,1.0,,326,289,19,48,9,1,2,33,0,0,10,105,.166,.195,.225,.420,13,.200,-3,65,7,1,24,2,0,,
