Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Mike Zunino,27,C,1.8,113,405,373,37,75,18,0,20,44,0,0,24,150,.201,.259,.410,.669,85,.290,82,153,7,6,0,2,0,*2/HD,
2,Ryon Healy,26,1B,-0.5,133,524,493,51,116,15,0,24,73,0,0,27,113,.235,.277,.412,.688,91,.302,90,203,21,2,0,2,0,*3/H5,
3,Dee Strange-Gordon*,30,2B,1.1,141,588,556,62,149,17,8,4,36,30,12,9,80,.268,.288,.349,.637,79,.284,76,194,10,9,9,5,0,48/6HD,
4,Jean Segura,28,SS,3.5,144,632,586,91,178,29,3,10,63,20,11,32,69,.304,.341,.415,.755,112,.333,114,243,17,4,4,6,2,*6,AS
5,Kyle Seager*,30,3B,1.3,155,630,583,62,129,36,1,22,78,2,2,38,138,.221,.273,.400,.673,86,.289,82,233,10,5,0,4,3,*5/H4D,
6,Denard Span*,34,LF,1.0,94,328,294,36,80,15,6,7,30,3,2,23,55,.272,.329,.435,.765,113,.329,110,128,5,5,0,6,0,7H/D8,
7,Guillermo Heredia,27,CF,0.5,125,337,292,29,69,14,1,5,19,2,4,32,52,.236,.318,.342,.661,87,.300,92,100,4,4,7,2,0,*87H/9D,
8,Mitch Haniger,27,RF,6.5,157,683,596,90,170,38,4,26,93,8,2,70,148,.285,.366,.493,.859,139,.377,144,294,8,10,0,7,4,*98/7D,"AS,MVP-11"
9,Nelson Cruz,37,DH,2.9,144,591,519,70,133,18,1,37,97,1,0,55,122,.256,.342,.509,.850,135,.360,132,264,15,14,0,3,5,*D/9H,AS
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Robinson Canó*,35,2B,3.3,80,348,310,44,94,22,0,10,50,0,0,32,47,.303,.374,.471,.845,136,.371,140,146,9,4,0,2,2,43/5DH,
11,Ben Gamel*,26,OF,0.6,101,293,257,37,70,14,4,1,19,7,3,31,61,.272,.358,.370,.728,106,.324,106,95,4,4,0,1,1,79H/D83,
12,Andrew Romine#,32,UT,-0.2,72,131,119,15,25,2,1,0,2,1,0,7,39,.210,.260,.244,.504,44,.238,41,29,2,1,4,0,0,H463/517D89,
13,David Freitas,29,C,-0.2,36,106,93,9,20,6,0,1,5,0,0,8,25,.215,.277,.312,.589,66,.261,59,29,2,0,1,0,0,2/3H,
14,Daniel Vogelbach*,25,1B,0.2,37,102,87,9,18,2,0,4,13,0,0,13,26,.207,.324,.368,.691,95,.317,101,32,4,2,0,0,0,3H/D,
15,Cameron Maybin,31,OF,-0.2,30,97,91,12,22,2,1,1,8,2,0,6,20,.242,.289,.319,.607,71,.291,79,29,4,0,0,0,0,87/H,
16,Chris Herrmann*,30,C,0.5,36,87,76,6,18,4,2,2,7,0,0,10,24,.237,.322,.421,.743,107,.321,104,32,0,0,0,1,0,2H/3,
17,Gordon Beckham,31,IF,0.5,22,50,44,3,8,1,0,0,1,1,0,4,11,.182,.250,.205,.455,31,.236,37,9,1,0,2,0,0,4/5H6D,
18,Ichiro Suzuki*,44,OF,-0.5,15,47,44,5,9,0,0,0,0,0,0,3,7,.205,.255,.205,.460,33,.207,23,9,0,0,0,0,0,7/DH9,
19,Kristopher Negrón,32,UT,0.2,18,30,29,6,6,0,0,1,3,2,0,1,9,.207,.233,.310,.544,52,.251,43,9,1,0,0,0,0,/H57D469,
20,Mike Marjama,28,C,-0.2,10,29,27,1,3,3,0,0,0,0,1,2,6,.111,.172,.222,.395,10,.189,22,6,2,0,0,0,0,2/H,
21,Taylor Motter,28,UT,0.1,7,17,15,2,4,0,0,1,1,0,0,2,5,.267,.353,.467,.820,129,.409,167,7,0,0,0,0,0,/317DH,
22,John Andreoli,28,OF,0.2,3,6,5,0,1,0,0,0,0,0,0,1,2,.200,.333,.200,.533,57,.265,64,1,0,0,0,0,0,/79DH,
23,Zach Vincej,27,3B,0.0,1,4,4,0,2,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,184,.447,194,2,0,0,0,0,0,/5,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
24,Mike Leake,30,P,0.0,2,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-126,0,0,0,0,0,0,1,
25,Wade LeBlanc*,33,P,0.1,3,4,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,89,.298,83,1,0,0,1,0,0,1,
26,Félix Hernández,32,P,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-126,0,2,0,0,0,0,1,
27,Erasmo Ramírez,28,P,0.0,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-126,0,0,0,0,0,0,1,
28,Marco Gonzales*,26,P,0.0,1,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-243,0,0,0,1,0,0,1,
29,Christian Bergman,30,P,0.1,1,2,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,184,.447,196,1,0,0,0,0,0,/1,
30,Roenis Elías*,29,P,0.1,3,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,184,.447,196,1,0,0,0,0,0,1,
31,Shawn Armstrong,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
32,Mike Morin,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
33,Adam Warren,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
34,Nick Vincent,31,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
35,Alex Colomé,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
36,Edwin Díaz,24,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,"AS,CYA-8,MVP-18"
37,Zach Duke*,35,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
38,Matt Festa,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
