Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Buster Posey,29.0,5,22,18,1,5,1,0,0,2,0,0,3,1,0.278,0.364,0.333,0.697,6,0.0,0,0,1.0,1.0,/*2,
2.0,Hunter Pence,33.0,5,22,22,1,4,0,0,0,0,0,0,0,5,0.182,0.182,0.182,0.364,4,0.0,0,0,0.0,0.0,*/9,
3.0,Brandon Belt*,28.0,5,22,17,1,2,0,0,0,2,0,0,3,4,0.118,0.227,0.118,0.345,2,0.0,0,0,2.0,0.0,/*3,
4.0,Brandon Crawford*,29.0,5,21,20,3,5,3,0,0,1,1,0,1,5,0.25,0.286,0.4,0.686,8,0.0,0,0,0.0,0.0,/*6,
5.0,Denard Span*,32.0,4,20,19,3,5,2,1,0,1,1,2,1,4,0.263,0.3,0.474,0.774,9,0.0,0,0,0.0,0.0,*/8,
6.0,Conor Gillaspie*,28.0,5,19,19,3,8,0,1,1,6,0,0,0,5,0.421,0.421,0.684,1.105,13,1.0,0,0,0.0,0.0,/*5,
7.0,Joe Panik*,25.0,4,17,13,3,6,2,0,0,2,0,0,3,4,0.462,0.529,0.615,1.145,8,0.0,0,0,1.0,0.0,/*4,
8.0,Ángel Pagán#,34.0,3,11,10,0,3,1,0,0,0,0,0,0,3,0.3,0.3,0.4,0.7,4,0.0,0,0,0.0,0.0,/7,
9.0,Grégor Blanco*,32.0,4,10,8,1,1,1,0,0,1,0,0,1,2,0.125,0.222,0.25,0.472,2,1.0,0,1,0.0,0.0,/7H,
10.0,Kelby Tomlinson,26.0,3,6,6,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H45,
11.0,Gorkys Hernández,28.0,3,6,6,0,1,0,0,0,0,0,1,0,2,0.167,0.167,0.167,0.333,1,0.0,0,0,0.0,0.0,/78H,
12.0,Madison Bumgarner,26.0,3,6,5,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,/1H,
13.0,Johnny Cueto,30.0,1,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
14.0,Matt Moore*,27.0,1,3,3,0,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667,1,0.0,0,0,0.0,0.0,/1,
15.0,Eduardo Núñez,29.0,3,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/*H,
16.0,Trevor Brown,24.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H,
17.0,Will Smith,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
18.0,Hunter Strickland,27.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
19.0,Javier López*,38.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
20.0,Jeff Samardzija,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
21.0,Sergio Romo,33.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
22.0,Derek Law,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/*1,
23.0,George Kontos,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
24.0,Santiago Casilla,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
25.0,Ty Blach,25.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
