Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Kurt Suzuki,32,C,0.3,106,373,345,34,89,24,1,8,49,0,0,18,48,.258,.301,.403,.704,89,.308,86,139,9,5,1,4,0,2/HD,
2,Joe Mauer*,33,1B,2.3,134,576,494,68,129,22,4,11,49,2,0,79,93,.261,.363,.389,.752,104,.335,105,192,11,1,0,2,10,3D/H,
3,Brian Dozier,29,2B,5.8,155,691,615,104,165,35,5,42,99,18,2,61,138,.268,.340,.546,.886,134,.380,135,336,12,8,2,5,6,*4/DH,MVP-13
4,Eduardo Escobar#,27,SS,-0.7,105,377,352,32,83,14,2,6,37,1,3,21,72,.236,.280,.338,.618,67,.269,60,119,7,1,2,1,1,65H/47D1,
5,Trevor Plouffe,30,3B,0.3,84,344,319,35,83,13,1,12,47,1,0,19,60,.260,.303,.420,.723,93,.316,91,134,11,2,1,3,0,53/DH,
6,Robbie Grossman#,26,LF,0.3,99,389,332,49,93,19,1,11,37,2,3,55,96,.280,.386,.443,.828,124,.367,131,147,3,2,0,0,0,7D/H8,
7,Byron Buxton,22,CF,1.7,92,331,298,44,67,19,6,10,38,10,2,23,118,.225,.284,.430,.714,90,.316,89,128,2,3,4,3,0,8/H,
8,Max Kepler*,23,RF,2.5,113,447,396,52,93,20,2,17,63,6,2,42,93,.235,.309,.424,.734,96,.325,98,168,2,3,1,5,3,*9/8H3,
9,Miguel Sanó,23,DH,0.3,116,495,437,57,103,22,1,25,66,1,0,54,178,.236,.319,.462,.781,108,.338,107,202,8,1,0,3,1,59D/H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Eduardo Núñez,29,IF,0.8,91,396,371,49,110,15,1,12,47,27,6,15,58,.296,.325,.439,.764,105,.346,107,163,6,3,2,5,0,65/D4H,AS
11,Eddie Rosario*,24,OF,1.1,92,354,335,52,90,17,2,10,32,5,2,12,91,.269,.295,.421,.716,91,.313,89,141,4,2,2,3,2,78/H9,
12,Jorge Polanco#,22,SS,0.3,69,270,245,24,69,15,4,4,27,4,3,17,46,.282,.332,.424,.757,103,.326,100,104,3,3,2,3,0,6/5H4D,
13,Danny Santana#,25,CF,-1.6,75,248,233,29,56,10,2,2,14,12,9,12,55,.240,.279,.326,.606,64,.258,54,76,1,1,1,1,0,87H/9D465,
14,ByungHo Park,29,DH,-0.2,62,244,215,28,41,9,1,12,24,1,0,21,80,.191,.275,.409,.684,82,.298,78,88,3,5,0,3,0,D3/H,
15,Juan Centeno*,26,C,0.7,55,192,176,16,46,12,1,3,25,0,0,12,38,.261,.312,.392,.704,89,.315,91,69,8,1,3,0,0,2/HD,
16,Kennys Vargas#,25,1B,0.8,47,177,152,27,35,11,0,10,20,0,0,24,57,.230,.333,.500,.833,122,.356,121,76,2,0,0,1,1,3D/H,
17,Oswaldo Arcia*,25,OF,-0.5,32,114,103,8,22,4,0,4,12,0,0,10,46,.214,.289,.369,.658,77,.290,73,38,1,1,0,0,0,79/HD,
18,John Ryan Murphy,25,C,-0.5,26,90,82,4,12,3,0,1,3,0,0,5,19,.146,.193,.220,.413,12,.205,9,18,3,0,2,1,0,2/H,
19,Logan Schafer*,29,OF,0.1,26,74,63,8,15,3,1,0,1,0,0,8,16,.238,.342,.317,.660,81,.298,78,20,0,2,1,0,0,7/9H8D,
20,James Beresford*,27,CI,0.1,10,24,22,0,5,1,0,0,0,0,0,1,6,.227,.261,.273,.534,45,.231,26,6,0,0,1,0,0,/35H4,
21,Darin Mastroianni,30,OF,-0.1,7,11,9,1,0,0,0,0,0,1,0,2,4,.000,.182,.000,.182,-44,.148,-46,0,0,0,0,0,0,/9H78,
