Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Ozzie Albies#,24.0,16,69,63,12,16,3,0,0,2,3,0,6,14,0.254,0.319,0.302,0.62,19,0.0,0,0,0.0,0.0,*4,
2.0,Freddie Freeman*,31.0,16,69,56,8,17,3,0,5,11,1,0,12,17,0.304,0.42,0.625,1.045,35,2.0,0,0,1.0,1.0,*3,
3.0,Eddie Rosario*,29.0,16,68,60,11,23,3,1,3,11,1,1,8,10,0.383,0.456,0.617,1.073,37,0.0,0,0,0.0,1.0,*7/H,NLCS MVP
4.0,Austin Riley,24.0,16,68,65,7,18,5,0,2,8,0,0,3,25,0.277,0.309,0.446,0.755,29,0.0,0,0,0.0,0.0,*5,
5.0,Adam Duvall,32.0,16,64,59,4,13,0,1,3,10,0,0,3,16,0.22,0.266,0.407,0.672,24,0.0,1,0,1.0,1.0,*8/97,
6.0,Travis d'Arnaud,32.0,16,61,55,7,13,1,0,2,3,0,0,6,23,0.236,0.311,0.364,0.675,20,4.0,0,0,0.0,0.0,*2,
7.0,Dansby Swanson,27.0,16,61,58,6,13,1,0,2,4,1,0,3,15,0.224,0.262,0.345,0.607,20,1.0,0,0,0.0,1.0,*6,
8.0,Joc Pederson*,29.0,15,48,44,4,9,0,0,3,9,0,0,2,12,0.205,0.271,0.409,0.68,18,1.0,2,0,0.0,1.0,*9/H,
9.0,Jorge Soler,29.0,11,38,33,5,8,3,0,3,6,0,0,5,12,0.242,0.342,0.606,0.948,20,0.0,0,0,0.0,0.0,/9DH,WS MVP
10.0,Ehire Adrianza#,31.0,10,10,10,1,1,1,0,0,0,0,0,0,2,0.1,0.1,0.2,0.3,2,0.0,0,0,0.0,0.0,H,
11.0,Orlando Arcia,26.0,6,5,4,0,0,0,0,0,0,0,0,1,1,0.0,0.2,0.0,0.2,0,0.0,0,0,0.0,0.0,/H,
12.0,Max Fried*,27.0,5,5,5,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
13.0,Charlie Morton,37.0,4,5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
14.0,Guillermo Heredia,30.0,10,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0,0.0,1,0,0.0,0.0,8/H,
15.0,Johan Camargo#,27.0,4,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H,
16.0,Ian Anderson,23.0,4,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
17.0,Kyle Wright,25.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
18.0,Tucker Davidson*,25.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
19.0,William Contreras,23.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H,
20.0,Drew Smyly*,32.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
21.0,A.J. Minter*,27.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/1,
22.0,Huascar Ynoa,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
23.0,Will Smith,31.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,*1,
24.0,Jacob Webb,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
25.0,Cristian Pache,22.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/8H,
26.0,Tyler Matzek*,30.0,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,*1,
27.0,Chris Martin,35.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
28.0,Dylan Lee*,26.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
29.0,Luke Jackson,29.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,*1,
30.0,Terrance Gore,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/H,
31.0,Jesse Chavez,37.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
,Team Totals,,16,588,533,65,131,20,2,23,64,6,1,49,162,0.246,0.313,0.42,0.733,224,8.0,4,0,2.0,5.0,,
