Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
1.0,Tim Anderson,27.0,3,14,14,2,9,2,0,0,0,0,0,0,0,0.643,0.643,0.786,1.429,11,0.0,0,0,0.0,0.0,/*6,
2.0,Yoán Moncada#,25.0,3,14,13,1,1,0,0,0,0,1,0,1,4,0.077,0.143,0.077,0.22,1,0.0,0,0,0.0,0.0,/*5,
3.0,Yasmani Grandal#,31.0,3,14,10,2,2,0,0,2,4,0,0,4,3,0.2,0.429,0.8,1.229,8,0.0,0,0,0.0,0.0,/2D,
4.0,José Abreu,33.0,3,14,14,1,4,1,0,1,2,0,0,0,1,0.286,0.286,0.571,0.857,8,1.0,0,0,0.0,0.0,/*3,
5.0,Luis Robert Jr.,22.0,3,13,13,2,4,0,0,1,2,0,0,0,4,0.308,0.308,0.538,0.846,7,0.0,0,0,0.0,0.0,*/8,
6.0,Nick Madrigal,23.0,3,12,12,1,3,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,3,0.0,0,0,0.0,0.0,/*4,
7.0,Adam Engel,28.0,3,12,12,1,3,1,0,1,1,0,0,0,5,0.25,0.25,0.583,0.833,7,0.0,0,0,0.0,0.0,*/97,
8.0,James McCann,30.0,2,7,6,1,1,0,0,0,0,0,0,0,3,0.167,0.286,0.167,0.452,1,0.0,1,0,0.0,0.0,/2DH,
9.0,Nomar Mazara*,25.0,2,7,6,0,3,1,0,0,2,0,0,1,3,0.5,0.571,0.667,1.238,4,0.0,0,0,0.0,0.0,/9DH,
10.0,Leury García#,29.0,2,6,6,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/7,
11.0,Edwin Encarnación,37.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/D,
12.0,Eloy Jiménez,23.0,1,2,2,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,2,0.0,0,0,0.0,0.0,/D,
13.0,Jarrod Dyson*,35.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/7H,
14.0,Zack Collins*,25.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,/H,
15.0,Yolmer Sánchez#,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/H,
16.0,Carlos Rodón*,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
17.0,Aaron Bummer*,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
18.0,Dylan Cease,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
19.0,Alex Colomé,31.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,/1,
20.0,Evan Marshall,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
21.0,Jimmy Cordero,28.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
22.0,Dallas Keuchel*,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
23.0,Codi Heuer,23.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
24.0,Garrett Crochet*,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
25.0,Lucas Giolito,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
26.0,Dane Dunning,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
27.0,Matt Foster,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.0,0,0,0.0,0.0,/1,
