Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Robinson Chirinos,34,C,1.7,113,426,360,48,80,15,1,18,65,2,0,45,140,.222,.338,.419,.757,99,.342,103,151,7,19,0,2,0,2/HD,
2,Ronald Guzmán*,23,1B,0.8,123,428,387,46,91,18,2,16,58,1,0,33,121,.235,.306,.416,.722,88,.317,86,161,8,7,0,1,2,*3/H,
3,Rougned Odor*,24,2B,2.5,129,535,474,76,120,23,2,18,63,12,12,43,127,.253,.326,.424,.751,96,.321,93,201,5,11,2,5,2,*4/DH,
4,Elvis Andrus,29,SS,1.7,97,428,395,53,101,20,3,6,33,5,3,28,66,.256,.308,.367,.675,78,.315,85,145,8,3,0,2,0,6/H,
5,Adrian Beltré,39,3B,1.5,119,481,433,49,118,23,1,15,65,1,0,34,96,.273,.328,.434,.763,99,.336,99,188,13,6,0,8,2,5D/H,
6,Joey Gallo*,24,LF,2.4,148,577,500,82,103,24,1,40,92,3,4,74,207,.206,.312,.498,.810,109,.340,104,249,3,3,0,0,4,7398H/D,
7,Delino DeShields,25,CF,1.2,106,393,334,52,72,14,1,2,22,20,4,43,83,.216,.310,.281,.591,58,.289,59,94,1,3,12,1,0,8/HD,
8,Nomar Mazara*,23,RF,0.5,128,536,489,61,126,25,1,20,77,1,0,40,116,.258,.317,.436,.753,96,.327,92,213,13,4,0,3,2,*9D/7H,
9,Shin-Soo Choo*,35,DH,2.7,146,665,560,83,148,30,1,21,62,6,1,92,156,.264,.377,.434,.810,114,.368,121,243,11,10,1,2,2,D97/H,AS
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Jurickson Profar#,25,IF,1.7,146,594,524,82,133,35,6,20,77,10,0,54,88,.254,.335,.458,.793,107,.347,104,240,9,12,0,4,1,6534/H7D,
11,Isiah Kiner-Falefa,23,UT,1.7,111,396,356,43,93,18,2,4,34,7,5,28,62,.261,.325,.357,.682,80,.304,78,127,14,6,5,1,1,524H/6D,
12,Ryan Rua,28,LF,-1.0,61,147,139,17,27,3,1,6,12,3,1,5,53,.194,.221,.360,.580,49,.261,44,50,2,0,2,1,0,7H/398D1,
13,Carlos Tocci,22,CF,-1.6,66,135,120,11,27,3,2,0,5,0,3,7,39,.225,.271,.283,.555,47,.233,31,34,2,1,6,1,0,8H9/7D1,
14,Drew Robinson*,26,CF,-0.5,47,125,109,20,20,3,0,3,9,2,1,16,57,.183,.288,.294,.582,55,.265,48,32,0,0,0,0,0,8H/745D69,
15,Willie Calhoun*,23,LF,-0.7,35,108,99,8,22,5,0,2,11,0,0,6,24,.222,.269,.333,.602,58,.278,58,33,2,1,0,2,0,7/HD,
16,Carlos Pérez,27,C,-0.5,20,53,49,1,7,2,0,1,3,1,0,1,15,.143,.176,.245,.421,10,.190,-13,12,3,1,2,0,0,2/H,
17,Renato Núñez,24,UT,-0.1,13,41,36,2,6,1,0,1,2,0,0,3,12,.167,.244,.278,.522,38,.252,39,10,0,1,0,1,0,/57H,
