Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Dioner Navarro#,32,C,-0.8,85,298,271,25,57,13,2,6,32,1,2,20,63,.210,.267,.339,.606,66,.264,59,92,5,2,2,3,0,2/HD,
2,José Abreu,29,1B,3.1,159,695,624,67,183,32,1,25,100,0,2,47,125,.293,.353,.468,.820,124,.357,127,292,21,15,0,9,7,*3/D,
3,Brett Lawrie,26,2B,1.2,94,384,351,35,87,22,0,12,36,7,3,30,109,.248,.310,.413,.723,97,.315,95,145,3,2,0,1,2,4/D,
4,Tim Anderson,23,SS,2.4,99,431,410,57,116,22,6,9,30,10,2,13,117,.283,.306,.432,.738,100,.326,101,177,15,1,6,1,0,6,ROY-7
5,Todd Frazier,30,3B,3.4,158,666,590,89,133,21,0,40,98,15,5,64,163,.225,.302,.464,.767,107,.337,110,274,11,4,1,7,1,*5/3D,
6,Melky Cabrera#,31,LF,2.5,151,646,591,70,175,42,5,14,86,2,0,47,69,.296,.345,.455,.800,118,.349,119,269,17,0,3,5,2,*7/DH,
7,JB Shuck*,29,CF,-1.8,80,241,224,27,46,5,2,4,14,3,3,12,21,.205,.248,.299,.547,50,.243,44,67,5,1,3,1,0,8HD/791,
8,Adam Eaton*,27,RF,6.6,157,706,619,91,176,29,9,14,59,14,5,63,115,.284,.362,.428,.790,117,.348,118,265,6,14,7,3,2,*98/7DH,MVP-19
9,Avisaíl García,25,DH,0.9,120,453,413,59,101,18,2,12,51,4,4,34,115,.245,.307,.385,.692,89,.315,97,159,9,4,0,2,0,D97/H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Tyler Saladino,26,MI,1.9,93,319,298,33,84,14,0,8,38,11,5,13,62,.282,.315,.409,.725,98,.320,98,122,11,3,2,3,0,465/H3D789,
11,Justin Morneau*,35,DH,0.2,58,218,203,16,53,14,1,6,25,0,0,12,52,.261,.303,.429,.731,99,.318,97,87,5,1,0,2,1,D/H,
12,Alex Avila*,29,C,1.0,57,209,169,19,36,6,0,7,11,0,0,38,78,.213,.359,.373,.732,103,.328,105,63,3,1,0,1,0,2/DH,
13,Austin Jackson,29,CF,-0.1,54,203,181,24,46,12,2,0,18,2,1,17,39,.254,.318,.343,.661,83,.293,79,62,3,1,2,2,0,8/H,
14,Jimmy Rollins#,37,SS,-0.4,41,166,149,25,33,8,1,2,8,5,2,16,33,.221,.295,.329,.624,72,.277,66,49,2,0,0,1,0,6/DH,
15,Yolmer Sánchez#,24,2B,-0.3,53,163,154,15,32,9,1,4,21,0,1,5,42,.208,.236,.357,.593,60,.260,57,55,1,1,2,1,0,4H/56D,
16,Omar Narváez*,24,C,0.3,34,117,101,13,27,4,0,1,10,0,0,14,14,.267,.350,.337,.687,92,.312,93,34,0,0,0,2,1,2/H,
17,Jerry Sands,28,UT,-0.3,24,58,55,2,13,0,0,1,7,0,0,3,24,.236,.276,.291,.567,57,.255,51,16,3,0,0,0,0,D/H379,
18,Jason Coats,26,OF,0.2,28,58,50,8,10,4,0,1,4,1,0,5,12,.200,.298,.340,.638,76,.302,83,17,1,2,1,0,0,9H/7D,
19,Leury García#,25,CF,-0.2,18,50,48,6,11,1,1,1,5,2,1,1,13,.229,.260,.354,.614,67,.261,56,17,0,1,0,0,0,8/H,
20,Kevan Smith,28,C,-0.1,7,16,16,2,2,0,0,0,0,0,0,0,6,.125,.125,.125,.250,-30,.161,-17,2,1,0,0,0,0,/2D,
21,Héctor Sánchez#,26,C,-0.1,2,8,7,0,1,0,0,0,1,0,0,1,2,.143,.250,.143,.393,13,.198,10,1,0,0,0,0,0,/2,
22,Charlie Tilson*,23,CF,0.0,1,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,178,.446,191,1,0,0,0,0,0,/8,
23,Matt Davidson,25,DH,0.0,1,2,2,1,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,178,.446,191,1,0,0,0,0,0,/D,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
24,Chris Sale*,27,P,0.0,3,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-7,.133,-38,1,0,0,0,0,0,1,"AS,CYA-5,MVP-16"
25,James Shields,34,P,0.0,2,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,39,.199,11,1,0,0,0,0,0,1,
26,Anthony Ranaudo,26,P,0.1,2,3,3,1,1,0,0,1,1,0,0,0,1,.333,.333,1.333,1.667,326,.664,346,4,0,0,0,0,0,/1,
27,Carlos Rodón*,23,P,0.0,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,1,
28,Mat Latos,28,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,
29,Jose Quintana,27,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,"AS,CYA-10"
30,Matt Albers*,33,P,0.1,4,1,1,1,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,697,1.233,742,2,0,0,0,0,0,1,
31,Miguel González,32,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
32,Blake Smith*,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
