Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
33,Brandon Woodruff*,25,P,0.2,19,10,8,2,2,0,0,1,1,0,0,1,1,.250,.333,.625,.958,150,.394,149,5,1,0,1,0,0,1,
34,Gio González,32,P,0.0,5,8,7,2,1,0,0,0,1,0,0,1,4,.143,.250,.143,.393,10,.199,2,1,0,0,0,0,0,/1,
35,Taylor Williams#,26,P,0.0,52,4,4,0,1,0,0,0,0,0,0,0,3,.250,.250,.250,.500,35,.225,20,1,0,0,0,0,0,1,
36,Jordan Lyles,27,P,0.0,11,3,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,1,.231,24,0,0,0,0,0,0,1,
37,Dan Jennings*,31,P,0.2,65,3,3,1,2,1,0,0,0,0,0,0,1,.667,.667,1.000,1.667,340,.718,385,3,0,0,0,0,0,1,
38,Aaron Wilkerson,29,P,0.0,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-145,0,0,0,0,0,0,/1,
39,Jorge López,25,P,0.1,10,2,2,1,1,1,0,0,2,0,0,0,1,.500,.500,1.000,1.500,290,.627,318,2,0,0,0,0,0,1,
40,Josh Hader*,24,P,0.1,52,2,2,1,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,171,.450,186,1,0,0,0,0,0,1,"AS,CYA-7"
41,Corbin Burnes,23,P,0.0,30,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,
42,Mike Zagurski*,35,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
43,Joakim Soria,34,P,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
44,Boone Logan,33,P,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
45,Corey Knebel,26,P,0.0,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
46,Jeremy Jeffress,30,P,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS
47,Adrian Houser,25,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
48,J.J. Hoover,30,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
49,Oliver Drake,31,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
50,Xavier Cedeño*,31,P,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
51,Jacob Barnes,28,P,0.0,46,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
52,Alec Asher,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
53,Matt Albers*,35,P,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,31.3,163,6210,5542,754,1398,252,24,218,711,124,32,537,1458,.252,.323,.424,.747,99,.335,100,2352,128,58,29,41,32,,
,Non-Pitcher Totals,,,30.4,,5915,5282,736,1361,245,24,216,700,124,32,526,1354,.258,.329,.436,.765,103,.342,105,2302,126,57,6,41,32,,
,Pitcher Totals,,,0.9,,295,260,18,37,7,0,2,11,0,0,11,104,.142,.180,.192,.372,0,.189,-16,50,2,1,23,0,0,,
